,question,category,answer,choices/0,choices/1,choices/2,choices/3
1275,What is the color of the huge diamond featured in a classic 1963 comedy movie starring Claudia Cardinale and Peter Sellers?,newest,pink,yellow,pink,white,blue
1276,"This novel by Wilkie Collins, generally considered the first detective novel in the English language, revolves around a precious Indian diamond of great religious significance.",newest,The Moonstone,Dark of the Moon,The Woman in White,The Last Illusion,The Moonstone
1277,How old was Amy Winehouse when she died on 23 July 2011 at her home in London?,newest,27,25,27,29,24
1278,"What is the name of Amy Winehouses 2006 album, which made her the first British female to win five Grammys?",newest,Back to Black,Back to Black,The Fame Monster,Frank,Born This Way
1279,What Grammy Award-winning song by Amy Winehouse references soul musicians Ray Charles and Donny Hathaway?,newest,Rehab,Tears Dry on Their Own,Piece of My Heart,Valerie,Rehab
1280,This top fashion designer stated that Amy Winehouse was his new muse and even compared her to 1960s French actress Brigitte Bardot.,newest,Karl Lagerfeld,John Galliano,Karl Lagerfeld,Oscar de la Renta,Giorgio Armani
1281,What American singer credited Amy Winehouse with paving the way for her rise to the top of the charts?,newest,Lady Gaga,Hilary Duff,Miley Cyrus,Britney Spears,Lady Gaga
1283,"What is the title of Amy Winehouses debut album which spawned the singles Stronger Than Me, Take the Box, and Help Yourself?",newest,Frank,On How Life Is,Black to Black,Frank,The Trouble with Being Myself
1284,From what 1960s girl group did Amy Winehouse borrow her signature beehive hairdo and the Cleopatra makeup?,newest,The Ronettes,The Supremes,The Shirelles,The Ronettes,The Slits
1285,What is the name of Amy Winehouses goddaughter whose debut album was released in 2009 through Amy Winehouses Lioness Records label?,newest,Dionne Bromfield,Lily Allen,Duffy,Adele,Dionne Bromfield
1286,A wax sculpture at the London Madame Tussauds museum depicts Amy Winehouse lying in a pool of blood with an apple and a bullet hole in her head. The statue is a recreation of this American authors accidental manslaughter of his wife Joan Vollmer.,newest,William Burroghs,Ken Kesey,Jack Kerouak,William Burroghs,William Saroyan
1288,Which of these is a significant part of Greek cuisine?,newest,All of these,Vegetables,All of these,Herbs specific to the Mediterranean region,Olive oil
1289,Sangria is made of wine and fruits and is one of the most popular drinks in this country.,newest,Spain,Spain,France,Turkey,Greece
1291,Which of these dishes is part of Mexican cuisine?,newest,All of these,Chorizo,Enchilada,All of these,Tacos
1295,What statement is true about Thai cuisine?,newest,All of these,Thai food is often served with a variety of sauces.,Thai food was traditionally eaten with the right hand.,All of these,"Thai food is known for its balance of the four main taste senses (sour, sweet, salty, and bitter)."
1296,In this country paan is a custom practised after dinner.,newest,India,Japan,India,Turkey,Russia
1298,What is the name of the nymph that transformed herself into a goat in order to feed Zeus when he was a baby?,newest,Amaltheia,Harmonia,Amaltheia,Cassiopeia,Penelope
1299,"According to a mythological story, Zeus was cheating on his wife Hera with a nymph called Io. Just before Hera caught them, Zeus transformed Io into what animal to hide her true identity?",newest,cow,cow,peacock,snake,sheep
1300,"When Hephaestus (God of Forging) was thrown out of the sky, he was found and raised by Thetis, the same nymph that later gave birth to a famous half mortal baby. This baby grew up to become one of the most famous Greek heroes. What was Thetis son called?",newest,Achilles,Perseus,Achilles,Theseus,Odysseus
1301,"This talkative nymph was trying to protect her nymph friends from being caught with Zeus, so she tried to distract Hera while the others escaped. She talked and talked, and Hera got sick of it so she cursed the nymph to repeat everything everybody else said. What is the name of this nymph?",newest,Echo,Whisper,Marea,Creusa,Echo
1302,"Calypso was a mythological nymph who lived by herself on an island. Once a hero came to her land by mistake, and she entertained him while he stayed there. Who was this hero?",newest,Odysseus,Theseus,Odysseus,Achilles,Heracles
1303,"Aegina was one of the many nymphs seduced by Zeus, but unlike some others, this nymph didnt get away with it. Which king caught Aegina and Zeus?",newest,Sisyphus,Sisyphus,Midas,Procrustes,Polydectes
1304,"This deity used to be a mortal, but Aeneus desired her and cheated on his wife, Lavinia, with her. Lavinia got jealous, so the woman fled, and was taken away by the stream god, Numicus. Who is this woman?",newest,Anna Perenna,Anna Heridale,Anna Resdubia,Anna Perenna,Anna Morchier
1306,What statement is true about Pyotr Arkadyevich Stolypin?,newest,He served as Prime Minister of Russia.,None of these,He was a Russian revolutionary.,He served as Prime Minister of Russia.,He belonged to the Russian proletariat.
1307,When did Stalin become leader of the USSR?,newest,after the death of Vladimir Ilyich Lenin in 1924,after the death of Vladimir Ilyich Lenin in 1924,in 1922 when he became a Secretary of the Bolshevik Party,None of these,after the October Revolution 1917
1308,What Russian author of the Romantic era is often considered to be the founder of modern Russian literature?,newest,Alexander Pushkin,Vasily Lebedev-Kumach,Korney Chukovsky,Mikhail Lermontov,Alexander Pushkin
1309,Name the first Russian Tsar of the Romanov dynasty.,newest,Michael of Russia,Nicholas I,Constantine I,Alexander I the Blessed,Michael of Russia
1311,"Who wrote the notable works Crime and Punishmentâ, The Idiotâ and The Brothers Karamazovâ?",newest,Fyodor Dostoyevsky,Anton Chekhov,Leo Tolstoy,Ivan Turgenev,Fyodor Dostoyevsky
1312,Which of these is a saying by Russian general Alexander Suvorov?,newest,All of these,"The bullet is a fool, the bayonet is a fine chap.",Perish yourself but rescue your comrade.,What is difficult in training will become easy in a battle.,All of these
1314,Who was the first ruler to be crowned as Tsar of All Russia?,newest,Ivan the Terrible,Feodor I,Peter the Great,Ivan the Terrible,None of these
1316,"Artie is trying to enter a door, but he cant understand the instructions on the door sign which read:
TOOP
ENDO
ORPU
SH
What must he do?
What must he do?",newest,Push,Push,Pull,Slide,Unlock
1317,"When Thomas came home from the movies, he was asked who he went with. He replied with this riddle: my sisters brothers fathers wifes sisters son.  Who did he go to the movies with?",newest,His cousin,His grandfather,His son,His uncle,His cousin
1318,"If a rooster is sitting on his egg in the middle of a roof with a 30 degree slant, when the wind comes from the north, which way will the rooster fall?",newest,none of these,none of these,south,west,east
1319,"According to Greek mythology, what did Cronus do to Zeuss five siblings when they were born?",newest,He swallowed them.,He blessed them with immortality.,He hid them from the other titans.,He fed them to Hydra.,He swallowed them.
1320,In what form was the nymph who suckled Zeus in the cave?,newest,goat,bear,goat,human,ape
1322,"According to Greek myths, when Zeus grew up, what did he use to retrieve his brothers and sisters?",newest,a bitter drink,a steel weapon,a deadly poison,a bitter drink,a rattlesnake
1324,Which of these gods was given power over the sea following Cronuss death?,newest,Poseidon,Neptune,Zeus,Poseidon,Apollo
1326,What was the intersection of connecting streets that Madame Rue had a pad on in the song Love Potion # 9?,newest,34th  Vine,44th  Vine,34th  Vine,24Th  Vine,4th  Vine
1327,"In the song Bad Bad Leroy Brown, what does Leroy look like after a fight with a jealous man?",newest,A jigsaw puzzle,A piece of shattered glass,A torn newspaper,A slaughtered calf,A jigsaw puzzle
1328,"In which song can you find the line, Nibbling on sponge cake, watching the sun bake?",newest,Margaritaville,McArthurs Park,Cut the Cake,Dont Let the Sun Go Down on Me,Margaritaville
1329,Complete the title of a song by Frankie Valli: December 63 .................,newest,Oh What a Night,Oh What a Light,Oh What a Fight,Oh What a Sight,Oh What a Night
1330,"What song contains the words, September, Light your Candles at your Sweet 16?",newest,Calendar Girl,Sixteen candles,Sweet 16,Only sixteen,Calendar Girl
1331,"What song contains the line, We opened up our squirrel guns and really gave them hell?",newest,The Battle of New Orleans,War,The Battle of New Orleans,The Battle of Kookamunga,The Battle of the Laundrymat
1332,Stuck behind these four walls are the opening lyrics to which of these Paul McCarthy and Wings songs?,newest,Band on the Run,Let em in,None of these,Band on the Run,Silly Love Songs
1333,What did Don McLean admire the most according to a line in the song American Pie?,newest,"The Father, Son and the Holy Ghost","The Father, Son and the Holy Ghost",The last train for the coast,The priest with the host,The host with the most
1334,"Guess the title of the song which contains the line, And there I stood with an arrow in my back.",newest,Mr. Custer,Mr. Custer,Indian Reservation,Running Bear,The Battle of New Orleans
1335,"In the novelty song Mr. Jaws by Dickie Goodman, how does Mr. Jaws describe the girl swimmer?",newest,Dynamite,Like a cold fish,Dynamite,Yummy Yummy,Needs a little salt
1336,Why did Rusty venture into the forest in the Warriors novel series?,newest,He was intrigued about the forest after a dream he had.,He was intrigued about the forest after a dream he had.,He saw a fox.,He wanted to meet Bluestar.,He wanted to fight a wild cat.
1337,"In the Warriors series, why did Bluestar give Rusty the name of Firepaw?",newest,Because he looked like a brand of fire in the sunlight,Lionheart suggested it.,Because of the prophecy (Fire will save the clan),Because he looked like a brand of fire in the sunlight,"The forest was currently dry, reminding her of fire."
1338,Why did Warriors character Yellowfang say she hated kits?,newest,"Because of her evil son Brokenstar, who should never have been born",Because she had been abandoned as a kit,Because they only brought more mouths to feed,Because they never stopped meowing,"Because of her evil son Brokenstar, who should never have been born"
1340,Who told Fireheart about Bluestars kits in the series Warriors?,newest,Greypool,Silverstream,Greypool,Oakheart,Mistyfoot
1341,Who did Warriors character Fireheart save in the fire?,newest,Bramblekit,Patchpelt,Tigerstar,Halftail,Bramblekit
1342,"When Bluestar refuses to make them Warriors, these two apprentices go out alone to face the dark forces in the forest.",newest,Brightpaw and Swiftpaw,Brightpaw and Swiftpaw,Brightpaw and Cloudpaw,Swiftpaw and Fernpaw,Fernpaw and Cloudpaw
1343,Who did Warriors character Darkstripe feed a deathberry to?,newest,Sorrelkit,Brackenfur,Greystripe,Sorrelkit,Cloudpaw
1344,"In the warriors series, according to Barely, what was Scourges greatest weakness?",newest,He didnt believe in Starclan.,He didnt care about his clanmates.,He didnt believe in Starclan.,Bloodclan had no medicine cat.,He had a soft-spot for the clans.
1347,She was the daughter of Thumose I and is regarded by Egyptologists as one of the most successful pharaohs.,newest,Hatshepsut,Merneith,Twosret,Hatshepsut,Cleopatra VII
1348,Which pharaoh was co-regent to his stepmother Hatshepsut during the first twenty-two years of his reign?,newest,Thutmose III,Thumose II,Thumose I,Thutmose III,None of these
1349,What pharaoh ascended to the throne when he was only nine years old and died at the age of 18?,newest,Tutankhamun,None of these,Ramsses II,Tutankhamun,Ankhenaten
1350,What statement is true about Akhenaten who ruled between 1379-1334 B.C.?,newest,All of these,His chief wife was the beautiful Queen Nefertiti.,"He introduced worship of one god, the Sun disc Aten.",All of these,He moved the capital from Memphis to Akhetaten.
1351,He was the son of Seti I and his successors and later Egyptians called him the Great Ancestor.,newest,Ramses II,Thumose I,Ramses I,Ramses II,Thumose II
1354,"This pharaoh, commonly known as Cheops, ruled from 2589 to 2566 B.C.",newest,Khufu,Ramses II,Akhenaten,Amenhotep III,Khufu
1355,"This One Piece character is the Captain of the Strawhat Pirates, and wears a straw hat himself. He gained elasticity powers after eating the Gomu Gomu Fruit.",newest,Luffy,Luffy,Usopp,Zoro,Sanji
1356,What One Piece character is a skilled swordsman who always carries three katanas with him?,newest,Zoro,Franky,Nami,Brooke,Zoro
1357,This One Piece character is a cook who uses his feet to attack and has a weakness for beautiful women.,newest,Sanji,Luffy,Brooke,Sanji,Robin
1358,Who controls the weather with their weapon and is the navigator of the fictional Strawhat Pirates?,newest,Nami,Robin,Nami,Luffy,Franky
1359,Which One Piece character is the carpenter who remodeled himself into a cyborg?,newest,Franky,Usopp,Brooke,Franky,Luffy
1360,Who is the living skeleton musician in One Piece?,newest,Brooke,Nami,Brooke,Franky,Luffy
1361,Which One Piece character is able to sprout body parts on anything except for sea stone?,newest,Robin,Robin,Franky,Zoro,Sanji
1362,"What One Piece chracter, nicknamed King of Snipers Sogeking, is the crews marksman?",newest,Usopp,Robin,Sanji,Tony Tony Chopper,Usopp
1363,What character from the series One Piece is a blue-nosed reindeer who gained human properties?,newest,Tony Tony Chopper,Brook,Franky,Akainu,Tony Tony Chopper
1364,Name the Fleet Admiral who commands the Marine in the series One Piece.,newest,Sengoku,Kizaru,None of these,Akainu,Sengoku
1365,"In 1935, the Brazilian government presented Eleanor Roosevelt with this gemstone, which is a form of the mineral beryl.",newest,aquamarine,aquamarine,ruby,sapphire,turquoise
1366,Complete the old joke about questionable stones: Whether its a _________ or a pink sapphire depends on whether youre the buyer or the seller.,newest,ruby,amethyst,malachite,ruby,diamond
1367,The name of this violet variety of quartz comes from Ancient Greek and means not intoxicated.,newest,amethyst,amber,amethyst,topaz,onyx
1368,"Australia is the largest producer of this gemstone, which fluoresces under UV light and displays color play,",newest,opal,opal,jade,tigers-eye,onyx
1369,"This gemstone originates as a soft, sticky tree resin and sometimes contains insects and other animal material.",newest,amber,zircon,Jasper,amber,pearl
1370,What is the other name of bloodstone whose red spots were believed to be formed by the blood of Jesus Christ?,newest,heliotrope,amethyst,malachite,heliotrope,sapphire
1371,What kind of gem is The Black Star of Queensland which was discovered accidentally in the 1930s and was initially used as a door stop?,newest,sapphire,opal,diamond,sapphire,ruby
1372,"Known as The Victory Stone, it was said to be Alexander the Greats favourite gemstone.",newest,chrysoprase,diamond,emerald,chrysoprase,jade
1373,In ancient times this opaque jemstone was known as a rain-bringer. Its name means spotted or speckled stone.,newest,jasper,jasper,onyx,ruby,emerald
1374,What olive green gemstone was called Evening Emerald by Romans?,newest,peridot,agate,opal,aquamarine,peridot
1376,"This punk icon declared the night a possession of lovers, lust and us.",newest,Patti Smith,Iggy Pop,Talking Heads,Laurie Anderson,Patti Smith
1377,"This masterpiece is made up of four parts comprised of Acknowledgement,Resolution,Pursuance and Psalm. Can you name what is possibly the greatest jazz album ever recorded?",newest,A Love Supreme,Uh Huh,Kind of Blue,The Gospel,A Love Supreme
1378,"The album Hot Buttered Soul  was recorded by the the only artist who can make Burt Bacharach funky. Name this guy who invented the word, Hyperbolicsyllabicsesquedalymistic.",newest,Isaac Hayes,Funkedelic,Parliament,Isaac Hayes,James Brown
1379,"With Reggae classics like Draw Your Brakes, Pressure Drop and Sitting In Limbo, this film soundtrack is an essential piece of any spectacular IPod. Can you name the  film?",newest,The Harder They Come,Sweet and Dandy,Johnny Too Bad,Rivers Of Babylon,The Harder They Come
1380,"With the power bass of Badmotorfinger, the killer lyrics of Superunknown, or the raw power of Louder Than Love, this band is an essential part of any great shuffle.",newest,Soundgarden,Soundgarden,Stone Ponies,Cowboy Junkies,Nirvana
1381,"Music plays an integral role in this Zack Snyder special effects extravaganza featuring girls fighting gas mask-wearing soldiers, dragons, and gigantic samurai.",newest,Sucker Punch,The Watchmen,True Legend,300,Sucker Punch
1382,"Odelay, Mellow Gold and Guero make a rainy day feel like L.A., so I have a healthy dose of this artist on my IPod and on call. Can you name him?",newest,Beck,Beck,Nas,Leonard Cohen,The Beastie Boys
1383,"This artist had a period between 1972-1976 when there was no one on the planet who could touch his level of social conscience and artistry. With songs like As, Living For The City, and You Are The Sunshine of My Life, he created a new way of listening to music.",newest,Stevie Wonder,Al Green,Marvin Gaye,Curtis Mayfield,Stevie Wonder
1384,What was Ingrid Bergmans first Hollywood film?,newest,Intermezzo: A Love Story,Arch of Triumph,For Whom the Bell Tolls,Intermezzo: A Love Story,Adam Had Four Sons
1385,In 1956 Ingrid Bergman returned to Hollywood with this film.,newest,Anastasia,Arch of Triumph,Joan of Arc,Anastasia,War and Peace
1386,The Green Goblin was the first costumed villain Spiderman faces in which art-form?,newest,Movies,Movies,None of these,Comics,Cartoons
1399,"Which of the following is used to light the Olympic Fire, one of the most notable symbols of the Olympic Games?",newest,a parabolic mirror,Pierre de Coubertins lighter,wood taken from mount Olympus,a parabolic mirror,None of these
1400,Name the Titan who stole fire from Zeus and gave it to mortals.,newest,Prometheus,Hephaestus,Prometheus,Orpheus,Cronus
1401,"Which of the following astrological signs is not associated with fire, one of the four classical elements?",newest,Gemini,Aries,Sagittarius,Gemini,Leo
1402,Which phrase denotes a place of after-death punishment of the wicked in Christian religion?,newest,Lake of fire,Lake of fire,Realm of fire,Fire waterfall,Prison of fire
1403,A summer time ritual involving a spectacular firefall was practiced from 1872 until 1968 in this US national park.,newest,Yosemite National Park,Hot Springs National Park,Theodore Roosevelt National Park,Yosemite National Park,Yellowstone National Park
1404,In the coming-of-age 1985 movie St. Elmos Fire why does Billy (Rob Lowe) compare Jules behavior to St. Elmos fire?,newest,Because her problems are merely an illusion,Because she always causes trouble,Because her problems are merely an illusion,Because he thinks she is his guiding light,Because she has an extravagant lifestyle
1405,What term refers to an impulse to deliberately start fires to relieve tension?,newest,pyromania,pyrophernalia,pyromania,arson,pyrophobia
1406,This author coined the term pyrokinesis to refer to character Charlie McGees ability to create or to control fire with the mind.,newest,Stephen King,Anthony Burgess,Thomas Pynchon,Stephen King,Kurt Vonnegut
1407,"The terms thimithi, anastenaria, nestinarstvo refer to what ritual involving fire?",newest,fire-walking,fire-eating,fire-walking,cremation,immolation
1408,What Academy Award-winning movie tells the fact-based story of of two athletes participating in the 1924 Olympic Games?,newest,Chariots of Fire,Chariots of Fire,In the Line of Fire,Courage Under Fire,Quest for Fire
1409,"After the white wedding of this queen and Prince Albert, the white gown quickly became the standard bridal attire.",newest,Victoria,Elizabeth II,Victoria,Elizabeth I,Mary
1410,Why did the Queen Mother initially object to Elizabeth IIs marriage to Prince Philip?,newest,He had ties to Germany.,He had ties to Germany.,He was 18 years Elizabeths senior.,He was not of noble origin.,He had a severe stammer.
1411,"Who was the first British royal bride to place her wedding bouquet on the Tomb of the Unknown Warrior, which honours the unknown dead of WWI?",newest,Elizabeth Bowes-Lyon (aka Queen Elizabeth The Queen Mother),Queen Mary (Mary of Teck),Victoria,Elizabeth Bowes-Lyon (aka Queen Elizabeth The Queen Mother),Elizabeth II
1412,Which of these British royal brides wore a wreath of fragrant orange blossoms instead of a diamond encrusted tiara?,newest,Victoria,Diana,Victoria,Elizabeth II,Mary of Teck
1414,"Who was Prince Charles dating when he first met his future bride, lady Diana Spencer in 1977?",newest,"Dianas sister, Sarah",Camilla Parker Bowles,actress Susan George,Lesley Hornby (aka Twiggy),"Dianas sister, Sarah"
1415,"What royal bride assumed the title Her Royal Highness, The Duchess of York when she married the second son of Queen Elizabeth II in 1986?",newest,Sarah Ferguson,Diana Spencer,Camilla Parker Bowles,Sophie Rhys-Jones,Sarah Ferguson
1416,Who was the first royal bride in history to omit the word obey from her wedding vows?,newest,Lady Diana,Camilla Parker Bowles,Lady Diana,"Anne, Princess Royal",Sarah Ferguson
1417,Which of these British monarchs abdicated from the throne to marry a divorced woman with two ex-husbands?,newest,King Edward VIII,None of these,King Edward VIII,King George V,King George VI
1418,Who was was the first member of the British royal family to marry in a civil ceremony in England?,newest,"Charles, Prince of Wales",None of these,"Charles, Prince of Wales",King Edward VIII,King George VI
1419,What part of an Egyptian pharaohs body was never allowed to be seen?,newest,His hair,His hair,His arms,His eyes,His neck
1423,"In ancient Egypt, what did rich Egyptians wear in order to be distinguished from common people?",newest,Wigs,Wigs,None of these,Makeup,Slippers
1424,Who established himself as ruler of Egypt following Alexander the Greats death?,newest,Ptolemy Soter,Cleopatra,None of these,Ramesses II,Ptolemy Soter
1425,Which of the following was invented by ancient Egyptians?,newest,All of these,All of these,Glass and earthenware,Locks with keys,Sun clocks
1428,"Which of the following statements refers to Ramses II, known as Ramses the Great?",newest,All of these,He was over 90 years old when he died.,He had 8 official wives and almost 100 concubines.,He was allegedly defeated by the Hittite army in the legendary battle of Kadesh in 1288.,All of these
1429,"What war did the Treaty of Paris, signed in 1763, end?",newest,The Seven Years War,Military alliance between France and England against Spain,American Revolutionary War,The Seven Years War,The Crimean War
1430,The Treaty of Versailles was one of the peace treaties that ended this war.,newest,WWI,Spanish-American War,WWI,Korean War,WWII
1431,This Treaty of Paris forced the Spanish to remove their forces from the Lombardy region of northern Italy.,newest,Treaty of Paris (1623),Treaty of Paris (1623),none of these,Treaty of Paris (1801),Treaty of Paris (1425)
1432,How many feature films was Grace Kelly in?,newest,11,40+,30,11,20
1434,What movie earned Grace Kelly the Academy Award for Best Actress?,newest,The Country Girl,On the Waterfront,Rear Window,The Country Girl,Dial M for Murder
1435,Which actress starred with Cary Grant in a series 1930s comedies?,newest,K. Hepburn,K. Hepburn,Both,Neither,B. Davis
1437,Which actress did Kim Carnes sing about in 1981?,newest,Bette Davis,Neither,Katharine Hepburn,Bette Davis,Both
1438,Which actress was box office poison because of her series of movie flops and negative fan polls?,newest,Katharine Hepburn,Both,Katharine Hepburn,Bette Davis,Neither
1440,Which of the following books are written by him John Edward?,newest,All of these,One Last Time,What If God Were the Sun,All of these,After Life: Answers From the Other Side
1442,What was John Edwards occupation before becoming a psychic medium?,newest,Dancing instructor,None of these,Dancing instructor,Ðasseur,Physiotherapist
1444,What TV show did John Eduard produce and host from 1999 to 2004?,newest,Crossing Over with John Edward,None of these,John Edward Cross Country,Crossing Over with John Edward,Both of these
1445,Name John Edwards show that debuted in March 2006 on We TV.,newest,John Edward Cross Country,None of these,John Edward Cross Country,Skeptical Inquirer,Crossing Over with John Edward
1446,Why has psychic medium John Edward been criticised?,newest,All of these,All of these,because of performing the mentalist techniques of hot reading and cold reading,because of his exploitation of the 9/11 tragedy,because his apparent accuracy on television is inflated by the editing process
1447,What conclusion concerning John Edwards psychic abilities was made in Gary Schwartzs book The Afterlife Experiments?,newest,that Edwards abilities were genuine,that Edward has used foreknowledge about audience members,that Edwards abilities were genuine,that Edwards abilities were fake,None of these
1448,In which TV show has John Edward appeared?,newest,All of these,Jimmy Kimmel Live,The Wayne Brady Show,All of these,Larry King Live
1449,"This monarchs reign, one of the longest in European history, ended in 1715.",newest,Louis XIV,Louis XIV,King Charles II,King George III,Queen Victoria
1450,"This war started in 1701, when the King of France tried to unite both France and Spain under a single Emperor.",newest,War of the Spanish Succession,Anglo-Dutch War,War of the Spanish Succession,Anglo-Spanish War,Seven Years War
1451,"The importance of this empire was said to have ended at the Battle of Poltava in 1709, a major part of the Great Northern War.",newest,Swedish Empire,Swedish Empire,French Empire,Spanish Empire,Dutch Empire
1452,Which great king ruled Prussia from 1740 to 1786?,newest,Frederick the Great,Alexander the Great,Peter the Great,Frederick the Great,Alfred the Great
1453,"What event occurred in Paris on the morning of July 14, 1789?",newest,The Storming of the Bastille,The execution of Louis XVI,The Storming of the Bastille,The outbreak of the Great French War,The Womens March on Versailles
1454,What Russian monarch abolished slavery in Russia and converted the household slaves into house serfs?,newest,Peter the Great,Catherine II the Great,Roman the Great,Peter the Great,Feodor III
1455,Charles XII of Sweden fled to the Ottoman Empire after Peter I of Russia defeated his army at this battle.,newest,the Battle of Poltava,the Battle of Waterloo,the Battle of Montenotte,the Battle of Plassey,the Battle of Poltava
1456,"The Tulip Period, which lasted from 1718 to 1730, is a period of this empires history.",newest,the Ottoman Empire,the Ottoman Empire,the Dutch Empire,the Austrian Empire,the Russian Empire
1457,"In the Gregorian calendar, Friday the 13th can occur how many times a year at most?",newest,3,6,3,1,5
1458,Any months 13th day will fall on a Friday if the month starts on this day.,newest,Sunday,Sunday,Wednesday,Monday,Friday
1459,What term refers to the fear of Friday the 13th?,newest,friggatriskaidekaphobia,Hexakosioihexekontahexaphobia,friggatriskaidekaphobia,glossophobia,triskaidekaphobia
1460,"Knights of this Western Christian military order were arrested on Friday, October 13, 1307 on accusations of heresy.",newest,Knights Templar,Knights Templar,Knights Hospitaller,Teutonic Knights,Knights of the Cross with the Red Star
1461,"What movie involving cataclysmic events and starring John Cusack was intentionally released on Friday, November 13, 2009?",newest,2012,Ladder 49,Armageddon,Resident Evil 5,2012
1462,"Which of these areas was struck by the Friday the 13th Storm on October 13, 2006?",newest,"Buffalo, New York","Miami, Florida","Sacramento, California","Buffalo, New York","Kansas City, Missouri"
1463,"In Spanish-speaking countries, this day, commonly referred to as Martes y trece, is considered a day of bad luck instead of Friday, the 13th.",newest,"Tuesday, the 13th","Saturday, the 13th","Tuesday, the 13th","Monday, the 13th","Tuesday, the 14th"
1464,"What hurricane made landfall in South Florida on Friday, August 13, 2004?",newest,Charley,Bob,Charley,Alice,Katrina
1465,"How did Jason Voorhees, the son of a camp cook-turned-murderer, die in the slasher movie Friday the 13th?",newest,He drowned in a lake.,He was decapitated with a machete,He was poisoned.,He was stabbed with a knife.,He drowned in a lake.
1466,"What renowned rapper died on Friday, September 13, 1996 following a drive-by shooting?",newest,Tupak Shakur,Dr. Dre,Tupak Shakur,The Notorious B.I.G..,MC Trouble
1468,This era began 65 million years ago and continues today.,newest,Cenozoic,Mesozoic,Cambrian,Paleozoic,Cenozoic
1469,What geological epoch began following the end of the Cretaceous period?,newest,Paleocene,Eocene,Pliestocene,Oligocene,Paleocene
1470,"During the Cretaceous period, India separated from Gondwana and began to drift northward. Madagascar separated from India around the time the Deccan traps began to erupt, leaving India to collide with Asia. 55 million years ago, during the Cenozoic, India finally collided with southern Asia and mountain building began. What mountains are the result of this collision and are today higher than any other mountain range on Earth?",newest,Himalaya mountains,Himalaya mountains,Alps,Appalachian Mountains,Andes mountains
1471,Conditions during this epoch remained much the same as during the Paleocene.,newest,Eocene,Miocene,Paleocene,Eocene,Oligocene
1473,On what continent did anatomically modern humans evolve?,newest,Africa,Asia,North America,Africa,Europe
1474,How long ago did modern humans (Homo Sapiens) appear?,newest,"250,000 years ago",5 million years ago,"250,000 years ago",1 million years ago,"10,000 years ago"
1475,Humans (Homo Sapiens) evolved from which hominid species?,newest,Homo erectus,Homo erectus,Homo neanderthalensis,Homo heidelbergensis,Homo rhodesiensis
1477,"What geological eon, era, period, and epoch are we living in today?",newest,"Phanerozoic, Cenozoic, Neogene, Holocene","Phanerozoic, Cenozoic,  Paleogene, Holocene","Phanerozoic, Paleozoic, Paleogene, Holocene","Phanerozoic, Cenozoic, Neogene, Holocene","Precambrian, Cenozoic, Neogene, Holocene"
1478,"Charles Darwin created a theory based on his studies aboard the HMS Beagle concerning evolution, natural selection, and the geology of the regions he studied. In what book did he publish his studies in 1859?",newest,On the Origin of Species,The Voyage of the Beagle,Principles of Geology,None of these,On the Origin of Species
1479,The fossils of this arthropod are more abundant than those of any other Burgess shale fauna.,newest,Marrella splendens,Marrella splendens,Canadaspis laevigata,Olenelloidea olenellus,Leanchoilia superlata
1481,The name of this super-continent means All land.,newest,Pangaea,Rodinia,Pannotia,Pangaea,Gondwana
1482,During what period did the first flowering plants evolve?,newest,Cretaceous,Silurian,Devonian,Jurassic,Cretaceous
1484,A partial skeleton of this dinosaur was discovered in 1900.,newest,Tyrannosaurus,Tyrannosaurus,Daspletosaurus,Velociraptor,Dynamosaurus
1486,What was the predominant climate type of the Late Cretaceous period?,newest,Tropical,Tropical,Cool Temperate,Arid,Cold
1487,How long were dinosaurs the dominant terrestrial animals?,newest,160 million years,225 million years,175 million years,160 million years,180 million years
1489,What does the word trilobite mean?,newest,Three lobed,Small ridges,Many ridges,Three lobed,None of these
1490,This era lasted from 251 million to 65 million years ago.,newest,Mesozoic,Mesozoic,Paleozoic,Cenozoic,Precambrian
1491,Who coined the term Dinosauria in 1842?,newest,Sir Richard Owen,Charles Darwin,Jack Horner,Charles Lyell,Sir Richard Owen
1492,During what geological period did the first dinosaurs evolve?,newest,Triassic,Permian,Triassic,Mesozoic,Jurassic
1495,This pterosaur lived during the late Cretaceous and was the largest flying animal of all time with a wingspan of 39 feet.,newest,Quetzalcoatlus northropi,Quetzalcoatlus northropi,Pteranodon ingens,Pteranodon sternbergi,Icarosaurus
1497,The pubis of which of these dinosaurs points forward?,newest,Saurischian,Ornithischians,Stegosaurids,Saurischian,Tyrannosaurids
1498,The skeleton of this dinosaur was found in Mongolia entangled with a Protoceratops skeleton.,newest,Velociraptor,Oviraptor,Velociraptor,Protoceratops,Achillobator
1502,The Devonian period lasted from 417 million to ___ million years ago.,newest,354 million years ago,360 million years ago,355 million years ago,357 million years ago,354 million years ago
1503,The Carboniferous period is divided into two separate periods. What are they known as?,newest,Mississippian and Pennsylvanian,None of these,Georgian and Californian,Devonian and Carboniferous,Mississippian and Pennsylvanian
1504,What does the word Carboniferous mean?,newest,Coal producing,Coal producing,Oil producing,Limestone producing,Carbon producing
1506,This person described both the Silurian and Permian systems during the 19th century.,newest,Roderick Murchison,George Cuvier,Charles Darwin,Roderick Murchison,Charles Lyell
1508,A monumental mass extinction event occurred at the end of the Permian period. Approximately what percent of all life died out during this event?,newest,90%,10%,50%,90%,70%
