,question,category,answer,choices/0,choices/1,choices/2,choices/3
1013,"In geometry, what is the value of the number which is represented by the Greek letter pi (Ï)?",science-technology,The ratio of the circumference of a circle to its diameter,The ratio of the circumference of a circle to its radius,The ratio of the circumference of a circle to its diameter,The ratio of the diameter of a circle to its radius,Exactly 3.14159
1014,Which of the following is an arithmetic progression?,science-technology,"2, 4, 6, 8...","1, 1, 2, 3, 5...","2, 4, 8, 16...","1, 2, 3, 5, 7, 11...","2, 4, 6, 8..."
1015,"Because of the lack of atmosphere, the craters on most celestial bodies from the solar system remain preserved for hundreds of millions or billions of years. The largest known crater within the solar system is located on which natural satellite?",science-technology,The Moon,The Moon,Titan,Deimos,Io
1016,"Larger than Pluto and Mercury, this natural satellite is the largest moon of the entire solar system.",science-technology,Ganymede,Titan,Callisto,Ganymede,Europa
1017,Which is the planet with the biggest number of natural satellites in the solar system?,science-technology,Jupiter,Uranus,Neptune,Jupiter,Saturn
1018,Which of these characteristics makes Saturns moon Titan unique among all moons in the solar system?,science-technology,It is the only moon to have a dense atmosphere.,It is the only moon that is considered a captured object.,It is the only moon with active volcanoes on its surface.,It is the only moon to have a retrograde orbit.,It is the only moon to have a dense atmosphere.
1019,"There have been numerous debates over whether this moon, discovered in 1978, should be considered a satellite or a separate planet.",science-technology,Charon,Nereid,Nix,Umbriel,Charon
1020,Which of the four Galilean moons of Jupiter is noted as the most volcanically active body in the solar system?,science-technology,Io,Europa,Io,Callisto,Ganymede
1021,"Named after the leading sylph in Alexander Popes poem Rape of the Lock, the moon Ariel is the natural satellite of which planet of the solar system?",science-technology,Uranus,Jupiter,Uranus,Neptune,Saturn
1022,"This celestial body is the darkest of Uranus larger moons and its most distinctive feature is a large equatorial ring of bright material (supposedly a crater) named Wunda, which contrasts with the rest of the planetâs dark surface.",science-technology,Umbriel,Umbriel,Oberon,Titania,Ariel
1023,What is the symbol for Hydrogen?,science-technology,H,Hy,Hr,H,Hd
1024,What is the symbol for Nickel?,science-technology,Ni,N,Nc,Nk,Ni
1025,What is the symbol for Krypton?,science-technology,Kr,Kp,K,Ky,Kr
1026,What is the symbol for Boron?,science-technology,B,Bo,Bn,Br,B
1027,What is the symbol for Neon?,science-technology,Ne,No,Nn,Ne,N
1028,What is the symbol for Sulfur?,science-technology,S,Sf,Su,S,Sl
1029,What is the symbol for Bismuth?,science-technology,Bi,Bs,B,Bi,Bm
1030,What is the symbol for Platinum?,science-technology,Pt,Pt,Pl,P,Pa
1031,What is the symbol for Cadmium?,science-technology,Cd,Cm,Cd,C,Ca
1032,What is the symbol for Ruthenium?,science-technology,Ru,R,Rh,Ru,Rt
1033,Which branch of botany is concerned with the study of trees and woody plants?,science-technology,Dendrology,Forestology,Topiary,Dendrology,Arboretology
1034,The earliest trees on the planet were a type of ferns and are considered to have appeared in which period of Earths geological history?,science-technology,Paleozoic,Paleozoic,Cenozoic,Precambrian,Mesozoic
1035,"The botanical term bonsai, deriving from Japanese, refers to which of these?",science-technology,A technique for miniature growing trees,A technique for miniature growing trees,A species of miniature trees,A type of fertilizer that reduces the size of trees,A region in Japan where miniature trees grow
1036,"The baobab, a genus of trees typical for arid areas, is known to be used by Indigenous Australians as a source of water, food and medical remedy. In the 1890s however, a large, hollow baobab located near Derby, Western Australia was adapted for what usage?",science-technology,Prison,Prison,Town hall,Kindergarten,Warehouse
1037,"Mark the incorrect statement about sequoias, which are among the largest and oldest trees on the planet.",science-technology,Sequoias can reach up to 150 m (490 ft) in height.,Sequoias are evergreen trees.,Sequoias are monoecious trees.,Sequoias can reach up to 150 m (490 ft) in height.,Sequoias can live for more than 2000 years.
1038,"The Bodhi tree, located near Bodh Gaya in India, is of great importance to the followers of Buddhism, because it is considered to be related to the spiritual teacher, Buddha, in what way?",science-technology,Buddha found enlightenment under this tree.,Buddha died under this tree.,God Vishnu spoke to him for the first time under this tree.,It is Buddhas birth place.,Buddha found enlightenment under this tree.
1039,"The General Grant tree in Kings Canyon National Park, USA, the only living object to be declared a National Shrine, is of what tree species?",science-technology,Giant Sequoia,American Beech,Red Pine,White Oak,Giant Sequoia
1040,"Methuselah, a Great Basin Bristlecone tree located in the Inyo National Forest in California, is remarkable for what reason?",science-technology,It is the oldest known living organism.,It is the most publicized living organism.,It is the tallest known living organism.,It is the oldest known living organism.,It is the largest living organism.
1041,"In the city of Athens, Georgia, USA , there is a White Oak tree with more rights than any other tree.  What is so special about this tree?",science-technology,It owns itself.,Touching it is against the law.,It owns itself.,It owns a human being.,It has the right to vote.
1042,"The Diamond Tree, a giant Karri tree located south of Manjimup, Western Australia, has been of practical use to the natives since 1939, serving as what?",science-technology,Fire look-out platform,Fire look-out platform,Accommodation for native homeless,Military watch tower,Warehouse
1043,"Excavations and research prove that pi was known as early as 20th century BC, when ancient Babylonian mathematicians used what value value for it?",science-technology,25/8,104348/33215,22/7,3.12,25/8
1044,"The sequence of numbers, appearing within pis value has been an issue of interest for many professional mathematicians and math lovers. Such pi explorers have found that what occurs at decimal position 2440?",science-technology,We get the first appearance of  666.,We reach the last decimal place to which our largest computers can calculate pi.,We reach the last decimal place where computer ENIAC calculated pi in 1949.,We reach the extent to which pi was known by 1750.,We get the first appearance of  666.
1046,"After years of calculations and observations of the results, mathematicians have found which of these statements about the mathematical constant pi to be true?",science-technology,The digits of pi are equally distributed.,The digits of pi eventually reach a point where they repeat their pattern.,The digits of pi are equally distributed.,The number of 3s is larger than any other digit in pi.,The number of 5s is larger than any other digit in pi.
1047,"Pi is an issue of interest for mathematicians and math lovers from all over the world. In Japanese, what does the expression En syu ritsu refer to?",science-technology,The Japanese term for pi,Mitsubishis motto for the quest for finding better values of pi,The largest computer in Japan used for finding even greater values for pi,The Japanese term for an infinite number,The Japanese term for pi
1048,"In what famous math problem, first posed in the 18th century by a French mathematician, is pi involved?",science-technology,Buffons Needle Problem,Buffons Needle Problem,The travelling salesman problem,Zenos Paradox of the Tortoise,Zenos Paradox of Achilles
1050,"Who was first to prove that beside an irrational number, pi is also transcendental number (i.e. is not a root to any polynomial equation with rational coefficients)?",science-technology,Ferdinand von Lindemann,Archimedes,Leonhard Euler,Augustin Cauchy,Ferdinand von Lindemann
1051,"The irrational constant pi is not only popular in the math science, but also in science fiction. Which of these TV series has an episode, in which pi plays a significant role?",science-technology,Star Trek,Lost in Space,Firefly,Star Trek,The X-Files
1052,"In what way is this popular sentence connected to the constant, pi: Sir, I send a rhyme excelling in sacred truth and rigid spelling.",science-technology,It is a mnemonic device for the approximate value of pi.,The value of pi is encoded in the position of each letter in the alphabet.,It is a mnemonic device for the approximate value of pi.,It is the beginning of a long poem describing the history of pi.,It was written by Albert Einstein when he first discovered the irrationality of pi.
1053,Which programming language is based on Horn clauses?,science-technology,Prolog,Erlang,Lisp,PL/I,Prolog
1054,"What was the maximum amount of memory that could be installed on the 1975 PDP-11/70, one of the most powerful of the popular PDP-11 series, produced by Digital Equipment Corporation?",science-technology,4 MB,512 KB,4 MB,16 MB,64 MB
1056,The fundamental book The C Programming Language was written in 1978 by BWK and what other computer scientist?,science-technology,DMR,DRM,DMR,MDR,RMD
1058,The halting problem computability theory was solved in what year?,science-technology,It cannot be solved for all possible cases.,It cannot be solved for all possible cases.,1937,1956,1980
1059,The water cycle is the continuous movement of water above and below the surface of the planet. What is this process also known as?,science-technology,Hydrologic cycle,Hydroscopic cycle,Hydrologic cycle,Hydrographic cycle,Hydrodynamic cycle
1060,Which of effect of these is the main reason for the existence of the water cycle on Earth?,science-technology,The Sun,Thermal energy in the Earths core,Gravitational forces,The Moon,The Sun
1061,Water can be found in three main states on Earth. Which of the following is not one of them?,science-technology,Crystal,Ice,Liquid,Crystal,Vapor
1062,Which of these is not one of the state-changing processes through which water goes in nature?,science-technology,Concentration,Concentration,Condensation,Precipitation,Sublimation
1063,Evapotranspiration is a term connected to which of these groups?,science-technology,Plants,Plants,Animals,Water basins,Rocks
1064,Which of the following is not possible to happen to water in its different states?,science-technology,All of these are possible,Vapor to condense into clouds,Ice to sublimate into water vapor,Snow to sublimate into water vapor,All of these are possible
1065,Which line contains only types of precipitation?,science-technology,"Graupel, sleet, snow, hail","Snow, vapor, fog drip, hail","Rain, fog drip, runoff, sleet","Graupel, sleet, snow, hail","Snow, ice, hail, rain"
1067,Ice caps and glaciers are the second largest water reservoirs on Earth after oceans. What percent of the planetâs water do they hold?,science-technology,2 %,18 %,10 %,2 %,5 %
1068,What would be the Earth like without evaporation?,science-technology,Warmer,Cooler,None of these,Greener,Warmer
1069,How many people die of air pollution around the world each year?,science-technology,3 million,"500,000","50,000",1 million,3 million
1070,"This pollutant causes inflammation of the lungs, impaired breathing, coughing, chest pain, nausea, and throat irritation and permanent damage to lung tissue in long term exposure.",science-technology,Smog,Smog,Greenhouse gas,Carbon dioxide,Ozone
1071,"This gas is produced mainly by automobiles. It hiders the bodys ability to carry oxygen in the blood, causing serious problems for people with cardiovascular diseases.",science-technology,Carbon monoxide,Acid sulfates,Carbon oxide,Carbon monoxide,Carbon dioxide
1072,"This type of pollutant causes acidification of rivers, lakes and also damages tree foliage and degrades soil quality.",science-technology,Acid rain,Acid rain,The melting of the poles,The Ozone hole,Global warming
1073,Pollution has damaged this great Chinese ancient attraction and it continues to disintegrate.,science-technology,The Terracotta Warriors,The Terracotta Warriors,The Forbidden City,Tiananmen Square,The Great Wall
1074,"Modern cars pollute much less than cars did in the 60s. Today, it takes this many modern cars to produce the same amount of air pollution as a car from the 60s.",science-technology,20,20,5,10,35
1075,"When burning fuel for energy, small particles are thrown into the air that are visible in the form of smoke.  It is called this type of pollution.",science-technology,Black carbon pollution,Outdoor pollution,Water pollution,Indoor pollution,Black carbon pollution
1076,The average temperature around the world has climbed during the previous century due to global warming by this much.,science-technology,1 degree Fahrenheit,3 degrees Fahrenheit,4 degrees Fahrenheit,1 degree Fahrenheit,2 degrees Fahrenheit
1077,"This defect of Earths atmosphere, caused by industrial pollution, lets more radiation reach the surface of our planet.",science-technology,The Ozone Hole,The Greenhouse Hole,The Smoke Hole,The Ozone Hole,Smog Tear
1078,The distribution of this substance into water is often deadly for seabirds as it destroys the structure of its feathers.  Thus cold water quickly reaches the skin and the bird often freezes to death.,science-technology,Oil,Carbon dioxide,Carbon monoxide,Oil,Pesticides
1079,Osteology is an important part of physical and forensic anthropology. What does an osteologist study?,science-technology,bones,skulls,blood,dead  bodies,bones
1080,What does a philologist study?,science-technology,language,signs and  symbols,art,detectives,language
1081,What does a cetologist study?,science-technology,whales,wine,words,art,whales
1082,Which word means the study of drug action?,science-technology,pharmacology,enology,pharmacology,chirology,physiognosy
1083,"If you studied petrology, where would your interests lie?",science-technology,rocks,petroleum,microbes,rocks,veins
1084,Which of these is the study of cells?,science-technology,cytology,protozoology,cellogy,cytology,ecology
1085,Which of these is the study of knowledge?,science-technology,epistimology,rheology,epistimology,pulicology,dialitology
1086,Which of these is the study of Mars?,science-technology,areology,areology,ombrology,marsology,astrolgelogy
1087,What does an auxologist study?,science-technology,growth,money,growth,flags,meteorites
1088,Which is the correct pairing?,science-technology,oneirology - the study of dreams,symbology - the study of percussion instruments,oncology - the study of microbes,graminology - the study of grammar,oneirology - the study of dreams
1089,Which ancient Greek historian is considered the Father of History?,science-technology,Herodotus,Socrates,Plato,Herodotus,Demitrios
1090,"Because of introducing a classification scheme for distinguishing living organisms, Carolus Linnaeus is known as the father of what field of science?",science-technology,Taxonomy,Zoology,Palentology,Botany,Taxonomy
1091,"This person is considered as the Father of Computer, as he invented a counting machine called The Difference Engine.",science-technology,Charles Babbage,John Vincent Atanasoff,Blaise Pascal,Charles Babbage,Argani Alunan
1092,Who is regarded as the Father of Mathematics?,science-technology,Archimedes,Euclid,Ernest Rutherford,Archimedes,Rene Descartes
1093,Edgar Allan Poe is known to be the father of detective stories. What was he often characterized as?,science-technology,Alcoholic,Womanizer,Homosexual,Melancholic,Alcoholic
1094,Myorrhexis is a very painful condition and can occur when you overexert. What is characteristic of this condition?,science-technology,Rupture or tearing of a muscle.,Softening of a bone.,A vertebra is out of its joint or is dislocated,Rupture or tearing of a muscle.,Degeneration of cartilage.
1095,What is the medical term for a nosebleed?,science-technology,Rhinorrhagia,Rhinorrhagia,Rhinitis,Rhinomycosis,Rhinodynia
1096,The endocrine system is made up of glands. Aden(o) means glands; adren(o) means the adrenal glands. What term means enlargement of the adrenal glands?,science-technology,Adrenomegaly,Adrenalitis,Adrenomegaly,Adrenotoxin,Adrenopathy
1097,What is the closest point to the sun in the Earths orbit called?,science-technology,Perihelion,Aphelion,Summer Solstice,Autumnal Equinox,Perihelion
1100,During which lunar phase is the moon least visible?,science-technology,Waxing Crescent,First Quarter,Full Moon,Waxing Crescent,Waxing Gibbous
1102,When was the Hubble Space Telescope put into orbit by the Space Shuttle?,science-technology,1990,1991,1992,1990,1993
1104,"During  first quarter moon, what time does the moon rise?",science-technology,noon,dawn,midnight,noon,sunset
1105,What unit in the metric system do astronomers use to measure the wavelength of light?,science-technology,nanometer,nanometer,eccentricity,photon,equant
1106,"In order to be classified as a Category 5 hurricane, the storm must have what winds speeds?",science-technology,155mph,135mph,125mph,145mph,155mph
1107,About how many lightning bolts strike the Earth each second?,science-technology,100,"1,500",100,"1,000","3,000"
1108,This construction in the United States is struck by lightning around 500 times a year.,science-technology,Empire State Building,Pentagon,Statue of Liberty,Empire State Building,Golden Gate Bridge
1110,Who created the Fujita scale in the late 1960s?,science-technology,Theodore Fujita,Patrick Fujita,Calvin Fujita,Theodore Fujita,Alvin Fujita
1111,"Its the middle of July. You are in Louisville, KY, USA and you cross over the Ohio River into Jeffersonville, IN. You have effectively gone:",science-technology,Backwards in Time,Forward in Time,Time Stands Still,Backwards in Time,You have broken the time continuum
1115,"You live in Ossining, NY, USA  and you call your friend in Honolulu, Hawaii. Its the month of May. How many hours time difference are there between these 2 locales?",science-technology,6 Hours Difference,6 Hours Difference,4 Hours Difference,3 Hours Difference,5 Hours Difference
1120,Which of the following fast food meals has the most calories?,science-technology,Subways 12 inch Double Meat Classic Tuna Sub on white,McDonalds Chicken Selects Premium Breast Strips (10 pc),Subways 12 inch Double Meat Classic Tuna Sub on white,KFCs Popcorn Chicken - Family,McDonalds Deluxe Breakfast
1122,Which of the following meals is the best source of fibers?,science-technology,Arbys Market Fresh Ultimate BLT Wrap,Arbys Market Fresh Ultimate BLT Wrap,Subway Chicken Bacon Ranch Wrap (with cheese),Wendys Crispy Chicken Nuggets (5 pieces),Taco Bell Fiesta Taco Salad
1124,Which of the following fast food items provides the consumer with the greatest amount of calories from fat?,science-technology,Dominos Garlic Sauce,Whopper Jr. With Cheese,Dominos Garlic Sauce,Hardees 1/3 LB Mushroom and Swiss Thickburger,Taco Bell Nachos BellGrande
1126,Which of these salads has the lowest amount of carbohydrates and sugar?,science-technology,Burger King Fire-Grilled Chicken Caesar Salad,Wendys Chicken BLT Salad,Burger King Fire-Grilled Chicken Caesar Salad,Arbys Market Fresh Santa Fe Salad,Taco Bell Fiesta Taco Salad
1128,Which of the following sauces provides the highest percent of calories from fat?,science-technology,Arbys Light Mayonnaise Packet,Burger Kings Honey Flavored Dipping Sauce,Hardees Pancake Syrup,McDonalds Barbeque Sauce,Arbys Light Mayonnaise Packet
1129,"The number of total calories, carbohydrates, fats, and sodium per serving is reported to be highest in which of the following meals?",science-technology,Hardees Kids Meal - Slammers,Burger King  WHOPPER JR.,Hardees Kids Meal - Slammers,McDonalds Cheeseburger,Wendys Jr. Hamburger
1130,"Silver and gold are in the same group on the periodic table. What group are they in and what are their atomic symbols, respectively?",science-technology,"Group 11, Ag and Au","Group 12, Ag and Au","Group 14, Au and Ag","Group 13, Au and Ag","Group 11, Ag and Au"
1131,Inert gases are found in Group 18 of the Periodic Table. Which is the inert gas with atomic number 54?,science-technology,Xe,Rn,Xe,Kr,Ar
1133,"Which element was NOT discovered at the University of California in Berkeley, CA, USA?",science-technology,Yb,Es,Fm,Cf,Yb
1135,This element was discovered in 1825 by Hans Christian Oersted and is used in the production of cans for soft drink.,science-technology,Al,Ai,Am,An,Al
1136,"The mathematical constant e, one of the most important numbers in mathematics, is equal to which of these fractions?",science-technology,none of these,22/7,278/10,271828/10000,none of these
1137,Which of these statements best describes the mathematical constant  e?,science-technology,It is a transcendental and irrational number.,It is a transcendental number.,It is an algebraic transcendental and irrational number.,It is a transcendental and irrational number.,It is a rational transcendental number.
1138,Why was the letter eâ chosen to denote the important mathematical constant e?,science-technology,It stands for exponential.,It was arbitrarily chosen by Latin scholars.,Its the first letter of a mathematicians name.,It stands for exponential.,The first 4 letters of the alphabet were already taken.
1139,"e^(pi*i) +1 = 0 is an important formula, involving the key mathematical constant e, which is popularly known as what?",science-technology,Eulers Equation,Eulers Equation,Einsteins Equation,The Hyperbolic Cosine Law,Newtons Equation
1140,The constant e is present in countless fields of mathematics but its most significant function is related to its use in what?,science-technology,The base of natural logarithms,The characteristics of unitary matrices,The base of natural logarithms,The mantissa of common logarithms,The limiting value of the sum of the squares of the odd numbers
1141,What significant discovery about the nature of the constant e did French mathematician Charles Hermite make in 1873?,science-technology,e is transcendental.,e is algebraic.,e is transcendental.,e^pi is transcendental.,e is irrational
1142,What is the derivative of y in this function related to the exponential constant e: If y=e^x?,science-technology,e^x,e^x,e^x +x,e^pi,e
1143,"In Roman numerals, what is the symbol for 1000?",science-technology,M,L,M,C,D
1144,Change the Roman numeral XL to a Hindu-Arabic numeral.,science-technology,40,40,70,50,60
1145,Identify the property used in this addition equation: 678 + 45 = 45 + 678.,science-technology,Commutative property,Associative property,Distributive property,Identity property,Commutative property
1146,Which is the mathematical property used in this addition equation: (57 + 63) + 14 = 57 + (63 + 14)?,science-technology,Associative property,Commutative property,Distributive Property,Associative property,Identity Property
1147,What is the name of the property used in this addition equation: 12 + 0 = 12?,science-technology,Identity property,Associative property,Distributive property,Commutative property,Identity property
1148,What is the greatest common factor (GCF) of 24 and 36?,science-technology,12,16,12,6,14
1149,"What is the least common multiple (LCM) of 5, 6, and 10?",science-technology,30,20,30,10,15
1150,"What kind of fractions are 4/4, 9/8, and 7/4?",science-technology,Improper fractions,Proper fractions,Improper fractions,Similar fractions,Dissimilar fractions
1151,Which of these are considered the two developers of the modern calculus?,science-technology,Newton and Leibnitz,Newton and Gauss,Euler and Cauchy,Newton and Euler,Newton and Leibnitz
1152,What are the two basic processes in calculus?,science-technology,Integration and derivation,Finding maxima and minima and solving second degree equations,Composition and convolution,Integration and derivation,Solving equations of sixth and seventh degrees
1153,When we find the extrema of a function we use this.,science-technology,The first derivative,The solution of the sixth degree equation,The solution of the second degree equation,The first derivative,The third derivative
1154,Which statement is not  true about functions?,science-technology,A function is always written as a polynomial.,For some functions we can not find a maximal value.,A function is always written as a polynomial.,A function is a type of relationship between two sets.,A one-to-one relationship is a type of function.
1155,"When you study calculus, you usually also study this branch of geometry.",science-technology,Analytic geometry,Bolyai geometry,Discrete geometry,Analytic geometry,Riemannian  geometry
1157,"Consider this infinite series: 1/2+1/4+1/8+1/16+1/32 +.... If we add all these terms, what do we get?",science-technology,1,3/4,You cannot add an infinite series of numbers,0,1
1159,What is the minimum value of the function y= x^2+3x-1?,science-technology,-13/4,13/4,-13/4,-3/2,3/2
1160,"Guess the missing number from the following sequence: 3,6,7,14,15 ___, 31,62, 63. 126, 127.",science-technology,30,30,17,16,28
1161,"What is the missing number in the following sequence:  4, 20, 24, ___, 44, 60, 64?",science-technology,40,28,40,30,32
1162,"What number is missing from the following sequence:  5,10,20, ___, 50, 55, 110?",science-technology,25,25,30,40,35
1163,"Guess the missing number from the following sequence: 12, 24, 48, ___, 120, 240, 264?",science-technology,96,80,60,96,72
1164,"Find the missing number in the following sequence: 6, 18, 36, ___, 216, 648, 1296.",science-technology,108,108,180,72,54
1165,"Find the missing number in the following sequence: 11, 16, 32, ___, 74, 79, 158.",science-technology,37,64,38,37,69
1166,"Guess the missing number in the following sequence: 15, 30, 40, ___, 90, 180, 190.",science-technology,80,55,45,50,80
1167,"Find the missing number in the following sequence:  8, 16, 28, 44, ___, 88, 116, 148, 184.",science-technology,64,48,56,64,52
1168,"Guess the missing number in the following sequence: 3, 6, 18, 36, ___, 216, 234, 468, 1404.",science-technology,72,108,54,72,39
1169,"Find the missing number in the following sequence: 10, 20, 100, ___, 280, 560, 640.",science-technology,200,110,200,180,270
1170,"The term clone, originally used in botany before it entered molecular genetics, means what in Greek?",science-technology,Twig,Twin,Copy,Root,Twig
1172,Which of the following statements about the process of cloning is not true?,science-technology,Cloning produces a completely identical copy of an organism.,Scientists use more than one method for cloning.,"Cloning can be used therapeutically, to create replacement organs or tissue.",Cloning could be theoretically used to bring extinct species back to life,Cloning produces a completely identical copy of an organism.
1173,"How many unsuccessful attempts did it take to finally create Dolly, the first successfully cloned mammal?",science-technology,276,76,276,19,154
1174,"Prometea, an example of successfully cloned mammal, was what type of animal?",science-technology,Horse,Cat,Pig,Rabbit,Horse
1175,"The first successful experiment in which a cloned animal embryo reached an adult state, was carried out in what year?",science-technology,1952,1952,1907,1973,1926
1176,"Substance vital for treating what hereditary blood defect that occurs almost exclusively in males, has been produced by cloning?",science-technology,Hemophilia,Anemia,Hemoglobinopaties,Hemophilia,Thalassemia
1177,What prevents scientists from fulfilling one of science fiction writers dreams - to clone a dinosaur?,science-technology,The need for a mother from a closely related species,The lack of knowledge about their embryonal development,The need for a mother from a closely related species,The difference in environmental conditions now and then,Lack of live dinosaur tissue
1178,Cloning and the boundless possibilities it offers is a challenging topic for scriptwriters imagination. All but one of these science fiction movies involve cloning in their plots.,science-technology,The Green Mile,Jurassic Park,The 6th Day,The Green Mile,The House of the Scorpion
1180,Who was the first person to orbit the Earth?,science-technology,Yuri Gagarin,Georgi Dobrovolski,Yuri Gagarin,Neil Armstrong,Kerim Kerimov
1181,"In 2005, this famous Russian cosmonaut set a record for total time, spent in space.",science-technology,Sergei Krikalev,Anatoly Solovyev,Sergei Krikalev,Valeriy Polyakov,Sergei Avdeyev
1182,"What is the name of the dog, that became the first earthling to enter orbit?",science-technology,Laika,Lisichka,Laika,Rover,Belka
1183,"In  April 28, 2001, this famous American multimillionaire became the first space tourist.",science-technology,Dennis Tito,Mark Shuttleworth,Charles Simonyi,Gregory Olsen,Dennis Tito
1184,"Which Russian astronaut became the first person to be married in space, while he was on the International Space Station?",science-technology,Yuri Malenchenko,Vladimir Dezhurov,Yuri Gidzenko,Sergei K. Krikalev,Yuri Malenchenko
1185,The crew of which Apollo mission spent the longest time on the Lunar surface?,science-technology,Apollo 17,Apollo 9,Apollo 7,Apollo 12,Apollo 17
1186,"Along with Neil  Armstrong and Michael Collins, who was the third member of the Apollo 11 crew?",science-technology,Buzz Aldrin,"James A. Lovell, Jr",William Anders,Fred Haise,Buzz Aldrin
1187,"Who was the pilot of SpaceShipOne, the spaceplane that completed the first privately funded human spaceflight?",science-technology,Mike Melvill,Mike Melvill,Peter Siebold,Doug Shane,Brian Binnie
1188,What was nationality of Vladimir Remek - the first cosmonaut from a country other than the Soviet Union or the United States?,science-technology,Czechoslovak,Hungarian,Bulgarian,Czechoslovak,Pole
1189,What was the name of the first monkey to go in outer space?,science-technology,Albert I,Albert I,Gordo,Sam,Bonny
1190,"In 1905, this British scientist suggested the word genetics to describe the study of inheritance.",science-technology,William Bateson,Hennig Brand,Karl Pearson,William Bateson,Adam Sedgwick
1191,"Chromatin, found in the nucleus of a cell, consists of a complex of Deoxyribonucleic acid (DNA), the gene-carrying molecule. Which of the following types of chromatin is rich in genes?",science-technology,euchromatin,heterochromatin,euchromatin,facultative heterochromatin,constitutive heterochromatin
1192,"Which of the following statements about the Deoxyribonucleic acid (DNA), the molecule of heredity, is correct?",science-technology,Its molecule is a double helix,Its molecule is a single-stranded,It encodes information from RNA,Its molecule is a double helix,It carries information to the Ribonucleic acid (RNA)
1193,"The entire hereditary information of an organism held in the Deoxyribonucleic acid (DNA), is defined by which term?",science-technology,genome,proteome,genome,cryptome,regulome
1194,A chromosome is a very long piece of Deoxyribonucleic acid (DNA) which contains genes. Which term refers to the number of chromosomes per cell in a species?,science-technology,euploid number,monoploid number,euploid number,haploid number,aneuploid number
1195,"This genetic disorder is characterized by the premature fusion of the bones of the skull, which affects the shape of the head and face.",science-technology,Pfeiffer syndrome,Pfeiffer syndrome,Angelman syndrome,Joubert syndrome,Klinefelter syndrome
1196,Genes are the units of heredity in living organisms. Variants of the same gene are known under what name?,science-technology,alleles,albumins,nucleotides,myosins,alleles
1197,"Deoxyribonucleic acid (DNA), the molecule of heredity, is doubled in what stage of cell division?",science-technology,S phase,G2 phase,S phase,M phase,G1 phase
1198,"This cell structure exists only when the long pieces of Deoxyribonucleic acid (DNA), called chromosomes, replicate themselves.",science-technology,chromatid,flagelle,chromatid,centrosome,microtubule
1199,"This chemical element has a smell similar to garlic and is part of the structure of Deoxyribonucleic acid (DNA), the molecule that carries genes.",science-technology,phosphorus,iodine,sulfur,potassium,phosphorus
1200,A card is selected at random from a regular poker deck of cards. The  jokers have been eliminated. What is the probability that the selected card is a diamond?,science-technology,1 in  4,1 in  4,1 in 13,1 in 26,1 in 52
1201,Two cards are randomly selected from a regular 52-card deck. What are the odds that they are both red?,science-technology,25 out of 102,1 in 4,25 out of 102,1 in 2,1 in 26
1202,What are  the odds that you will be killed by lightning in the USA?,science-technology,"2,320,000 to 1","360,200,000 to1","2,320,000 to 1","23,200,000 to 1","506,000 to 1"
1203,A regular fair  pair of  dice is rolled. What is the probability that the role  will be a 7?,science-technology,1 in 6,7 in 6,1 in 6,6 in 7,7 in 36
1204,Mr. A  picks three cards from a 52-card deck. Mr. B rolls a pair of dice once. Mr. C rolls three dice. Mr. A must pick three aces. Mr. B must roll a 13. Mr. C must roll a  two. Who has the best odds?,science-technology,Mr. A,Mr. A,The odds are equal,Mr. C.,Mr. B
1205,"A combination lock has a  combination consisting of  three numbers. Each number could be 0,1,2,3,4,....39. How many different combinations are possible?",science-technology,40 X 40 X 40=40^3,40 X 40 X 40=40^3,40  X 3=120,39X 3=117,3 X3 X 3X.........=3^40
1206,"For some reason, you  are playing craps. The person rolling wants Little Joe. What is he hoping for?",science-technology,a 4,a 12,a 2,a 4,a 14
1207,Which casino game gives you the best chance of winning? (We assume that no cheating is involved.),science-technology,Blackjack,Keno,Slot machines,Blackjack,Craps
1209,A  nine-digit number is selected at random. What are the odds that it will be your social security number (in the USA)?,science-technology,"1 in 1,000,000,000",1 in 9,"9 in 1,000,000,000","1 in 1,000,000,000","1 in 9,000,000,000"
1210,"On average, how many tornadoes are reported in the United States annually?",science-technology,"800-1,000","2,000-2,500","3,500-4,000","3,000-3,200","800-1,000"
1211,"In the southern part of the United States, what months are peak season for tornadoes?",science-technology,March-May,March-May,June-August,January-Feburary,September-December
1214,What time of the day do tornadoes most often strike?,science-technology,3 p.m. - 9p.m.,12 a.m. - 1 p.m.,10 p.m. - 3 a.m.,2 a.m. - 12 p.m,3 p.m. - 9p.m.
1216,"There are four laws governing thermodynamics.  The zeroth is concerned with thermal equilibrium of three systems, the first law describes that the total energy of the universe remains constant and the second law tells us that entropy of a non-equilibrium system will increase over time.  What does the third law of thermodynamics describe?",science-technology,"As temperature approaches absolute zero, the entropy of a system approaches a constant (zero).","As temperature approaches absolute zero, the entropy of a system approaches a constant (Avogadros number).","As temperature approaches absolute zero, the entropy of a system approaches critical mass.","As temperature approaches absolute zero, the entropy of a system approaches a constant (zero).","As temperature approaches absolute zero, the entropy of a system approaches infinity."
1217,"According to the electromagnetic spectrum, which region is the most energetic?",science-technology,gamma,infrared,gamma,ultra-violet (UV),radio
1218,Duality in quantum mechanics is used to describe these two concepts.  The Schrodinger equation is in fact the essence of duality.  Which two concepts are described in duality?,science-technology,particles and waves,solids and liquids,temperature and volume,liquids and gases,particles and waves
