,question,category,answer,choices/0,choices/1,choices/2,choices/3
1683,What happens to King Kong at the end of the 1933 movie King Kong?,movies,He gets killed.,He gets killed.,He finds a mate and they live happily ever after.,They put him in a zoo.,He runs away.
1684,What adjectives best describe Robert De Niros character Jake LaMotta in the 1980 movie Raging Bull?,movies,Aggressive,Kind-hearted and sympathetic,Quiet and diffident,Aggressive,Wise and prudent
1685,"What was the name of John Candys character in the movie Planes, Trains  Automobiles?",movies,Del Griffith,Del Griffin,Del Griffith,Del Griffing,Dale Griffith
1686,"In the movie Planes, Trains  Automobiles, where did Neal Page and Del Griffiths plane land instead of their final destination?",movies,"Wichita, KS","Wichita, KS","Kansas City, MO","Topeka, KS","Tulsa, OK"
1687,"In the comedy movie Planes, Trains  Automobiles, what was the name of the car rental business that rented Steve Martins character a car at the St. Louis airport?",movies,Marathon,Avis,Hertz,Acme,Marathon
1688,"How many children did Steve Martins character have in the movie Planes, Trains  Automobiles?",movies,3,4,1,2,3
1689,"What was the occupation of Steve Martins character in the comedy film Planes, Trains  Automobiles?",movies,Director of sales,Advertising executive,Attorney,Director of sales,Doctor
1690,"In which town did Neal Page and Del Griffith board the train to Chicago in the film Planes, Trains  Automobiles?",movies,"Stubbville, KS","Manhattan, KS","Stubbville, KS","Meriden, KS","Lawrence, KS"
1691,"What was the name of John Candys characters wife in the movie Planes, Trains  Automobiles?",movies,Marie,Lauren,Kathleen,Marie,Mary
1692,"In a motel scene from the movie Planes, Trains  Automobiles, Steve Martins character goes into the bathroom to wash his face. What did he grab instead of a towel?",movies,A pair of underwear,A  T-shirt,A pair of underwear,A wash rag,A sock
1693,"What does John Candys character do for a living in the film Planes, Trains  Automobiles?",movies,Shower curtain ring salesman,Insurance salesman,Plumbing supply salesman,Lingerie salesman,Shower curtain ring salesman
1695,Which Star Wars villain has green and blue lightsabers?,movies,General Grievous,Emperor Palpatien,Darth Maul,General Grievous,Jango Fett
1696,How many Star Wars movies is Obi-Wan alive in?,movies,4,2,4,6,5
1697,How many arms does General Grievous have?,movies,4,2,4,1,3
1698,On what planet does Star Wars character Ki-Ai-Mundi die?,movies,Mygeeto,Geonosis,Mygeeto,Courusaunt,Dagobah
1699,What Star Wars character on the Dark Side has a double lightsaber?,movies,Darth Maul,Count Dooku,Emperor Palpatine,Darth Vader,Darth Maul
1700,Who created the Golden Raspberry Awards?,movies,John J.W. Wilson,Pauline Kael,John J.W. Wilson,Drew Wilson,Weird Al Yankovic
1701,This Alan Carr movie was the first movie to win the Razzie for Years Worst Movie.,movies,Cant Stop the Music,Grease,Magic Night,Grease 2,Cant Stop the Music
1702,This actor is the first one  to win 10 Razzies.,movies,Sylvester Stallone,Kevin Costner,Andrew Dice Clay,Sylvester Stallone,Rob Lowe
1703,"This actress won The Worst Actress Razzie in 1986, 1987, 1993, 2000 and 2002.",movies,Madonna,Jessica Alba,Amy Irving,Madonna,Jennifer Lopez
1705,Which of the following is not among the actors who have won both an Oscar and a Razzie?,movies,Gregory Peck,Charleston Heston,Roberto Benigni,Marlon Brando,Gregory Peck
1706,At least twice an actor/actress has been nominated for a Razzie and an Oscar for the same performance. Who was the first actress to achieve this distinction?,movies,Amy Irving,LIza Minelli,Judy Garland,Barbra Streisand,Amy Irving
1707,What movie won 5 Razzies in 2000?,movies,Wild Wild West,Wild Wild West,Message in a Bottle,Get Carter,8 Mile
1708,"In 2001 Freddy Got Fingered won all five major Razzies (Worst Film, Worst Actor, Worst Actress, Worst Director, Worst Screenplay). Who was the star of this film?",movies,Tom Green,Tom Green,Andrew Dice Clay,Timothy Patrick,Seth Green
1709,What movie won 3 Razzies in 2003?,movies,Gigli,Over the Top,Gigli,Rambo Part IV: The Testimony,Glitter
1710,Brian Hegland won a 1997 Razzie and a 1997 Oscar for different movies. In which category did he win?,movies,Best/Worst  Screenplay,Best/Worst  Screenplay,Best /Worst Actor,Best/ Worst Song,Best/Worst Director
1711,She won the Worst Actress Razzies in 1982  for Butterfly and in 1983 for The Lonely Lady.,movies,Pia Zadora,Pia Zadora,Bo Derek,Faye Dunaway,Liza Minelli
1712,"The 1986 Razzie for Worst Movie went to this movie that lost over $21 million. It starred Tim Robbins, Lea Thompson, Ed Gale, Chip Zien, and Miguel Sandoval.",movies,Howard the Duck,Howard the Duck,About Last Night,April Fools Day,100 Ways to Murder Your Wife
1713,Which of these movies has not won a Razzie?,movies,Tin Cup,Wyatt Earp,The Postman,Tin Cup,Robin Hood: Prince of Thieves
1714,Britney Spears won the 2003 Worst Actress Award for this movie.,movies,Crossroads,Fahrenheit  9/11,Hooves of Fire,Crossroads,Legends of  a Lost heart
1715,"Who stars as Danny Archer, the protagonist of the movie Blood Diamond?",movies,Leonardo DiCaprio,Matt Damon,Brad Pitt,Leonardo DiCaprio,Richard Gere
1716,"In the film Blood Diamond, this character, played by Djimon Hounsou, is the man who finds the enormous diamond.",movies,Solomon Vandy,Solomon Vandy,Solomon Dia,Nabil Cullins,Cordell NDail
1717,Name the warring group in Blood Diamond that invades the village and takes away the fisherman and his son.,movies,R.U.F.,S.L.R.P.,C.R.F.,R.U.F.,S.R.U.F.
1718,Kagiso Kuypers portrays Hounsous son in the movie Blood Diamond. What does he become?,movies,A very good soldier,A very good medic for the S.L.R.F.,A very good soldier,A very good slave for the S.L.R.F.,A very good diamond miner
1719,"Who plays American journalist Maddy Bowen, the main female character in the movie Blood Diamond?",movies,Jennifer Connelly,Julia Stiles,Jennifer Connelly,Rose McEwen,Jennifer Aniston
1720,Which countrys diamonds were the first ones banned as conflict (or blood) diamonds by the UN?,movies,Angolas,Angolas,South Africas,Mozambiques,Sierra Leones
1721,"The mercenary group, featured in the movie Blood Diamond, was loosely based on Executive Outcomes, a real mercenary group that once operated in Africa. In which country was Executive Outcomes based?",movies,South Africa,Libya,Sudan,South Africa,Somalia
1722,What happens to Danny Archer at the end of the movie Blood Diamond?,movies,He dies.,He is flown to safety in a plane with Maddy Bowen.,He sells the large blood diamond and shares the money with the village.,He dies.,He donates the proceeds of the diamond sale to the UN Commission dealing with conflict diamonds.
1723,Who directed the movie Blood Diamond?,movies,Edward Zwick,Robert Altman,Robert Zmicks,Edward Zwick,Johnny Wu
1724,"The movie Blood Diamond, set in the civil war in Sierra Leone, was made by Warner Bros. Pictures. What promise did the company not keep?",movies,To provide prosthetics to the children of Sierra Leone.,To donate money to the UN  commission dealing with blood diamonds,To provide prosthetics to the children of Sierra Leone.,To film the movie in Sierra Leone,To match all charitable contributions made by the movies cast and crew
1725,What character did Peter Fonda play in the 2007 film Ghost rider?,movies,Mephistopheles,Johnny Blaze,Blackheart,Barton Blaze,Mephistopheles
1727,In which country was the 2007 film Ghost Rider mostly filmed?,movies,Australia,New Zealand,Australia,USA,Britain
1728,What is the length of the 2007 movie Ghost Rider?,movies,114 minutes,122 minutes,91 minutes,114 minutes,100 minutes
1730,What actor played young Johnny Blaze in the 2007 film Ghost Rider?,movies,Matt Long,Laurence Bruels,Matt Long,Donal Logue,Wes Bently
1731,What is the rating of the 2007 film Ghost Rider according to The Motion Picture Association of Americas standards?,movies,PG-13,PG,R,G,PG-13
1732,What Spin City star appeared in Rick Rosenthals movie Bad Boys?,movies,Alan Ruck,Michael J. Fox,Alan Ruck,Michael Boatman,Charlie Sheen
1733,The actors playing Diana Christiansen and Howard Beale in this Sidney Lumet movie won Academy Awards.,movies,Network,Ordinary People,American Beauty,Out of Africa,Network
1734,Aurora Greenway and Garrett Breedlove were Oscar-winning roles in this movie.,movies,Terms of Endearment,Terms of Endearment,A Beautiful Mind,Network,Shakespeare in Love
1735,The roles of Mildred Ratched and Randle P. McMurphy earned Oscars for the starring actors in this movie.,movies,One Flew over the Cuckoos Nest,American Beauty,One Flew over the Cuckoos Nest,Amadeus,Driving Miss Daisy
1736,The actors playing Ted and Joanna in this 1979 Robert Wenton movie won the Best Actor in a Leading Role and the Best Actress in a Supporting Role Academy Awards.,movies,Kramer vs. Kramer,Chariots of Fire,Crash,Network,Kramer vs. Kramer
1737,Ethel and Norman Thayer were Oscar-winning roles in this 1981 drama.,movies,On Golden Pond,The English Patient,Crash,Network,On Golden Pond
1738,The actors playing Clarice Starling and Hannibal Lecter won the Best Actor and Best Actress Academy Awards.,movies,The Silence of the Lambs,Platoon,Gladiator,American Beauty,The Silence of the Lambs
1739,Carol Connelly and Melvin Udall were Oscar-winning roles in this 1997 film.,movies,As Good as it Gets,Braveheart,Chicago,As Good as it Gets,Th Last Emperor
1740,The actors playing Sally Hyde and Luke Martin in this drama film won the Best Actor and Best Actress Academy Awards.,movies,Coming Home,The English Patient,Coming Home,Dances with Wolves,Unforgiven
1741,The actors playing Terry Malloy and Edie Doyle in this movie won Best Actor and Best Supporting actress Oscars.,movies,On the Waterfront,My Fair Lady,On the Waterfront,A Man for All Seasons,The Greatest Show on Earth
1742,The actors playing the supporting roles of Angelo Maggio and Alma Burke in this movie received Academy Awards.,movies,From Here to Eternity,The Bridge on the RIve Kwai,Around the world in 80 Days,From Here to Eternity,An American in Paris
1743,Which Oscar-winning actor portrayed Michael Corleone in The Godfather trilogy?,movies,Al Pacino,Al Pacino,Joe Pesci,Ashton Cutcher,Russel Crowe
1744,"These actors both portrayed Vito Corleone in The Godfather trilogy, and won Academy Awards for their performances.",movies,Marlon Brando and Robert De Niro,Steve Buscemi and Harvey Keitel,Joe Pesci and Ray Liotta,Marlon Brando and Robert De Niro,John Belushi and Dan Aykroyd
1745,"This Oscar-winning motion picture, starring Joe Pesci and Robert De Niro, is based on the book Wiseguy by Nicholas Pileggi.",movies,Goodfellas,Wiseguy: The Movie,Goodfellas,Bad People,Me and the Mafia
1746,Kevin Spacey plays the elusive kingpin Keyser Șze in this cult classic movie.,movies,The Usual Suspects,Mafia Wars,The Usual Suspects,Lions Den,Blood and Guts
1747,"Which actor plays the main character Tony Camonte in the original Scarface movie, directed by Howard Hawks in 1932.",movies,Paul Muni,Purnell Pratt,Vince Barnett,Edwin Maxwell,Paul Muni
1748,"Christopher Walken plays a powerful drug lord alongside Laurence Fishburne in this 1990 feature film, directed by Abel Ferrara.",movies,King of New York,Cat Chaser,Dangerous Game,Biloxi Blues,King of New York
1749,James Gandolfini won a Golden Globe and a Screen Actors Guild Award for his performance as the head of a mafia family in this famous television drama show.,movies,The Sopranos,The Black Donnellys,The Sopranos,Crime Story,General Hospital
1750,"This famous Italian was the author of many novels, which were later turned into highly successful movies, such as The Sicilian and The Godfather trilogy.",movies,Mario Puzo,Frank Messina,Michele Pane,Paul Gallico,Mario Puzo
1751,"Vigo Mortensen plays a former gangster, who wants to escape his past and his brother in this thriller by David Cronenberg.",movies,A History of Violence,Dead Ringers,Crimes of the Future,Crash,A History of Violence
1752,"This cult English crime film, about a heist gone wrong, was Guy Richies first feature-length movie.",movies,"Lock, Stock and Two Smoking Barrels",Human Traffic,Gang War,Cast Away,"Lock, Stock and Two Smoking Barrels"
1753,What actor starred as the character Che in the the 1996 movie Evita?,movies,Antonio Banderas,Benjamin Bratt,Marc Anthony,George Clooney,Antonio Banderas
1754,What is Mrs. Doubtfires first name in the 1993 comedy movie Mrs. Doubtfire?,movies,Euphegenia,Wilhelmina,Gertrude,Ruth,Euphegenia
1755,Which of these Academy Awards did the 1998 movie Saving Private Ryan not win?,movies,Best Picture,Best Sound,Best Director,Best Picture,Best Editing
1756,What actor portrayed King Philip II in the 2004 movie Alexander?,movies,Val Kilmer,Anthony Hopkins,Colin Farrell,Heath Ledger,Val Kilmer
1757,What popular line by Jim Carreys character Ace Ventura does Morgan Freeman use in the 2003 comedy movie Bruce Almighty?,movies,Alrighty then!,Beautiful!,Alrighty then!,Theres no place like home.,Stay awake!
1758,What kind if animal is Pocahontas pet called Meeko in Walt Disneys 1995 animated movie Pocahontas?,movies,Raccoon,Eagle,Chinchilla,Raccoon,Porcupine
1759,What does Sophie have tattooed on her arm in the 1983 Academy Award-winning movie Sophies Choice?,movies,A number,A heart,A dog,A swastika,A number
1760,Who was the director of the 2008 movie Indiana Jones and the Kingdom of the Crystal Skull?,movies,Steven Spielberg,Steven Spielberg,James Cameron,Tim Burton,Mel Gibson
1761,"What is the occupation of Mary, played by Cameron Diaz, in the 1998 comedy movie Theres Something About Mary?",movies,Surgeon,Surgeon,Model,Kindergarten teacher,Architect
1762,"What actress was considered for the part of Viola, eventually portrayed by Gwyneth Paltrow, in the 1998 movie Shakespeare in Love?",movies,All of these,All of these,Meg Ryan,Kate Winslet,Winona Ryder
1763,This movie released in 2007 was about a group of people trapped in an Alaskan town with blood thirsty vampires.,movies,30 Days of Night,Halloween,28 Days Later,30 Days of Night,Vampires
1765,In what year was the movie Mirrors with Kiefer Sutherland released?,movies,2008,2001,2007,2005,2008
1766,In 2000 Vin Diesel starred in this movie about marooned space travelers on a strange planet.,movies,Pitch Black,Riddick,Doom,Pitch Black,Saturn 3
1768,"This 2003 movie starring Eliza Dushku sported the tag line, Its the last one youll ever take.",movies,Wrong Turn,Wrong Turn,Cabin Fever,Saw,Jeepers Creepers
1769,"The following can be heard in what 2002 movie:
Major Henry West: This is what Ive seen in the four weeks since infection. People killing people. Which is much what I saw in the four weeks before infection, and the four weeks before that, and before that, and as far back as I care to remember. People killing people. Which to my mind, puts us in a state of normality right now.",movies,28 Days Later,Dawn of the Dead,28 Days Later,Infected,28 Weeks Later
1770,"This 2006 movie starring Sissy Spacek, Donald Sutherland and James DArcy was based on actual events.",movies,An American Haunting,Dark Waters,The Grudge,Amytiville Horror V,An American Haunting
1772,In 2000 this actor starred in the gruesome psychological thriller American Psycho.,movies,Christian Bale,Christian Bale,Brad Pitt,Tom Berringer,Tom Hanks
1773,The Descent starring Shauna Macdonald was released in what year?,movies,2005,2005,2008,2001,2003
1775,"What saw movie contains this quote?
John: Hello Amanda. You dont know me, but I know you. I want to play a game. Heres what happens if you lose. The device you are wearing is hooked into your upper and lower jaw. When the timer in the back goes off, your mouth will be permanently ripped open. Think of it like a reverse bear trap. Here, Ill show you. There is only one key to open the device. Its in the stomach of your dead cellmate. Look around Amanda. Know that Im not lying. Better hurry up. Live or die, make your choice.",movies,Saw,Saw IV,Saw,Saw III,Saw II
1776,"Director of movies such as The Color Purple (1985), The Sugarland Express (1974) and Escape to Nowhere (1961).",movies,Steven Spielberg,Quentin Tarantino,Sergio Leone,Frank Zappa,Steven Spielberg
1777,"This award-winning director produced and directed Gladiator (2000), Hannibal (2001) and Kingdom of Heaven (2005).",movies,Ridley Scott,Ridley Scott,Peter Jackson,Steven Spielberg,Clive Barker
1778,"He wrote the screenplay for Batman Begins (2005), but hes probably more famous for writing the Blade movies (Blade, Blade II, and Blade: Trinity).",movies,David S. Goyer,David S. Goyer,Shinobu Hashimoto,David Benioff,Joss Whedon
1779,"These two brothers personally wrote and directed the movies, Matrix (1999), Matrix Reloaded (2003) and Matrix Revolutions (2003).",movies,The Wachowski Brothers,The Spierig Brothers,The Osmond Brothers,The Quay Brothers,The Wachowski Brothers
1780,"George Lucas  wrote all Star Wars movies and even directed most of them.  However, this man directed Star Wars: Episode VI - Return of the Jedi.",movies,Richard Marquand,Harrison Ford,Lawrence Kasdan,Leigh Brackett,Richard Marquand
1781,"Which one of these pairs, movie -- its director is wrong?",movies,Sleepy Hollow (1999) - Francis Ford Coppola,Hellraiser (1987) - Clive Barker,Armageddon (1998) - Michael Bay,Sleepy Hollow (1999) - Francis Ford Coppola,Rose Red (2002) - Craig R. Baxley
1782,"This animation firm created movies such as Toy Story (1995), Monsters, Inc. (2001) and the award-winning The Incredibles (2004).",movies,Pixar Animation Studios,Walt Disney Feature Animation,JibJab,DreamWorks Animation,Pixar Animation Studios
1783,This man is probably most famous for his work on The Godfather series. He was nominated for best cinematographer for The Godfather Part III (1990).,movies,Gordon Willis,Roger Pratt,Gordon Willis,William H. Daniels,Roger Deakins
1784,"Roger Allers took what part in the making of the Disney classic, The Lion King (1994).",movies,Director,He provided Simbas voice,Script writer,Director,Cameraman
1785,Peter Jackson directed which one of these trilogies?,movies,The Lord of the Rings,The Lord of the Rings,The Terminator,Indiana Jones,The Godfather
1786,"This movie is about a widower who strives to put his now far-flung family back together. It stars Robert DeNiro, Kate Beckinstale, Drew Barrymore, Sam Rockwell, Ben Schwartz  and  Lucian Maisel.",movies,Evrybodys Fine,Evrybodys Fine,Baby on Board,Face Value,In Deep
1787,Nights in Rodanthe is about a doctor who has an affair with a married woman. The stars also played a couple in Unfaithful. Who are the two leads?,movies,Richard Gere and  Diane Lane,Matt Damon and Franke Portente,Matt Damon and  Minnie Diver,Richard Gere and  Diane Lane,Richard Gere and Julia Roberts
1788,The story of Salvador Dali and his wife is the subject of this 2009 movie.,movies,Dali,Dali  I: The Surreal Story,Hello Dali,Salvador and Gala:The Surreal Life,Just Dali and Me
1789,"In Brooklyns Finest three policemen find themselves at the same homicide. Who are the three actors who play the cops? One has finished his Training Day, one is no longer Mr. Goodbar, and the third is no longer the manager of an African hotel.",movies,"Ethan Hawke, Richard Gere, Don Cheadle","Ethan Hawke, John Travolta, Don Cheadle","Denzel Washington, Richard Gere, James McAvoy","Ethan Hawke, Richard Gere, Don Cheadle","Denzel Washington, John Travolta, Laurence Fishburn"
1790,Anna Paquin is all grown up and stars in 2009s Margaret. It is directed and written by the writer of both Gangs of New York and Analyze This.  Who is this director?,movies,Kenneth Lonerman,Daniel Day-Lewis,John Singleton,August Williams,Kenneth Lonerman
1791,It is common for adults to have to care for their children and  their parents. Parker Posey and Demi Moore star in this 2009 movie about one such situation.,movies,Happy Tears,From Zero to Sixty,Face Value,Happy Tears,In Deep
1792,"This 2009 comedy could be described as employment for SNL grads. Hollywood and Wine stars David Spade, Chris Parnell, Chris Kattan, Horation Sanz, and Norm MacDonald. It was directed by the brother of a famous SNL comic who died tragicly. Who is the director ?",movies,John Farley,John Farley,Conrad Wright,Jim Belushi,Peter LaMar
1793,Pablo Escobar was a very important cocaine dealer. The 2009 movie Killing Pablo tells a version of Escobars murder. It stars this Oscar Wining actor from  Europe.,movies,Javier Bardem,Daniel Day-Lewis,Javier Bardem,Jean Reno,John Malkovich
1794,"In Epic Movie, the character Peter is a spoof of what popular movie?",movies,X-Men,Batman,X-Men,None of these,Superman
1795,"In the parody Epic Movie, which character comes from the movie Snakes on a Plane?",movies,Susan,Peter,Rachel,Edwardo,Susan
1798,How do Peter and his team defeat the White Bitch in the parody Epic Movie?,movies,Peter finds a remote that lets him stop time.,They defeat the army.,They lure her in a trap.,They bring Harry Potter along and he kills everyone.,Peter finds a remote that lets him stop time.
1799,"In the parody Epic Movie, the spoof of The Da Vinci Code marks what point of the movie?",movies,This is where the character Lucy is introduced to us.,This is where the character Lucy is introduced to us.,This is the ending of the movie.,None of these,This is where the characters meet each other.
1801,What is the relationship between the talking beaver and the faun in the 2007 parody film Epic Movie?,movies,"They really, really like each other.",None of these,They are friends.,"They really, really like each other.",They hate each other.
1803,"In the movie Joe Dirt, where did Joe Dirt lose his parents?",movies,Grand Canyon,Yellowstone National Park,Mount Rushmore,Grand Canyon,Sea World
1804,"In the movie Joe Dirt, who is Joe Dirt talking to when he relates his life story?",movies,a radio station D.J.,a TV newsman,a public official,patrons of a diner,a radio station D.J.
1805,What job did movie character Joe Dirt get to earn money to hire a sketch artist?,movies,at an oil rig,in a diamond mine,in a fast food restaurant,at an oil rig,at a cattle ranch
1806,"When Joe Dirt from the self-titled movie meets the girl at the carnival, who does he think she is?",movies,his sister,his best friend from school,his sister,his cousin,his old neighbor
1807,"In the movie Joe Dirt, what event made Joe remember his real last name?",movies,He was flung around by an alligator.,He got beat up.,He had a brain operation.,He was flung around by an alligator.,He got hit in the head by a door.
1808,"In the movie Joe Dirt, who plays Robbie, the guy who always kicks up dirt in Joes face with his car?",movies,Kid Rock,Peter DeLuise,Kid Rock,Chris Farley,Eminem
1809,"Complete the following quote from Blazing Saddles:
[Taggart spots Bart and Charlie sinking into quicksand]
Taggart: Oh, s**t. Quicksand! Goddang, now we are in trouble. Lyle, get your ropes....
[Lyle lassos (item(s) in question) out of the quicksand]
Taggart: Dang, that was lucky. Doggone near lost _________________.",movies,a four hundred dollar handcar.,two track-layers.,a four hundred dollar handcar.,a full days work.,a team of horses.
1810,"In the movie Blazing Saddles, after Taggart and his henchmen first attack Rock Ridge, the townspeople meet in the church to discuss how to restore order to the town and to replace the murdered sheriff. They finally settle on wiring the governor for a replacement. At the end, they return to church services. Complete the following lines:
Reverend Johnson: I shall now read from Matthew, Mark, Luke...
[stick of dynamite flies in through the window]
Reverend Johnson: ... and _______.",movies,Duck,Oh god!!!,John,Hide,Duck
1811,"In the film Blazing Saddles, Governor Le Petomane receives an urgent telegram from the citizens of Rock Ridge requesting a new sheriff to replace the sheriff that had been murdered. The governor, who is in a meeting with his yes men, says, Holy underwear! Sheriff murdered! Innocent women and children blown to bits! We have to protect our phoney baloney jobs here, gentlemen! We must do something about this immediately! Immediately! Immediately!
What does he tell his yes men to start saying?",movies,Harrumph! Harrumph! Harrumph!,Bollocks! Bollocks! Bollocks!,Harrumph! Harrumph! Harrumph!,Justice! Justice! Justice!,Order! Order! Order!
1812,"In the movie Blazing Saddles, Sheriff Bart meets Jim at the Rock Ridge jail, where he was held overnight for drunken behavior. Finish the following quote:
Jim: Well, my name is Jim, but most people call me ______.",movies,Jim,Bart,Jim,Mongo,The Waco Kid
1813,"Complete the following dialogue from Blazing Saddles:
Harriet Johnson, town school teacher, is preparing to read a public letter she wrote on behalf of the townspeople to Governor LePetomaine to complain about his choice of sheriff.
[Harriet Johnson reads her letter to the Governor]
Harriet Johnson: [quietly] To the honorable William J. LePetomaine, Governor...
Townspeople: Louder! We cant hear you!
Harriet Johnson: Forgive me. _______________________________.",movies,Im not used to public speaking.,Im terribly upset.,Im not used to public speaking.,I have a cold.,Im not very good with speeches.
1814,"In the film Blazing Saddles, after Sheriff Bart defeats Mongo (one of Taggerts henchmen) - and puts him in jail - Bart and Jim start asking Mongo questions about why he was sent to Rock Ridge to defeat Sheriff Bart. Mongo mentions something about Hedley Lamarr and how he cares about where the choo-choo go. Bart asks why Lamarr would care about where the choo-choo go. Complete Mongos line:
Mongo: Dont know. Mongo only pawn in game of ______.",movies,Life,Chess,Life,Risk,Checkers
1815,"Bart, disguised as a Klansman, has infiltrated Hedley Lamarrs talent search for villains to overtake Rock Ridge in the film Blazing Saddles. In describing his qualifications, how does he respond below:
Bart: Stampeding cattle.
Hedley Lamarr: Thats not much of a crime.
Bart: ______________",movies,Through the Vatican?,Through cemeteries?,Through the Vatican?,Into the tavern?,In ladys dresses?
1816,"Complete the following dialogue from the film Blazing Saddles which takes place when Bart and Jim make a quick getaway from Hedley Lamarrs villain talent search once it is discovered that Bart is black:
Taggart: [shouting] Well head them off at the pass!
Hedley Lamarr: Head them off at the pass? ___________.
[Lamarr shoots his foot]",movies,I hate that cliche!,What are you talking about?,What pass?,Be still Taggart! Be still!,I hate that cliche!
1818,Who plays the character of Sue Ellen Crandell on the comedy movie Dont Tell Mom the Babysitters Dead?,movies,Christina Applegate,Christina Applegate,Tiffani Amber-Thiessen,Tori Spelling,Jessica Simpson
1820,Where does Ms. Candrell go on summer vacation in the movie Dont Tell Mom the Babysitters Dead?,movies,Australia,Asia,Australia,Florida,Antarctica
1821,How does Walter break his leg in the comedy film Dont Tell Mom the Babysitters Dead?,movies,Falling off the roof,Car accident,Ice-Skating,Playing football,Falling off the roof
1824,"Complete the note the kids leave with the babysitters body in the movie Dont Tell Mom the Babysitters Dead:
____________________ inside. Died of natural causes.",movies,Nice old lady,Nice old lady,We dont know who is,The babysitter is,Our mother is
1825,What is the name of the fast-food joint where Sue Ellen worked in Dont Tell Mom the Babysitters Dead?,movies,Clown Dog,McDonalds,Clown Burgers,Chick-Fil-A,Clown Dog
1826,At what clothing company did Sue Ellen work in the comedy film Dont Tell Mom the Babysitters Dead?,movies,GAW (General Apparel West),SAW (Sentimental Apparel West),CAW (Clothing Apparel West),AAW (Accessories and Apparel West),GAW (General Apparel West)
1828,What was the original title of  the movie Dont Tell Mom the Babysitters Dead?,movies,The Real World,The Real World,Fast Food Family,Wheres the Babysitter,Summer Vacation
1829,"In the movie The Lost Boys, the main characters move to which small coastal town in California?",movies,Santa Carla,Santa Fe,Santa Carla,Santa Barbara,Santa Cruz
1830,"Two of the main characters in The Lost Boys were played by these iconic eighties actors who starred together in several other films, including Dream A Little Dream.",movies,Corey Haim and Corey Feldman,Jami Gertz and Barnard Hughes,Corey Haim and Corey Feldman,Jason Patric and Kiefer Sutherland,Dianne Wiest and Edward Herrmann
1831,"According to the film The Lost Boys, Santa Carla is also known by what other name?",movies,the murder capital of the world,the vampire capital of the world,the murder capital of the world,The town didnt have another name in the film.,the carnival capital of the world
1832,What are the names of the two brothers who educate Sam about Santa Carlas vampire population in the movie The Lost Boys?,movies,Edgar and Alan Frog,Edgar and Alan Poe,Sam and Michael Emerson,Edgar and Alan Frog,Edgar and Alan Toad
1835,Which of the following is not used by Sam and the Frog Brothers to kill vampires in the film The Lost Boys?,movies,water balloons filled with holy water,water balloons filled with holy water,bows and arrows,a bathtub of garlic,wooden stakes
1836,"Which of the following lines was not delivered by Edgar Frog, one of the characters in the Lost Boys?",movies,One thing about living in Santa Carla I never could stomach .... all the damn vampires.,"As a matter of fact, were almost certain ghouls and werewolves occupy high positions at city hall.","This is just a cover; were dedicated to a higher purpose. Were fighters for truth, justice, and the American way.",One thing about living in Santa Carla I never could stomach .... all the damn vampires.,We trashed the one that looks like Twisted Sister.
1837,"In the film The Lost Boys, where did Sam, Michael and their mother live before moving to Santa Carla?",movies,"Phoenix, Arizona","Austin, Texas","Phoenix, Arizona","Roswell, New Mexico","Cleveland, Ohio"
1838,"Despite all their knowledge about vampires, the Frog Brothers have never staked a vampire before meeting Sam and Michael. What is the name of the first vampire the Frog Brothers kill in the film The Lost Boys?",movies,Marko,Dwayne,Marko,David,Paul
1839,In the film The Lost Boys Michaels love interest also happens to be Davids girlfriend. What is her name?,movies,Star,Sunbeam,Moonchild,Jami,Star
1842,The title of the movie The Lost Boys was inspired by this childrens novel.,movies,Peter Pan,Peter Pan,The Wizard of Oz,Peter Rabbit,The Secret Garden
1844,His wife was Ruby Dee and together they build a career in movie and television and were both very active in the Civil Rights movement. He starred as the operator of the baitshop in Grumpy Old Men.,movies,Ossie Davis,Ozzie Davis,Ossie Davis,Sammy Davis,Sid Davis
1846,He was the voice of Dr. Adams on the radio version of Gunsmoke and most notably he played the role of Floyd the Barber on The Andy Griffith Show.,movies,Howard McNear,Frank Goshin,Howard McNear,Milburn Stone,Zebulah Geer
1847,He played Doc Gaylen Adam on the television program Gunsmoke.,movies,Milburn Stone,Ken Curtis,Will Geer,Dennis Weaver,Milburn Stone
1848,Where is Sector 7 according to the movie Transformers?,movies,In the Hoover Dam,In the Hoover Dam,Under the Empire State Building,In Mount Rushmore,Under the White House
1849,"In the 2007 movie Transformers, Bumblebee is an autobot, disguised as what kind of car?",movies,A Camaro,An 18 wheeler,A Volkswagen Beetle,A Corvette,A Camaro
1850,What happened to the Allspark after the movie Transformers came out?,movies,It was sold on eBay.,It was kept for sequels.,It was lost.,It was sold on eBay.,It was given to a friend.
1851,Who directed the 2007 smash hit Transformers?,movies,Michael Bay,George Lucas,James Cameron,Michael Bay,John Turteltaub
1853,Which of the following is not a type of vehicle considered to be in the movie Transformers?,movies,747,747,Fighter Jet,Ambulance,Aircraft Carrier
1854,What is the name of Sam Witwickys best friend in the movie Transformers?,movies,Myles,Mike,Mark,Mulder,Myles
1855,How do the Transformers from the self-titled movie learn English?,movies,The World Wide Web,The World Wide Web,The Dont Tell Us,They Already New It,A Human Taught Them
