,question,category,answer,choices/0,choices/1,choices/2,choices/3
2694,"John Gotti, head of the Gambino crime family in New York, was known as The Teflon Don because three times he was brought to trial and three times he walked. But in 1992 The Dapper Don was found guilty of violating the RICO law. Who was Gottis second in command that turned states witness and helped, with his testimony, bring down Gotti?",world,Sammy the Bull Gravano,Luca Brasi,Sammy the Bull Gravano,James McElroy,Carmine The Snake Persico
2695,"Only the little people pay taxes, declared the Queen of Mean. What lady faced charges of tax evasion, mail fraud, extortion and filing false tax returns for over 4 million dollars?",world,Leona Helmsley,Carolyn Warmus,Leona Helmsley,Jean Harris,Martha Stewart
2696,"What Gothic building, regarded as a haunted place, is the burial site of Karl Marx?",world,Highgate Cemetery,Highgate Cemetery,Bunhill Fields,Kensal Green Cemetery,Oak Hill Cemetery
2697,"This extraordinary church in Whitby, North Yorkshire inspired Bram Stoker to write his famous book Drakula.",world,St Marys,Greyfriars Kirk,St James,St Marys,St Giles
2698,This simple farm house at the seaside was transformed into a palace for King George IV.,world,Royal Pavilion,Hampton Court Palace,Kensington Palace,Althorp,Royal Pavilion
2699,"This house, situated in Westerham, Kent was bought by Winston Churchill in 1922.",world,Chartwell,Bowood House,Longleat House,Hatfield House,Chartwell
2700,What is the birth place of Queen Victoria?,world,Kensington Palace,Kensington Palace,Paxton House,Blenheim Palace,Windsor Castle
2701,"These Victorian gardens in Staffordshire represent China, Egypt and a Scottish glen.",world,Biddulph Grange Garden,Sissinghurst Castle Garden,Bodnant,Hidcote Manor,Biddulph Grange Garden
2702,"What fountain, sculpted by Thomas Waldo Story, features female figures and cherubs dancing next to a giant shell?",world,Ð¢he Fountain of Love in Cliveden,Sea Nymphs in London,"Artemis Fountain in Hyde Park, London",Ð¢he Fountain of Love in Cliveden,"The Victoria Fountain in Old Steine, Brighton"
2703,This coastal defence site was built on the Isle of Wight to protect Great Britain from French invasion.,world,The Needles Old Battery,Spithead Forts,The Palmerston Fort,Fort Gilkicker,The Needles Old Battery
2704,Where did the Tour de France start in 2007?,world,Trafalgar Square,Covent Garden,Leicester Square,Trafalgar Square,Parliament Square
2705,"A Gothic-styled memorial, which opened in 1872, included allegorical figures of Europe, Asia, Africa, and America and was made of granite and marble. It was erected in memory of this Royal person.",world,"Prince Albert, husband of Queen Victoria",James I,"Prince Albert, husband of Queen Victoria",Elisabeth I,William III of England
2706,"Out of the four original counties of East Jersey, which countys seat is Hackensack?",world,Bergen County,Monmouth County,Middlesex County,Bergen County,Essex County
2707,"Located in South Jersey, this county seat has a name related to a Hebrew word meaning peace.",world,Salem,Salem,Cape May Court House,Mays Landing,Mount Holly
2708,"This county seat is known as The Military Capital of the Revolution, and contains sites like Fords Mansion and Jockey Hollow.  It was where George Washington encamped in the brutal winter of 1777.",world,Morristown,Morristown,Trenton,Elizabeth,New Brunswick
2710,"This county, formed in 1714, has Flemington as its county seat.",world,Hunterdon County,Somerset County,Hunterdon County,Hudson County,Sussex County
2711,"This county seat, known as the Silk City, is the home city to famous American actor and comedian Lou Costello.",world,Paterson,Newark,Somerville,Paterson,Jersey City
2713,"Bridgeton, which has the largest historic district of any incorporated town in New Jersey, is the seat of which county?",world,Cumberland County,Bergen County,Cumberland County,Camden County,Burlington County
2715,What modern-day country includes most of ancient Mesopotamia?,world,Iraq,Saudi Arabia,Iraq,Iran,Pakistan
2716,"Of the following 4 civilizations which occupied Mesopotamia, which came first?",world,Akkadians,Akkadians,Greeks,Assyrians,Persians
2717,"The Behistun Inscription was carved into a cliff wall. It was deciphered by Henry Rawlinson. It contains the same text in 3 different languages.  All 3 of the texts, however, are written in the same script. What is this script called?",world,Cuneiform,Hieroglyphs,Cyrillic,Cuneiform,Hangul
2718,Which of the following pairings of ancient civilization and modern-day country is NOT CORRECT?,world,Phoenicians -- Egypt,Harappans -- Pakistan,Phoenicians -- Egypt,Hittites -- Turkey,Babylonians -- Iraq
2719,Zoroastrianism is a religion which originated with which ancient civilization?,world,Persians,Babylonians,Persians,Greeks,Sumerians
2720,During the reigns of which 2 Persian kings were invasions of Greece attempted?,world,Darius and Xerxes,Darius and Xerxes,Ashurbanipal and Cyrus,Cyrus and Darius,Darius and Ashurbanipal
2721,What does the Greek word mesopotamia mean?,world,Between two rivers,Cradle of civilization,Fertile crescent,Gods land,Between two rivers
2722,What two foods were the staples of the diet of the Sumerians?,world,Beer and Bread,Wheat and Barley,Beer and Bread,Falafel and Hummus,Rice and Olives
2723,How many meals a day did ancient Mesopotamians customarily eat?,world,2,4,1,3,2
2724,Which king of the Akkadians conquered Sumeria to unite Mesopotamia under one ruler for the first time?,world,Sargon,Rimush,Manishtushu,Sargon,Naram-Sin
2725,This Babylonian ruler established written laws. His laws were one of the first written codes of law in recorded history.,world,Hammurabi,Xerxes,Hammurabi,Naram-Sin,Alexander
2726,This mountain contains the highest peak on the African continent.,world,Kilimanjaro,Mount Baker,Mount Stanley,Kilimanjaro,Mount Karisimbi
2727,"This mountain contains the highest peak in Antarctica, and is located about 750 miles (1,200 km) from the South Pole.",world,Vinson Massif,Mount Jackson,Vinson Massif,Mount Terror,Craddock Massif
2728,"This mountain range is located in Asia, its name means abode of snow, and it lies across the territory of six countries.",world,Himalayas,Hindu Kush,Mount Fuji,Karakoram,Himalayas
2729,This mountain range is located in Eurasia between the Black Sea and the Caspian Sea.,world,Caucasus Mountains,Carpathian Mountains,Balkan Mountains,Caucasus Mountains,Alps
2730,"This mountain range is the longest on the planet, and is located in South America.",world,Andes,Alps,Andes,Appalachians,Apennines
2731,The highest peak in North America is located in this mountain range.,world,Alaska Range,Mount Saint Elias,Mount Logan,Mount Mitchell,Alaska Range
2732,This mountain range is located in Europe and its highest peak is Mont Blanc.,world,Alps,Apennines,Carpathian Mountains,Alps,Balkan Mountains
2733,This mountain range is located in North America and its highest peak is Mount Mitchell.,world,Appalachians,Mammoth Mountain,Glass Mountain,Appalachians,White Mountains
2734,What is the highest mountain on the Australian mainland?,world,Mount Kosciuszko,Mount Keira,Mount Buffalo,Mount Dandenong,Mount Kosciuszko
2735,In what mountain are the peaks Manaslu and Lhotse located?,world,Himalayas,Andes,Himalayas,Alps,Caucasus Mountains
2736,The Japanese multinational corporation Toyota Motor Corporation is the second largest automobile maker in the world for 2006 losing the first place to which company?,world,General Motors,Damlier-Chrysler,Ford Motor Corporation,General Motors,Rolls-Royce
2737,"Although it is a leading automobile maker, what else does Toyota Motor Corporation produce beside automobiles?",world,Looms and sewing machines,Furniture and mother-in-laws,Television sets and medical X-ray equipment,Looms and sewing machines,Textbooks and school supplies
2739,"In the 1970s what caused U.S. customers to become interested in companies like Toyota, Honda and Datsun (Nissan)?",world,The 1973 oil crisis,The end of the Vietnam War,The 1973 oil crisis,The Ford Pinto,The distrust of Richard M. Nixon
2740,"Toyotaâs T100, which was introduced in the 1990s, is what type of car?",world,Ð full-size pickup,Ð convertible,Ð hybrid electric automobile,Ð four wheel drive suv,Ð full-size pickup
2741,Where is the headquarters of the Toyota Motor Corporation located?,world,"Aichi, Japan","Tokyo, Japan","Aichi, Japan","Kansas City, Missouri","New York, New York"
2742,What is Toyotas luxury car line called?,world,Lexus,Nissan,Lexus,Mercedes,Volvo
2743,The top selling hybrid car for the U.S. of 2006 was produced by Toyota. Which one is it?,world,Toyota Prius,Toyota Prius,Toyota Sienna,Toyota Cressida,Toyota Scion
2744,"As the second largest automobile producer of 2006 for the United States, Toyota surpassed which company in the third place?",world,Ford Motor Corporation,Chrysler Motor Corporation,American Motor Company,Honda Motor Corporation,Ford Motor Corporation
2745,Which Emmy Award winner invented CBS news magazine 60 Minutes in 1968?,world,Don Hewitt,Walter Cronkite,Edward R. Murrow,Don Hewitt,Fred W. Friendly
2746,Which famous U.S. magazine chose Albert Einstein as Person of the Century in 1999?,world,TIME,WORLD,TIME,Der Spiegel,Newsweek
2747,"In 1959, this journalist, author of the acclaimed book Black Like Me, darkened his skin in an attempt to experience the segregation in the American South.",world,John Howard Griffin,Emama Maxime,Carl Gordon,Paul Foot,John Howard Griffin
2748,Which American newspaper won the 2002 Pulitzer Award for the coverage of the September 11 terrorist attacks on New York City?,world,Wall Street Journal,Miami Herald,Wall Street Journal,New York Times,Los Angeles Times
2749,"This American journalist, awarded the 2003 Gerald R. Ford Prize for Distinguished Reporting on the Presidency, took part in the uncovering of the Watergate scandal.",world,Robert Woodward,George F. Will,Harry Rosenfeld,Robert Woodward,Bob Schieffer
2750,"This period, in which some newspapers and magazines built their reputations thanks to their use of photography, is known as the Golden Age of Photojournalism.",world,1930s-1950s,1930s-1950s,1900-1915,1980s-1990s,1950s-1980s
2752,"Which is the United Kingdoms official newspaper first published on November 7, 1665?",world,The London Gazette,The Guardian,The Times,The London Gazette,Daily Telegraph
2753,"Which weekly magazine, established in 1828 in London, had the same owner as The Daily Telegraph?",world,The Spectator,The New York Times,The Argos,The Spectator,The Guardian
2754,Which journalist received the Pulitzer Prize in 1964 for his brilliant coverage of President John F. Kennedys assassination?,world,Merriman Smith,Merriman Smith,Richard Harnett,Brit Hume,Vernin Scott
2755,What does the term outside mean in Alaskan jargon?,world,Anywhere that is not Alaska,Anywhere that is not Alaska,Out of the house,The Outhouse,The wilderness
2756,"In Alaska, what term is used to refer to the contiguous states below Canada?",world,The Lower 48,The Lower 48,None of these,The Outside,The South
2757,What does the Alaskan term break up mean?,world,"End of winter, beginning of summer",Termination of an engagement,Breaking up a dog fight,An iceberg breaking into two pieces,"End of winter, beginning of summer"
2758,"In Alaskan terms, what is a snowbird?",world,A person who lives in Alaska in summer only,Any native fowl in winter,A ptarmigan in winter,A person who lives in Alaska in summer only,A spruce hen
2760,What do Alaskan people call bunny boots?,world,Superinsulated boots,Lucky charms,Native boots crafted of rabbit fur,Superinsulated boots,Rabbit hunting boots
2762,In what year did the first Iditarod Trail Sled Dog Race take place?,world,1973,1972,1970,1973,1967
2764,Which baleen whale that can be seen in Alaskan waters has a white band on each flipper?,world,Minke,Bowhead,Narwhale,Beluga,Minke
2765,Helicopters are generally believed to excel most conventional fixed-wing aircraft in what aspect?,world,Maneuverability,Maneuverability,Speed,Ease of control,Amount of payload
2766,"This canal, known as the largest man-made waterway in the world, with a total length of 1200 miles, is also one of the most ancient ones.",world,Grand Canal of China,Suez Canal,Erie Canal,Corinth Canal,Grand Canal of China
2767,"Plus 15, opened in 1970 and located in Calgary, Canada, is what type of modern transport infrastructure?",world,A skywalk,A highway,A metro station,A bridge,A skywalk
2768,"The Great Manmade River is a tremendous transportation infrastructure, which is not a river as its name suggests, but what?",world,A network of pipes,An aqueduct,A tunnel,A canal,A network of pipes
2769,"Segway HT, a two-wheeled light-mode transportation device, invented by Dean Kamen and presented in December 2001, is the worlds first vehicle of what type?",world,Self-balancing transportation device,Non-polluting transportation device,Computer-controlled personal transportation device,Self-balancing transportation device,Gyroscope-enabled transportation device
2770,"Cats eye, a piece of equipment invented in 1933 by Briton Percy Shaw and used in road construction, is used as what?",world,Warning safety device on roads,Warning safety device on roads,Balance sensor in aircraft,Pedestrian warning device in the United States,Signaling device in ship navigation
2771,Which of these types of bridge constructions allows for the greatest span range?,world,Suspension bridge,Moon bridge,Suspension bridge,Truss arch bridge,Cable-stayed bridge
2772,"Of what origin is Sinterklaas, the basis of the mythical holiday figure of Santa Claus?",world,Dutch,Dutch,Swiss,German,Swedish
2773,"Although many people consider Santa Claus and Father Christmas to be interchangeable, the characters have different origins and are not completely identical. The American version of Santa Claus says that he lives on the North Pole, while Father Christmas is believed to reside in this country.",world,Finland,The Netherlands,Iceland,Finland,Denmark
2774,What Christmas song popularized the legend according to which Santa Claus categorizes children as naughty or nice?,world,Santa Claus Is Coming to Town,Twas The Night Before Christmas,Santa Claus Is Coming to Town,Jingle Bell Rock,I Saw Mommy Kissing Santa Claus
2775,What traditional gift-bringer is NOT correctly matched with the country?,world,SvatÃ½ MikulÃ¡Å¡ - Russia,SvatÃ½ MikulÃ¡Å¡ - Russia,Weihnachtsmann - Germany,Pai Natal - Portugal,PÃ¨re NoÃ«l - France
2776,Which of these winter holiday gift-bringers is NOT a kid?,world,Weihnachtsmann,Christkind,Weihnachtsmann,JeÅ¾Ã­Å¡ek,GesÃ¹ Bambino
2777,"Who created the modern image of the red-suited bearded, plump Santa Claus?",world,Thomas Nast,Thomas Nast,Walt Disney,The Coca Cola Company,Charles Monroe Schulz
2778,"What happens to the eccentric shopping network executive, played by Whoopi Goldberg, in the 2001 TV special Call Me Claus?",world,She is chosen to become the next Santa Claus.,She is kidnapped by Santa Claus elves.,She meets the ghost of Santa Claus who was killed by her boss.,She is chosen to become the next Santa Claus.,She founds out that her boss is the real Santa Claus.
2779,"In his work History of New York (1809), this author Americanized Sinterklaas into Santa Claus and depicted him as a thick-bellied Dutch sailor with a pipe in a green winter coat.",world,Washington Irving,Washington Irving,Theodore Dreiser,James Fenimore Cooper,Edgar Allan Poe
2780,"In the comic strip Bloom County, Santa Claus tells the story of how his elves went on strike and were fired by this US President.",world,Ronald Reagan,Ronald Reagan,Richard Nixon,John Kennedy,Jimmy Carter
2781,The Flying Santa is a tradition that dates back to to Christmas Day of 1929. What does it involve?,world,dropping gifts from planes or helicopters,an air show featuring Santa Claus,dropping gifts from planes or helicopters,Santa Claus piloting a plane,a circus act featuring Santa Claus
2782,In many Christian countries the birth of this saint is celebrated on 24 June (Midsummer).,world,John the Baptist,Saint Paul,Saint Patrick,Saint George,John the Baptist
2783,"Summertime, which has become a popular jazz standard, was written by George Gershwin for this opera.",world,Porgy and Bess,Porgy and Bess,The Ballad of Baby Doe,West Side Story,The Ghosts of Versailles
2784,"Saint-Tropez, France has been referred to as the playground to jetsetters, fashion models, and millionaires. What former fashion model and actress made the resort world-famous in the 1950s?",world,Brigitte Bardot,Sophia Loren,Brigitte Bardot,Romy Schneider,Catherine Deneuve
2785,"Who originally recorded the 1966 song Summer in the City, which was later covered by B. B. King and Joe Cocker?",world,The Lovin Spoonful,The Monkees,The Supremes,The Everly Brothers,The Lovin Spoonful
2786,"This celebrity, who considered suntan a symbol denoting a life of privilege and leisure, made sunbathing fashionalble in the 1920s.",world,Coco Chanel,Marlene Dietrich,Coco Chanel,Edith Piaf,Christian Dior
2787,Which alcoholic beverage is one of the main ingredients in the Sea Breeze cocktail?,world,Vodka,Rum,Vodka,Wine,Whisky
2788,"What actress wore the iconic white bikini in the 1962 James Bond film, Dr. No?",world,Ursula Andress,Carole Bouquet,Judi Dench,Ursula Andress,Sophie Marceau
2789,"This American-born author, who became a British subject in 1915 wrote, Summer afternoonâsummer afternoon; to me those have always been the two most beautiful words in the English language.",world,Henry James,John Steinbeck,Harper Lee,Mark Twain,Henry James
2790,Which popular island destination is not correctly matched with the country?,world,Bora Bora - The Dominican Republic,Majorca - Spain,Bora Bora - The Dominican Republic,Santorini - Greece,Bali - Indonesia
2791,"What is the correct title of Lee Hazlewoods song, which describes a man who awakens to find that his silver spurs a dollar and a dime had been stolen by a mysterious woman?",world,Summer Wine,Summer Breeze,Summer Wine,Summer Love,Summer Time
2792,In what year was the Minnesota Vikings football team established?,world,1960,1949,1955,1960,1968
2793,"This famous writer was born in St. Paul, MN in the month of September, but his family moved around a lot and he once lived on Summit Avenue.",world,F. Scott Fitzgerald,Ambrose Bierce,F. Scott Fitzgerald,Hunter S. Thompson,Stephen King
2794,"The Mall of America, one of the largest entertainment and retail complexes in the U.S., opened in 1992 on the site of the old Met Stadium. Which suburb of Minneapolis is it located in?",world,Bloomington,Burnsville,Maple Grove,St. Louis Park,Bloomington
2795,"At the time of European contact, the Minnesota region was home to these two large tribal groups.",world,Ojibwe and Dakota,Shoshone and Yurok,Ojibwe and Dakota,Navahoe and Utes,Paiutes and Cree
2796,"The famous cartoonist Charles Schulz, who was born in Minneapolis in 1922, developed a nationwide cartoon strip called Peanuts. What was the name of the dog in the cartoon strip?",world,Snoopy,Snoopy,Shirley,Stupid,Spike
2797,What major U.S. interstate highway runs north and south through Minnesota?,world,I-35,I-39,I-29,I-90,I-35
2798,Which of the following is the largest ethnic group to immigrate to Minnesota?,world,Germans,Polish,Norwegians,Irish,Germans
2799,"In the late 1880s and 1890s, two brothers, Dr. William and Dr. Charles Mayo, joined forces with an order of Catholic nuns to form one of the worlds best-known medical establishments. What town is it located in?",world,Rochester,Moorhead,Faribault,St. Cloud,Rochester
2801,"A famous mythical logger,  Paul Bunyan, has a famous mythical ox as a sidekick. Whats the name of the ox?",world,Babe,King,None of these,Babe,Victor
2802,Who was the first US President to be named Man (or Person) of the Year by Time magazine?,world,Franklin Delano Roosevelt,Franklin Delano Roosevelt,John F. Kennedy,Dwight David Eisenhower,Herbert Hoover
2803,Who was the first monarch chosen as Man of the Year by Time magazine?,world,Haile Selassie,King Edward VIII,Haile Selassie,King George V!,King Harald IV
2804,They were the first couple to win Time magazines Man of the Year award?,world,Chiang Kai-shek and  Soong May-Ling,Eleanor and  Franklin D. Roosevelt,Bill and  Melinda Gates,Chiang Kai-shek and  Soong May-Ling,King George VIII and Wallis Simpson
2805,He was the first winner of Times Person of the Year title to have a black belt in karate.,world,Vladimir Putin,Andy Grove,George W. Bush,Vladimir Putin,Chuck Norris
2806,What object was chosen as Person of the Year by Time magazine?,world,The computer,The computer,The television set,The iPhone,The World Wide Web
2807,"In December 1999, Time magazine announced its Person of the Century. Who was it?",world,Albert Einstein,Albert Einstein,Charles Babbage,Mahatma Gandhi,Franklin Delano Roosevelt
2808,"In 1998, Time magazine used an Internet poll to help them select Man of the Year. They rejected the person selected by this pole. Who was that person?",world,Mick Foley,George Carlin,Mick Foley,Monica Lewinsky,Jerry Seinfeld
2809,Time magazines 2006 choice for Person of the Year caused a great stir and criticisms. Who won in 2006?,world,You,The Television,You,Kofi Anan,Cesar Chavesz
2811,In December 1949 this man was chosen Man of the Half-Century by Time magazine.,world,Winston Churchill,Mahatma Gandhi,Albert Einstein,Franklin Delano Roosevelt,Winston Churchill
2812,Find the one who was never named Man (or Person) of the Year by Time magazine.,world,Mother Teresa,Nikita Khrushchev,Newt Gingrich,Ayatollah Khomenini,Mother Teresa
2813,Who was the first Pope named Man of the Year by Time magazine?,world,Pope John XXIII,Pope John Paul II,Pope Peter I,Pope John XXIII,Pope John Paul I
2814,Why did David Ho win Time magazines Person of the Year Award in 1996?,world,for his research into finding an AIDS/HIV vaccine,for his work in bringing peace between Taiwan and China,for his research into finding an AIDS/HIV vaccine,for his work on behalf of the refugees of Darfur,for his work in bringing peace to the former Yugoslavia
2815,How many times  did President  Harry S Truman win Time magazines Man of the Year award?,world,2,1,3,2,0
2816,The first abstract choice for Man of the Year was made by Time magazine in 1950. To whom was the  award given?,world,The American Fighting Man,The Members of the United Nations,Doctors Without Borders,The American Fighting Man,The Peacemakers
2818,"When did  Dr. Martin L. King, Jr. win Time magazines Man of the Year award?",world,1963,1973,1978,1963,1968
2819,Time magazines 1993 Man of the Yearaward was given to four people. What were they referred to as?,world,The Peacemakers,The Peacemakers,The Worlds Doctors,The American Scientists,The Challenger Crew
2822,Which of the following was never named Man (or Person) of the Year by Time magazine?,world,Albert Einstein,The Endangered Earth,Albert Einstein,The Middle Americans,Lech Walesa
2824,Which city/village is the official birthplace of Memorial Day?,world,"Waterloo, New York","Waterloo, New York","Charleston, South Carolina","Boalsburry, Pennsylvania","Richmond, Virginia"
2825,"The Uniform Holidays Bill according to which Memorial Day is celebrated on the last Monday of May, was passed in what year?",world,1971,1972,1971,1968,1970
2826,Indianapolis 500 is an automobile race held annually over Memorial Day weekend. What driver won the first edition of the race in 1911?,world,Ray Harroun,Joe Dawson,Jules Goux,Ray Harroun,Tonny Milton
2827,Which was the first US state to recognize Memorial Day as an official holiday?,world,New York,New York,New Jersey,Massachusetts,Connecticut
2828,Which flower was adopted in 1922 as an official Memorial Day symbol?,world,red poppy,red poppy,tulip,daffodil,rose
2829,"Which Congressman and later, US President, was the speaker at the first formal observance of Memorial Day?",world,James A. Garfield,James G. Blaine,Chestur A. Arthur,James A. Garfield,Rutherford B. Hayes
2830,"Who composed Taps, a famous musical piece played in the US military on Memorial Day?",world,General Daniel Butterfield,Army Col. James Moss,General Daniel Butterfield,General Robert Ellicombe,John C. Tidball
2831,In what year was Decoration Day renamed to Memorial Day?,world,1882,1912,1892,1902,1882
2832,"The Tomb of the Unknowns in Arlington National Cemetery, United States, is guarded by members of which military unit?",world,3rd US Infantry,11th US Infantry,1st Regiment of Artillery,101st Airborne Division,3rd US Infantry
2834,"Arlington National Cemetery, in Virginia is a military cemetery established during which war?",world,American Civil War,WW I,WW II,Vietnam War,American Civil War
2835,Which statement about Memorial Day is true?,world,It commemorates US men and women who died in military service to their country,Memorial Day and Veterans Day coincide,It commemorates the contributions of those who served in the US military,Memorial Day is more recently established than Veterans Day,It commemorates US men and women who died in military service to their country
2836,"Which US President presided over the funeral of the Vietnam Unknown, held at Arlington National Cemetery?",world,Ronald Reagan,Ronald Reagan,Lyndon Johnson,Dwight Eisenhower,John F. Kennedy
2837,"The National Moment of Remembrance, a moment of silence at 3pm on every Memorial Day, was initiated by which US President?",world,Bill Clinton,Richard Nixon,John F. Kennedy,Bill Clinton,George Bush
2838,What is the duration of the National Moment of Remembrance on Memorial Day?,world,one minute,30 seconds,one minute,two minutes,five minutes
2839,Name the sculptor who created the Tomb of the Unknown Soldier.,world,Thomas Hudson Jones,John Haserman,Thomas Hudson Jones,Lorimer Rich,Steven Harris
2840,Which of these statements best describes the United States Navy Memorial?,world,a 100-foot diameter granite map of the world,a 100-foot long steel ship,a 100-foot diameter marble globe,a 100-foot diameter pentagon,a 100-foot diameter granite map of the world
2841,"Womens Memorial is a site honoring all military women - past, present and future.  Which cemetery is it located in?",world,Arlington National Cemetery,National Cemetery Webling,Arlington National Cemetery,Barrancas National Cemetery,Marietta National Cemetery
2842,Which was the first organization of veterans to distribute the official Memorial Day flower?,world,Veterans of Foreign Wars,Veterans of Foreign Wars,Vietnam Veterans of America,American Legion,Veterans of Common Sense
2843,Which of the following rituals is not part of Memorial Day observance?,world,changing guards at the Tomb of the Unknown Soldier,National Moment of Remembrance,flying the US flag at half-staff until noon,the Presidents speech at Arlington National Cemetery,changing guards at the Tomb of the Unknown Soldier
2844,What is the motto of the city of Fargo?,world,Gateway to the West,Gateway to the West,Red River Passage,Prairie Prosperity at its Best,Quiet town on the Prairie
2845,In what year was the city of Fargo founded?,world,1871,1871,1890,1901,1779
2846,Fargo is the crossroads of these two major interstate highway systems.,world,I-29 and I-94,I-30 and I-10,I-29 and I-90,I-10 and I-29,I-29 and I-94
2848,"The museum honoring this professional baseball player is located in the West Acres Shopping Mall in Fargo, ND.",world,Roger Maris,Kirby Puckett,Darin Erstad,Roger Maris,Travis Hafner
2850,Fargo is situated on the banks of this river.,world,Red River,Missouri,Danube,Mississippi,Red River
2851,What did early settlers often called the Fargo area?,world,New Garden of Eden,Dust Bowl,New Garden of Eden,Flat Landers,Eden Prairie
2852,Which one of these is not a sister city of Fargo?,world,"Aberdeen, Scotland","Vimmerby, Sweden","Hamar, Norway","Aberdeen, Scotland","Moorhead, MN"
2853,Where is most of the movie Fargo set?,world,In Minnesota,In Minnesota,"In Illinois, west of Chicago",In Montana,In Fargo
2854,In what country is Lake Nyos located?,world,Cameroon,Mongolia,Between Peru and Bolivia,Cameroon,Canada
2856,"Iquitos, a major port city on the Amazon River, is located east of the Andes in what country?",world,Peru,Peru,Argentina,Chile,Brazil
2858,To what nation do the Faroe Islands belong?,world,Denmark,Egypt,France,Denmark,Australia
2860,"Of the 46 peaks over 3800 in New York State, how many have a paved road going to, or near the summit?",world,1,0,1,2,5
2861,"The Appalachian Trail, that runs from Georgia to Maine, crosses the Hudson River at what point?",world,The Bear Mountain Bridge below West Point,The Patroon Island Bridge at Albany,The Mid-Hudson Bridge at Poughkeepsie,The Tappan Zee Bridge in Westchester County,The Bear Mountain Bridge below West Point
2862,"The section of the Catskill Mountains famous for its Jewish resorts populated by comics like Rodney Dangerfield, Sid Caesar, Mel Brooks, Woody Allen, and dozens more was known as The ________ Belt.",world,Borscht,Kosher,Borscht,Klezmer,Matzo
2863,Which of these is NOT a ski resort in the Catskill Mountains?,world,Greek Peak,Greek Peak,Belleayre,Windham,Hunter
2864,"The Adirondack State Park, at 780,000 acres, is roughly equal in area to which of the following?",world,Rhode Island,"Orange County, Calif.",Puerto Rico,District of Columbia,Rhode Island
2865,What is the highest point in New York City?,world,Todt Hill - Staten island,Towers Hill - Queens,Fieldston Hill - Bronx,Long Hill; Bennett Park - Manhattan,Todt Hill - Staten island
2866,"How high is Mt. Marcy, the highest peak in New York State?",world,"5,344 ft","7,002 ft","5,344 ft","4,107 ft.","4,629 ft."
2868,What is the official language in India?,world,Hindi,Urdu,English,Hindi,Sanskrit
2869,What are the colors of Indias flag?,world,"orange, white, and green","orange, white, and green","black, white, and green","blue, yellow, and white","red, white, and blue"
2871,"The national anthem of which country contains the following lyrics:
O say, can you see, by the dawns early light,
What so proudly we hailed at the twilights last gleaming??",world,United States of America,United States of America,England,Canada,Mexico
2872,"These verses are part of the national anthem of which country:
Your history is an epic
Of the most brilliant feats.
And your valour, in faith steeped,
Will protect our homes and our rights;
Will protect our homes and our rights.?",world,Canada,Greenland,Canada,England,Mexico
2873,What is done to many coins so that unscrupulous people can not clip off part of  he coin to melt down?,world,Coins have milled  edges.,Coins have milled  edges.,Coins have special radioactive particles so that the pieced can be traced.,Coins have dates on them.,Coins are made of very malleable metals.
2874,"Ross Perot, a very successful American business man, founded Electronic Data Systems. Which statement about him is untrue?",world,He  old EDS to IBM .,He  old EDS to IBM .,"In 1968 he was called The Fastest, Richest Texan.","When two of his employees were taken captive by Iran, he sponsored a successful rescue of the two men.",He began as a salesman for IBM.
2875,What was the first bank to manage over 2 trillion dollars?,world,UBS AG of Switzerland,Royal Bank of Scotland,UBS AG of Switzerland,Credit Suisse of Switzerland,Chase Manhattan Bank of New York
2876,Who is recognized as the first female millionaire?,world,Sarah Breedlove,Sarah Breedlove,Judith Keppel,Wilhelmina Leidesdorff,Jane Robinson
2878,The first bank with a drive through window was in this city.,world,"Chicago, Illinois","Milan, Italy","Chicago, Illinois","Nice, France","Boston, Massachusetts"
2880,"What did ATT announce in December, 2007?",world,It would eliminate all of its payphones by the end of 2008.,It would accept  credit cards at payphones.,It would be called  US SouthWestern Bell.,It would raise payphones rates to $1 for the first minute.,It would eliminate all of its payphones by the end of 2008.
2881,Which of these is considered the first supermarket in the USA?,world,King Kullen,Waldbaums,AP,King Kullen,Safeway
2882,Checks were probably used by Dutch traders as early as the 1400s. In what year were the first printed checks made?,world,1762,1762,1841,1802,1896
2883,"Prior to this year, all American paper money came in varying sizes.",world,1929,1889,1854,1929,1829
2884,Who was the first person to have his face on a dollar bill?,world,Salmon P. Chase,John Jay,Salmon P. Chase,Benjamin Franklin,Abraham Lincoln
2885,"In 2004 this Russian company, founded in 1989, accounted for about 93% of Russian natural gas production.",world,Gazprom,Lukoil,Gazprom,Kraftozm,Petroprom
2886,Blagoevgrad BT is this countrys largest cigarette company. Kremikovtzi is its largest metalworking company. Mobiltel is one of its largest communications companies.,world,Bulgaria,The Ukraine,Russia,Bulgaria,Estonia
2887,Which of these stores is the largest in terms of area?,world,Harrods (London),GUMS (Moscow),Ibn Abou (Bahrain),Macys (New York City),Harrods (London)
2888,"When did the Dow Jones Industrial Average first hit 1,000?",world,1972,1972,1992,1962,1952
2889,What was the first of the American colonies to put E Pluribus Unum on coins?,world,New Jersey,South Carolina,Virginia,Massachusetts,New Jersey
2890,"The precursor of this company was founded by an employee of the US Census Bureau in 1896 in Broome County, New York.",world,IBM,IBM,Endicott Johnson,Johnson and Johnson,Bridgewater Korg
