,question,category,answer,choices/0,choices/1,choices/2,choices/3
526,Which word refers to the ecstatic female worshippers of god Dionysos?,humanities,maenads,maenads,satyrs,herms,sileni
529,"Which word refers to the eating of raw flesh, a common practice in Dionysian worship?",humanities,omophagia,ekstasis,sparagmos,enthousiasmos,omophagia
530,"These mythological half-man and half-goat creatures, which roamed the woods and mountains, were companions of Dionysus.",humanities,satyrs,satyrs,centaurs,bacchaents,silenis
531,Worshippers of god Dionysus often wore what type of attire over their shoulders?,humanities,fawn skin,goat-skin,lions head,fawn skin,sheep-skin
533,Which one of these goddesses is NOT similar to Aphrodite in some way?,humanities,Saraswati,Saraswati,Turan,Inanna,Ishtar
535,Which one of these animals was NOT sacred for Aphrodite?,humanities,Peacock,Dolphin,Swan,Sparrow,Peacock
536,Which one of these names is not one of goddess Aphrodites surnames?,humanities,Telaia,Dionaea,Anandymene,Acraea,Telaia
537,"According to Greek mythology, who was Adonia?",humanities,The name of a festival to celebrate Adonis and Aphrodite,Adonis and Aphrodites daughter,Aphrodites servant,The name of a festival to celebrate Adonis and Aphrodite,Adonis and Aphrodites son
538,"Born in Barrow, Suffolk she studied to become one of the most important portrait painters in the 17th century.",humanities,Mary Beale,Antoinette Bouzonnet-Stella,Mary Beale,Lucrina Fetti,Artemesia Gentileschi
539,"In her twenties, this Dutch painter became the only female member of the Haarlem painters guild and quickly adopted students of her own.",humanities,Judith Leyster,Anne Killigrew,Judith Leyster,Giovanna Garzoni,Maria Sibylla Merian
540,She is the only Flemish woman to have specialized in still-life painting as early as the beginning of the 17th century.,humanities,Clara Peeters,Teresa Del Po,Maria Sibylla Merian,Louise Moillon,Clara Peeters
541,"She was arguably the most educated and most famous woman of the 17th century. She spoke Latin, modern European languages, Greek, Hebrew, Arabic, Syriac, Aramaic, and Ethiopian.  She also excelled in art, music and literature.",humanities,Anna Maria van Schurman,Luisa Ignacia Roldan,Rachel Ruysch,Anna Maria van Schurman,Teresa Del Po
542,"This Swiss Neoclassicist painter was chosen to paint the portrait of Monsignor Nevroni, bishop of Como, before she turned 12.  Later, she became a distinguished portrait painter.",humanities,Angelica Kauffmann,Elizabeth Blackwell,Angelica Kauffmann,Ann Bateman,Hester Bateman
543,"Born in London, she became the most important woman in the silver trade.  She and her husband made their reputation with silver in the popular French rococo style.",humanities,Louisa Courtauld,Louisa Courtauld,Amelia Farnborough,Mary Ann Croswell,Marie Nicole Dumont
544,This woman is referred to as the the most outstanding woman goldsmith of her generation . But this was not by chance - she was the daughter of the famous English silversmith Simon Pantin.,humanities,Elizabeth Godfrey,Angelica Kauffman,Elizabeth Godfrey,Rebecca Emes,Anne Seymour Damer
545,She was the predecessor of Madame Tussaud. She modelled wax figures of famous people.,humanities,Patience Wright,Luisa Roldan,Frances Scott,Patience Wright,Caroline Watson
546,"Although she was very young in 1876,  she had great success painting the portrait of Sarah Bernhardt.",humanities,Louise Abbema,Charlotte Bonaparte,Maria Bashkirtseff,Louise Abbema,Anna Bilinska
547,"The themes of this artist are feminist and political, depicting literary-historical figure groups and decorative female heads.",humanities,Marie Spartali Stillman,Marie Spartali Stillman,Suzanne Valadon,Annie Swynnerton,Lilly Martin Spencer
549,Why did Phaethon take Apollos chariot and ride off across the sky?,humanities,"He was taunted about his origin by Epaphus, a son of Zeus.",He wanted to take the place of his father Helios.,His mother Clymene drove him to take his fathers chariot.,He wanted to impress the Greek goddess Aphrodite because he was in love with her.,"He was taunted about his origin by Epaphus, a son of Zeus."
550,What was the name of the mythological statue in which Pygmalion fell in love and eventually the statue became a woman?,humanities,Galatea,Lachesis,Galatea,Echo,Leda
551,"What was the name of the Lithuanian god of the sky, earth, sea and all living creatures who decided to punish mankind and sent to the Earth the Spirit of water and the Spirit of wind?",humanities,Praamzius,Praamzius,Jurate,Patrimpas,Perkunas
552,"What was the name of the Lithuanian god that can be compared to the Creek god of underworld, Hades?",humanities,Pikulas,Saule,Pikulas,Menulis,Zemepatis
553,"According to Greek myths, this was the first robot which was made by Hephaestus to protect Crete.",humanities,Talos,Rhadamanthys,Talos,Sarpedon,Minos
554,In Finnish myths the Sampo was a magic artifact made by the blacksmith IImarinen for the sorceress Louhi of Pohjola. What kind of object was this artifact?,humanities,a mill,a medallion,a mill,a sword,a ring
555,"According to Scandinavian mythology, the chaos will defeat the guardians of good and this catastrophe will bring the world to an end. What is the name of this final battle between evil and good, in which the gods will be outnumbered?",humanities,Ragnarok,Heimdall,Ragnarok,Einherjar,Asgard
556,"This is the goddess of eternal youth, the guardian of the golden apples of youth in the Scandinavian mythology.",humanities,Idun,Volla,Idun,Freya,Bragi
557,"According to a Polish legend, which city in Poland was named after a hero who defeated a fearful dragon?",humanities,Cracow,Warsaw,Pornan,Torun,Cracow
558,What state in the U.S. is commonly believed to have Spanish as an official language?,humanities,New Mexico,New Mexico,Oregon,Nevada,Hawaii
559,In what country in Africa is Spanish the official language?,humanities,Equatorial Guinea,Libya,Angola,Nigeria,Equatorial Guinea
560,What language is regarded as the biggest contributor to the Spanish language after English and Latin?,humanities,Arabic,Persian,Turkish,Arabic,Hungarian
562,"This language, spoken by the Sephardic Jews, is a combination of Hebrew and Spanish.",humanities,Ladino,Galician,Ladino,Basque,Catalan
564,What is the name of the institution responsible for regulating the Spanish language?,humanities,Royal Spanish Academy,Department of Spanish,Royal Spanish Academy,Castillian association,Ministry of Spanish
565,What did the Royal Spanish Academy rule in 1994?,humanities,The consonants CH and LL would not be considered separate letters.,English words would not be accepted into the Spanish language.,The consonants CH and LL would not be considered separate letters.,Spanish should be the official language of Spain.,The term Castilian would not be used.
567,In how many countries is Spanish the official language?,humanities,21,21,15,32,12
568,In the movie Rent which 4 of the 8 main characters have AIDS?,humanities,"Roger, Mimi, Collins, Angel","Roger, Maureen, Mark, Collins","Angel, Roger, Bennie, Maureen","Joanne, Mark, Bennie, Maureen","Roger, Mimi, Collins, Angel"
569,What drug is Rent character Mimi addicted to?,humanities,Heroin,Marijuana,Meth,Heroin,Cocaine
570,"What is the name of this song, featured in the movie Rent: Compassion, to fashion, to passion when its new.  To Sontag.  To Sondheim. To anything taboo. Ginsberg, Dylan, Cunningham and Cage. Lenny Bruce. Langston Hughes. To the stage. To Uta. To Buddha. Pablo Neruda, too. Why Dorothy and Toto went over the rainbow To blow off Auntie Em...?",humanities,La Vie Boheme,Over The Rainbow,Auntie Em,La Vie Boheme,Famous People
571,What is the name of the song that Maureen and Joanne sing to each other at their commitment ceremony in the film Rent?,humanities,Take Me or Leave Me,Like It or Not,Take Me or Leave Me,Walk Away,Lesbian Love
572,"In the movie Rent, what is Marks relation to Maureen?",humanities,They used to date.,They used to date.,They are cousins.,They are siblings.,They used to be married.
573,What actor gained 55 pounds and learned how to box to bring the real-life story of boxer Jake La Motta to the screen?,humanities,Robert De Niro,Robert De Niro,James Dean,Paul Newman,Marlon Brando
574,"In order to play insomniac Trevor Reznik in The Machinist, this actor lost 60 pounds in just a few months. Later he went from 130 pounds to 230 pounds in six months to play Bruce Wayne.",humanities,Christian Bale,Christian Bale,Jake Gyllenhaal,Toby Mcquire,Matt Damon
575,"This actress gave you goose pimples when her character, Annie Wilkes, told writer Paul Sheldon, Im your number one fan. There is nothing to worry about. You are going to be just fine. Im your number one fan.",humanities,Kathy Bates,Glen Close,Sharon Stone,Kathy Bates,Charlize Theron
576,"Paul Newman has starred in Cat on a Hot Tin Roof, Butch Cassidy and the Sundance Kid, Cool Hand Luke and The Sting. In what movie did Newmans character praise Fat Man, you shoot a great game of pool.?",humanities,The Hustler,The Hustler,Slap Shot,The Color of Money,Hud
577,What is grammaticalization?,humanities,The conversion of a substantive word into an auxiliary word,The conversion of a pidgin language into a creole language,The gradual addition of grammar rules to a language,The process of learning the grammar of a language,The conversion of a substantive word into an auxiliary word
578,Approximately how many spoken languages are there in the world today?,humanities,6000,150,6000,10000,300
579,What does the linguistics term creole mean?,humanities,"A language which is adopted from a pidgin language, but is more complex, with its own grammatical rules.",A dialect of French,"A language which is adopted from a pidgin language, but is more complex, with its own grammatical rules.",A person who speaks a pidgin,A person descended from slaves who lives in Louisiana
580,What is Ebonics (also known as African American Vernacular and Black English)?,humanities,A dialect of English,A dialect of English,Neither a language nor a dialect,A separate language in its own right,An artificial construct to satisfy some politicians ambitions
581,"Of all the languages in the world today, how many are written languages?",humanities,200,1000,3000,500,200
582,Which statement about English is true?,humanities,"It is a language related to German in structure, but with a great deal of French vocabulary.","It is a language related to German in structure, but with a great deal of French vocabulary.",It is descended primarily from the ancient Viking language.,It is In the same language family as Hungarian.,It is in the same language family as Chinese.
583,Which one of the following languages is not in the same language family as the others?,humanities,Finnish,Russian,English,Farsi (the language spoken in Iran),Finnish
584,Which of the following languages is a highly inflected language?,humanities,Russian,Mandarin,Japanese,English,Russian
586,"The word gargantuan is an eponym derived from a character, depicted by this 16th century French author.",humanities,FranÃ§ois Rabelais,"Alexander Dumas, pÃ¨re",HonorÃ© de Balzac,Victor Hugo,FranÃ§ois Rabelais
588,The name of the famous womanizer Giacomo Casanova has become synonymous with the art of seduction. Who wrote the book Histoire de ma vie which covers part of Casanovas life?,humanities,Giacomo Casanova,Alexandre Dumas,Gustave Flaubert,Tirso de Molina,Giacomo Casanova
589,Which of these musical instruments was named after a person?,humanities,saxophone,saxophone,All of these,piano,clarinet
590,What Ancient Greek lyric poet was born on the island of Lesbos from which the term lesbian is derived?,humanities,Sappho,Herodas,Sappho,Euripides,Homer
591,"The word shylock, which refers to a ruthless moneylender, is derived from the name of a character appearing in what Shakespearean play?",humanities,The Merchant of Venice,The Two Gentlemen of Verona,Measure for Measure,King Lear,The Merchant of Venice
592,"The phrase Herculean task, meaning a difficult task that requires great effort, originates from the stories of the Twelve Labors of the divine hero Hercules. Which of these is not one of the labors Hercules had to perform?",humanities,Take fire from Mount Olympus,Clean the Augean stables in a single day,Take fire from Mount Olympus,Capture Cerberus,Slay the 9-headed Hydra
593,"The modern sandwich is possibly named after the 4th Earl of Sandwich, who allegedly ordered his servant to bring him meat tucked between two pieces of bread, as he was unwilling to leave this activity.",humanities,gambling,playing chess,gambling,shooting birds,reading
594,"What is the origin of the word maverick, which refers for a person of independent views?",humanities,"It is derived from the name of Samuel Maverick, a Texan who lived in the 19th century.","It is derived from the name of a guitar, called Fender Maverick.","It is derived from the name of The Mavericks, a country music band.","It is derived from the name of Samuel Maverick, a Texan who lived in the 19th century.",It is derived from the western TV series Maverick.
595,"Which of these weapons, named after people, is colloquially known as The Gun That Won the West?",humanities,Winchester rifle,Shrapnel shell,Kalashnikov,Gatling gun,Winchester rifle
596,Yogic postures are know as this.,humanities,Asanas,Mantra,Tantra,Asanas,Mudra
597,Yoga originates from this country.,humanities,India,India,Russia,Egypt,China
598,"The breathing exercises, pranayama help with this.",humanities,All of the above,Calming you down,Refreshing you,Revitalizing your body,All of the above
599,Yoga literally means this.,humanities,Union,Lifting,Union,Exercise,Creation
600,Each Yoga path is suited to a different temperament or approach to life.  How many different main paths are there in Yoga?,humanities,4,1,3,4,2
601,Bhakti Yoga is the path of this.,humanities,Devotion or Divine Love,Action,Physical Control,Devotion or Divine Love,Wisdom
602,That which enters the body is called Prana and that which leaves it is called Apana.  What does Prana mean?,humanities,Life force,Light,Life force,Air,Body
603,Which of these is a principle of Yoga,humanities,All of the above,All of the above,Positive Thinking and  Meditation,"Proper Diet, Proper Relaxation",Proper Exercise
604,"Although in western culture she is known for the Dance of the Seven Veils, the Bible only says she danced for Herod. Her dancing pleased Herod so much that he promised her anything she wanted. What famous dancer asked for the head of John the Baptist?",humanities,Salome,Salome,Judith,Jezebel,Bathsheba
605,"Considered by many to be one of the greatest American dancers, this Kirov Ballet dancer defected while touring in Canada in 1974. He became the Principle Dancer for the American Ballet Theatre. Which dancer played Carrie Bradshaws Russian boyfriend in Sex in the City?",humanities,Mikhail Baryshnikov,Nijinsky,Alexander Gudunov,Rudolf Nureyev,Mikhail Baryshnikov
606,"Blue jean baby, LA lady, seamstress for the band is the beginning line in this Elton John song. Who is the Ballerina, you must have seen dancing in the sand?",humanities,Tiny Dancer,Tiny Dancer,Suszanne,Billie Jean,Dancing Queen
607,"This American woman is often called the Mother of Modern Dance. She was a hit in Europe but many Americans disapproved of her life style and politics. Whose last words were reported to be Goodbye my friends, I am off to glory.",humanities,Isadora Duncan,Ruth Page,Twyla Tharp,Ruth St. Denis,Isadora Duncan
608,"What is the name of the dancer described in the following lyrics?
He would dance for you
in worn out shoes
with silver hair, a ragged shirt, and baggy pants
the old soft shoe
He jumped so high, jumped so high
Then he lightly touched down.",humanities,Mr. Bojangles,Mr. Bojangles,Mr. Greenjeans,Mr Wiggle,Mr Butterbeans
609,"She was the prima ballerina for the New York City Ballet from 1947 to 1960. She was married to George Balanchine, one of the greatest ballet choreographers of the 20th century, who wrote some of his most famous works for her. What famous ballerina danced Balanchines The Firebird and originated the role of the Sugar Plum Fairy in Balanchines The Nutcracker?",humanities,Marie Tallchief,Heather Watts,Marie Tallchief,Agnes de Millie,Suzzane Farrell
610,"She came out strutting wearing only a button and a bow. But it was the grand finale that got the audience every time. She did a triple somersault and when she hit the ground, she winked at the audience and then she turned around. Who had a tattoo of a cowboy pictured on her spine that said Phoenix,  Arizona 1949?",humanities,Little Egypt,Gypsy Rose Lee,Sally Rand,Little Miss Firecracker,Little Egypt
611,What is the name of the dwelling place of the Norse gods?,humanities,Asgard,Olympia,Atlantis,Asgard,Valhalla
612,"In Norse mythology, what kind of animals are Odins two companions that kept him informed of various events?",humanities,ravens,eagles,wolves,ravens,bears
613,What is Bifrost in North mythology?,humanities,the rainbow bridge that leads to Asgard,the rainbow bridge that leads to Asgard,the serpent that kills Thor at Ragnarok,Odins great hall for fallen warriors,the wolf that kills Odin at Ragnarok
616,What does the Latin word spiro mean?,humanities,Breathe,"Ghost, soul",Set on fire,Alcohol,Breathe
617,What is the translation of the Latin saying Finis vitae sed non amoris?,humanities,The end of life is not the end of love.,The end of life is not the end of love.,There is no life without love.,There is life even after there is no more love.,There is no love at the end of life.
618,What does the Latin word bellum mean?,humanities,War,Chime,Stomach,War,Beauty
619,What is the meaning of the proverb Aquila non captat muscas?,humanities,The eagle doesnt capture flies.,The wolf doesnt capture mouses.,The eagle doesnt capture flies.,The eagle gathers no moss.,Mouses are hard to catch even for a strong man.
620,What does the word lupus mean?,humanities,Wolf,Monster,Eagle,Bear,Wolf
621,What does the Latin word felicitas mean?,humanities,Happiness,Happiness,Oral,Emotion,Cat
622,What is the translation of the saying Cui peccare licet peccat minus?,humanities,"One who is allowed to sin, sins less.",If you dont watch out you wont go far.,"One who is allowed to sin, sins less.","When one tries to harm others, he harms himself.","The less one knows, the better off they are."
623,What does the Latin word copia mean?,humanities,Abundance,Abundance,Copper,Spear,Replicate
625,What does the Latin phrase Dum spiro spero mean?,humanities,"While I breathe, I hope.",This is the spirit of hope.,Hope comes when you take a breath.,"While I breathe, I hope.",I hope my soul will live on.
626,"According to the legends, how many dogs did Artemis take with her while hunting?",humanities,7,9,2,8,7
628,According to legends why did Artemis transform the hunter Actaeon into a stag?,humanities,Because he spied her when she bathed and saw her naked.,Because he stole her bow.,Because he killed Artemis stag.,Because he refused to build her a temple.,Because he spied her when she bathed and saw her naked.
629,The Temple of Artemis is one of Worlds Seven Wonders. Where is it located?,humanities,Ephesus,Ephesus,Turkey,Sparta,Athens
630,What is the meaning of goddess Artemis title Elaphebolus?,humanities,Deer shooting,The virgin,Deer shooting,Queen of the beasts,The hunter
632,Which one of these names was given to Artemis by her worshipers in Athens?,humanities,Agrotera,Apanchomene,Agrotera,Aetole,Aeginaea
633,What did the archaic term strumpet refer to?,humanities,A prostitute,A prostitute,An alcoholic beverage,A breed of dog now extinct,A musical instrument
634,What does the word sylvan mean as an adjective?,humanities,Of or pertaining to the woods,Civil in manner and speech,Sleek or glossy in appearance,That which has a silver color,Of or pertaining to the woods
635,What does the term wench refer to?,humanities,A young peasant girl,A medieval tool used for drilling holes in wood,A wrench used in medieval times,A slab or piece of wood used in constructing a house,A young peasant girl
636,What did the archaic term prithee mean?,humanities,An interjection used to express a polite request,An interjection used to express a polite request,A phallic symbol,A toilet,To predict something
637,Which of these words is an adverb meaning away?,humanities,avaunt,avaunt,hark,fie,avast
638,What did the name Albion refer to?,humanities,Great Britain,the planet Venus,Great Britain,Greenland,purgatory
640,What did the archaic adjective anile mean?,humanities,Of or like a senile old woman,Of or like a fox,None of these,Originating or from the Nile river,Of or like a senile old woman
641,What is the meaning of the archaic word betwixt?,humanities,Between,Rejected,Between,Dumbfounded or bewildered,Bewitched
643,What is the missing word in the popular saying: All is fair in love and ...?,humanities,War,Politics,Care,Hatred,War
644,Finish the popular proverb: A good example is the best ....,humanities,Sermon,Advice,Teacher,Sermon,Favor
645,What is the missing word in the popular proverb Dogs of the same street ... alike?,humanities,Bark,Smell,Bark,Bite,Eat
646,What is the missing first word in the popular saying ... is the father of wisdom?,humanities,Experience,Experience,Pain,Time,Patience
647,"What is the missing part from the popular saying, ... are not made by sitting in the shade?",humanities,Gardens,Big castles,Great things,Gardens,Biggest victories
648,Finish the popular proverb: Necessity is the mother of ....,humanities,Invention,Hunger,Hard work,Robbery,Invention
649,"What is the meaning of the popular saying, One good turn deserves another?",humanities,Always return a favor.,If youve started something good its very hard to stop.,"If youve been lucky, try your luck once again.","If you enjoy something, dont stop doing it.",Always return a favor.
650,How does the popular saying end: Pride comes before ...?,humanities,A fall,You can feel it,Troubles,Wisdom,A fall
651,"What is the meaning of the popular proverb, Stolen fruit is the sweetest?",humanities,One craves things that are forbidden.,The best things in life are free.,Anything is good as long as its free.,One craves things that are forbidden.,One appreciates things they havent paid for.
652,"What is the missing part from the popular saying, ... often gives a small thing a big shadow?",humanities,Worry,Artificial light,Retelling a story,Worry,The sun
653,What popular proverb does this refer to: A disposition towards inquiry deprived the feline of its vital state?,humanities,Curiosity killed the cat,Dead men tell no tales,All cats are grey in the dark,Curiosity killed the cat,A cat has nine lives
654,What popular saying could this be: There is illumination at the termination of the subterranean excavation?,humanities,Theres a light at the end of the tunnel,Failure teaches success,It is always darkest before the dawn,Theres a light at the end of the tunnel,He who plays with fire gets burnt
655,What popular proverb is hidden behind these words: The stylus is more potent than the claymore?,humanities,The pen is mightier than the sword.,The pen is mightier than the sword.,Many hands make light work.,"Men make houses, women make homes.",Knowledge in youth is wisdom in age.
656,What proverb could this refer to: Elementary sartorial techniques initially applied obviate the need for repetitive similar actions to the square of three?,humanities,A stitch in time saves nine,A stitch in time saves nine,Look before you leap,Least said soonest mended,"Marry in haste, repent at leisure"
657,Which of these popular proverbs means the opposite of Silence is golden?,humanities,The squeaky wheel gets the grease,The squeaky wheel gets the grease,Loose lips sink ships,Walls have ears,"Saying is one thing, doing is another"
658,Which of these proverbs the reverse of  Wise men think alike?,humanities,Fools seldom differ,Fools seldom differ,An idle brain is the devils workshop,Birds of a feather flock together,There is a black sheep in every flock
659,What saying is the opposite of Good things come in small packages?,humanities,The bigger the better,The bigger the better,An empty purse frightens away friends,Half a loaf is better than none,All that glitters is not gold
660,"What is the missing word in the popular proverb, If you chase two ____  you will not catch either one?",humanities,Rabbits,Deers,Rabbits,Tigers,Colds
661,"How does the popular proverb end: When the cats away, the mice ___ ?",humanities,Play,Disobey,Play,Run astray,Get drunk
662,"What is the missing from the popular saying, One mans trash is another mans ...?",humanities,Treasure,Joy,Gulash,Monster Bash,Treasure
663,Which were the two authors of the 1955 Broadway play Inherit the Wind?,humanities,Jerome Lawrence and Robert E. Lee,Jerome Lawrence and Robert E. Lee,Jerome Robbins and Robert E. Lee,Jerome Lawrence and Oliver Grant,Jerome Robbins and Oliver Grant
664,Who wrote the screenplay for the 1960 Hollywood film Inherit the Wind?,humanities,Nathan E. Douglas and Harold Jacob Smith,Nedrick Young and Billy Rose,Nathan E. Douglas and Harold Jacob Smith,Jerome Robbins and Harry Selrig,Harold Baines and John R. Diefenbach
665,Where does the title of the play Inherit the Wind come from?,humanities,"The Bible, the Book of Proverbs","The Bible, the Book of Psalms","The Bible, the Book of Proverbs","The Bible, the Book of Job",Shakespeares The Tempest
666,The story in the 1955 Broadway play Inherit the Wind is a fictionalized version of what famous event in US history?,humanities,The 1925 Scopes trial,The 1945 Billy Mitchell trial,The 1915 Sacco and Vanzetti trial,The 1935 Roe vs Wade trial,The 1925 Scopes trial
667,Who played Henry Drummond in the 1960 movie Inherit the Wind?,humanities,Spencer Tracy,Harry Morgan,E.G. Marshall,Spencer Tracy,Gene Kelly
668,"In the real-life events on which the 1960 Broadway play Inherit the Wind was based, the defense lawyer was able to take the case pro bono because he made his money defending another client. Who was this rich client?",humanities,Al Capone,Billy Mitchell,Al Capone,Roscoe Fatty  Arbuckle,Charlie Chaplain
669,Who plays Mathew Harrison Brady in the 1960 movie Inherit the Wind?,humanities,Frederick March,Frederick March,Gene Kelly,Harry Morgan,Dick York
670,Who plays E.K. Hornbeck in the 1960 movie Inherit the Wind?,humanities,Gene Kelly,"Noah Beery, Jr.",Gene Kelly,Frederick March,Harry Morgan
671,Which actor portrays the defendant Benjamin T. Cates in the 1960 movie Inherit the Wind?,humanities,Dick York,"Noah Beery, Jr.",Dick York,Gene Kelly,Harry Morgan
672,Who produced and directed the movie Inherit the Wind?,humanities,Stanley Kramer,Cosmo Kramer,Stanley Kramer,Billy Budd,Billy Rose
676,Who starred as the defense lawyer in the premiere of the 1955 Broadway play Inherit the Wind?,humanities,Paul Muni,John Gleason,Paul Muni,Frderick March,Henry Fonda
677,"In the premiere of the 1955 Broadway play Inherit the Wind, who played the role of the prosecutor?",humanities,Ed Begley,Henry Fonda,Ed Begley,Jack Warden,John Cameron Swayze
678,The play Inherit the Wind was written almost five years before its opening. Why did it take so long to get the play produced?,humanities,Fear of the McCarthy HUAC hearings,The Great Depression hurt Broadway producers.,The public did not want a play about abortions.,The public did not want a play about Sacco and Vanzetti.,Fear of the McCarthy HUAC hearings
679,Which actor won a 1988 Emmy for his portrayal of the defense lawyer in one of the TV versions of the 1955 play Inherit the Wind?,humanities,"Jason Robards, Jr.",Kirk Douglas,"Jason Robards, Jr.",George C. Scott,Jack Lemmon
680,The word goblin is probably derived from a Latin word which means what?,humanities,Rogue,Ugly,Devil,Evil,Rogue
682,It is believed that the goblin legend began in what European country?,humanities,France,Ireland,Germany,France,England
683,Which of these statements about goblins is NOT true according to legend?,humanities,Goblins love horse meat.,Goblins love to play pranks.,Goblins are almost an entirely male race.,Goblins steal women and children.,Goblins love horse meat.
686,The Green Goblin is the arch enemy of which Marvel Superhero?,humanities,Spider-man,Captain America,Iron-man,The Hulk,Spider-man
687,What was Sigmund Freuds major at the University of Vienna?,humanities,Medicine,Law,Geography,Zoology,Medicine
688,What phobia did Sigmund Freud develop in his forties?,humanities,Fear of death,Fear of spiders,Fear of death,Fear of nightmares,Fear of heights
689,"What was the reason for the fallout between Sigmund Freud and Carl Jung, who was initially a supporter of Freud?",humanities,Freud found some of Jungs ideas unscientific.,All of these,They fought over a woman.,Jung poked fun at Freuds ideas about dreams.,Freud found some of Jungs ideas unscientific.
690,"Sigmund Freud, who was a heavy cigar smoker, developed this disease.",humanities,Oral cancer,Oral cancer,Lung cancer,Stroke,Heart attack
691,Sigmund Freud used this drug and prescribed it to his patients as an analgesic and antidepressant.,humanities,Cocaine,Cocaine,All of these,Marijuana,Heroine
692,Which of these historical figures was a patient of Sigmund Freud?,humanities,All of these,Emma Eckstein,All of these,Gustav Mahler,Princess Marie Bonaparte
693,What are the two contradictory desires that drive every human being according to Sigmund Freud?,humanities,Life and death,Love and hatred,Good and evil,Hunger and thirst,Life and death
694,What part of the human psyche contains the child-like drives and desires according to Sigmund Freud?,humanities,Id,Ego,Super-ego,All of these,Id
695,Which of these therapies did Sigmund Freud start using to resolve psychological problems?,humanities,Talk therapy,Talk therapy,Drawing therapy,Music therapy,Sleep therapy
696,"How did Sigmund Freud choose to die, with the assistance of his doctor and friend Max Schur?",humanities,By a lethal dose of morphine,By poisoning,By suffocation,By a lethal dose of morphine,By a gunshot
697,What name was used to refer to Leonardos famous painting before it was known as Mona Lisa?,humanities,A Certain Florentine Lady,A Lady from Florence,Madam Florentine,Madam Lisa,A Certain Florentine Lady
698,What was the Mona Lisa painting called when it was in the collection at the palace at Fontainebleau?,humanities,A courtesan in a gauze veil,Madam Lisa Gioconda,Wife of a wealthy Florentine,A courtesan in a gauze veil,The Mona Lisa
700,Which of these is not among the theories about who is portrayed in the Mona Lisa painting?,humanities,The mistress of Leonardos close friend,The portrait is an idealization of all womanhood.,The portrait is an invention of Leonardos imagination,A young man in drag,The mistress of Leonardos close friend
701,Which of these artists is known to have become fascinated with the Mona Lisa painting?,humanities,Raphael,Michelangelo,Berrettini,Luciani,Raphael
702,Who gave the Mona Lisa painting its name?,humanities,Giorgio Vasari,Lisa Giocondo,King Francois I,Giorgio Vasari,Leonardo Da Vinci
703,"Which King hated the Mona Lisa painting so much, that he had it removed from his palace?",humanities,King Louis XV,King Louis XIV,Napoleon,King Francois I,King Louis XV
705,What sentence was Vincenzo Perugia given for stealing the Mona Lisa painting in 1911?,humanities,7 months,1 year,7 years,10 years,7 months
706,How long did it take Leonardo Da Vinci to finish the Mona Lisa painting?,humanities,4 years,1 year,6 months,3 years,4 years
707,What does the German word Bibliothek mean when translated into English?,humanities,Library,Library,Bookworm,Its not a real word.,Bible
708,What does the Spanish Word lechuga mean in English?,humanities,lettuce,lettuce,None of these,monster,milk
709,What does the Hebrew word ××× (za-hav) translate to in English?,humanities,gold,food,gold,None of these,money
710,What does the Danish word fÃ¸dselsdag mean in English? (foudgshlsdag),humanities,Your Birthday,February,Your house,Mothers Day,Your Birthday
711,What does the Czech phrase DobrÃ½ den mean in English?,humanities,Good Day/Hello,Good Day/Hello,Good Night,How Are You?,Valentines Day
712,What is the English equivalent of the Russian phrase ÐÐ¾Ð±ÑÐ¾ Ð¿Ð¾Ð¶Ð°Ð»Ð¾Ð²Ð°ÑÑ (Dobro poÅ¾alovat)?,humanities,Welcome,Goodbye,Welcome,Thank you,Sorry
713,What does the Greek word ÎÎ¿Î®Î¸ÎµÎ¹Î± (VoÃ­thia) mean in English?,humanities,Help,Goodbye,What?,Help,Fire
714,What does the Latin phrase Ave Maria mean in English?,humanities,Hail Mary,By the grace of god,Hail Mary,Mary Avenue,Mary Loves you
715,What does the Farsi phrase Ø´Ø¨ Ø¨Ø®ÙØ±  (shab bekheyr) mean in English?,humanities,Good night,Good Luck,Good night,Good Morning,Goodbye
716,What does the Hebrew phrase ×××ª×¨×××ª (le-hei-tra-ot) mean in English?,humanities,Goodbye,Come Hither,Walk far,That are just random letters.,Goodbye
717,"Which ancient author wrote Ten Books of Architecture, a work that contained the principles followed by Renaissance architects?",humanities,Vitruvius,Vitruvius,Satyros,Aristotle,Pythias
718,Who wrote Divina Proportione which explored the use of the golden ratio in the Renaissance architecture?,humanities,Luca Pacioli,Le Combusier,Luca Pacioli,Leonardo Da Vinci,Palladio
719,"Who was the first architect since antiquity to use the classical orders Doric, Ionic and Corinthian in an appropriate manner?",humanities,Brunelleschi,Brunelleschi,Donato Bramante,Leon Battista Alberti,Gian Lorenzo Bernini
720,"This Renaissance architect, famous as chief architect of the Venetian Republic, wrote the treatise Four Books on Architecture.",humanities,Andrea Palladio,Michelozzo Michelozzi,Leonardo Da Vinci,Giovanni Baptista Quadrio,Andrea Palladio
722,In which year was the term photography first used?,humanities,1839,1839,1876,1729,1903
723,In 1945 this man was given the Pulitzer Prize in News Photography for his famous photo of the raising the American flag on the Japanese island Iwo Jima.,humanities,Joe Rosenthal,Joe Rosenthal,Frank Noel,Frank Filan,Milton Brooks
724,When was the first aerial photograph taken?,humanities,1858,1994,1456,1858,1938
725,When was the first underwater photograph taken?,humanities,1856,1966,1946,1976,1856
