,question,category,answer,choices/0,choices/1,choices/2,choices/3
2030,"Who was Brandon with the night Kelly got burned in the fire on the popular TV show Beverly Hills, 90210?",television,Emily,Tracey,Clair,Susan,Emily
2031,"On Beverly Hills, 90210, what does David Silvers dad Mel, do for a living?",television,Dentist,Dentist,Accountant,Doctor,Real Estate Agent
2032,"On Beverly Hills, 90210, when does Cindy Walsh discover that Kellys mother Jackie has a problem with cocaine?",television,Mother/Daughter Fashion Show,Peach Pit,Mother/Daughter Fashion Show,Thanksgiving dinner at the Walshs,Christmas at the Martins
2033,"What was the name of the mobster in Beverly Hills, 90210 who supposedly had Dylans father killed?",television,Tony Marchette,Frankie Capolia,Anthony Bussichio,Tony Marchette,Duke Fertudi
2034,"What is the name of Dylans mother who lives in Hawaii in the series Beverly Hills, 90210?",television,Iris,Rose,Iris,Lily,Daisy
2035,"When Beverly Hills character Andrea is run over by a hit-and-run driver, what does she see?",television,Stars,Driver,Witness,License Plate,Stars
2036,"What is the name of the rich guy whom Brenda almost married in Vegas on the soap opera Beverly Hills, 90210?",television,Stuart,Noah,Stuart,Dylan,Rick
2037,"What RB artist did Donna get to perform at a festival in an episode of Beverly Hills, 90210?",television,Babyface,Usher,Babyface,Jodeci,Bryan McKnight
2038,"Which of the girls from Beverly Hills, 90210 handcuffed herself to Brandons bedposts?",television,Claire,Valerie,Claire,Donna,Kelly
2039,Which Beverly Hills babe did Colin Robbins know long before he moved out to LA to further his art career?,television,Valerie,Brenda,Kelly,Claire,Valerie
2040,"Where did Donna meet Noah on the hit show Beverly Hills, 90210?",television,Hawaii,The Peach Pit After Dark,Hawaii,New Orleans,The Peach Pit
2041,"When Roy Randolph comes to the campus to direct a play in an episode of Beverly Hills, 90210, Brenda gets the lead. What is the name of the play?",television,Cat on a Hot Tin Roof,Cat on a Hot Tin Roof,Breakfast at Tiffanys,The King and I,Romeo and Juliet
2042,"What is the name of the blonde in Beverly Hills, 90210 whom Steve helped to practice for the lead against Brenda?",television,Laura,Laura,Lisa,Amy,Mary
2043,"Who does Andrea lose her virginity to on the soap opera Beverly Hills, 90210?",television,Dan,Peter,Jesse,Dan,Brandon
2044,"What is the name of the dog in Beverly Hills, 90210 that escaped from the animal testing lab on campus and was found Brenda and Donna?",television,Rocky,Henry,Charlie,Rocky,Spot
2045,"What is the name of the wheel-chair bound professor that comes between Kelly and Brandon on the show Beverly Hills, 90210?",television,Professor Finely,Professor Nicholson,Professor Patricks,Professor Randall,Professor Finely
2046,"What is the name of the girl Kelly from Beverly Hills, 90210 meets in rehab who becomes obsessed with her life?",television,Tara,Sarah,Celeste,Chloe,Tara
2047,"On the TV show Beverly Hills, 90210, Suzanne got involved with a guy who helped in stealing all of Dylans money and taking Erica away to South America. What was the guys name?",television,Kevin,Kyle,Kevin,Chris,Curtis
2048,"What is the name of Kelly and Davids sister in Beverly Hills, 90210?",television,Erin,Erin,Camille,Joy,Gina
2049,What Beverly Hills character discovers Andreas affair with married med-student Peter?,television,Dylan,Dylan,Donna,Kelly,Brandon
2051,What did Beverly Hills characters Steve and Janet name their daughter?,television,Madeline,Madeline,Marisol,Margaret,Marjorie
2053,"What is the name of the hotel that Dylan McKay lived in during his early teen years and later in the show Beverly Hills, 90210?",television,The Belage Hotel,The Beverly Inn,West Beverlys Seaside Resort,The Belage Hotel,Hollywood Hills Hotel
2054,Who created the animated series Family Guy?,television,Seth McFarlane,Seth Green,Seth McFarlane,Seth Rogen,Rachel McFarlane
2055,"What Family Guy character is know for saying, Giggity Giggity Giggity?",television,Glen Quagmire,Brian Griffin,Peter Griffin,Glen Quagmire,Cleveland
2057,"In the Family Guy animated series, what problem does Brian Griffin have?",television,Alcoholism,Alcoholism,Bulimia,Tobacco addiction,Heart problems
2058,Peters friend Cleveland Brown on the Family Guy animated series is owner of which of these?,television,Delicatessen,Pharmacy,Police station,Brewery,Delicatessen
2059,"In the episode Family Guy Lois Kills Stewie, Stewie mistakes Stan Smith from American Dad! for who?",television,Joe Swanson,Glen Quagmire,Chris Griffin,Joe Swanson,Brian Griffin
2060,"In the Family Guy episode Meet the Quagmires, Brian sings what song that nobody has heard yet?",television,Never Gonna Give You Up,Love in This Club,Piano Man,Let It Rock,Never Gonna Give You Up
2062,What was the first episode of the animated series Family Guy called?,television,Death Has A Shadow,Death Has A Shadow,The Man with Two Brians,Y2K000,McStroke
2063,"On Family Guy, which character accidentally goes into Stewies time machine and gets lost in the episode Road to Germany?",television,Mort Goldman,Cleveland Brown,Mort Goldman,Pter Griffin,Lois Griffin
2064,"What is the name of the main character in 1960s TV-series, The Avengers?",television,John Steed,John Steed,John Doe,John Law,John Finn
2065,"What type of car does the protagonist in TV-series, The Avengers own?",television,Bentley,Skoda,Bentley,Mercedes Benz,Alfa Romeo
2066,"In TV-series, The Avengers, what type of outfit does the main character wear?",television,Bowler hat and umbrella,Cap and cane,Bowler hat and umbrella,Briefcase and pipe,Striped suit and monocle
2067,"What actress played Tara King, the third Avenger Girl, in The Avengers?",television,Linda Thorson,Jane Seymour,Stephanie Beacham,Britt Ekland,Linda Thorson
2068,"In 1960s TV-series, The Avengers, the main characters boss is known by what name?",television,Mother,Grandpa,Auntie,Uncle,Mother
2069,What year was the pilot episode of  The Avengers broadcast?,television,1961,1964,1958,1966,1961
2070,In what year was the last episode of  The Avengers broadcast in Britain?,television,1969,1967,1969,1972,1974
2071,"What happened to Emma Peel, after she quit as an Avenger Girl on The Avengers?",television,"She was picked up by her supposedly deceased husband, Peter Peel.",She was killed in action by an enemy agent.,"She was picked up by her supposedly deceased husband, Peter Peel.",She was defected to the other side.,She was promoted to become head of Intelligence Service.
2072,What year did the TV show Lost in Space premier?,television,1965,1966,1967,1965,1964
2074,"In the TV series Lost in Space, which actress played John Robinsons wife, Maureen?",television,June Lockhart,June Lockhart,Angela Cartwright,Marta Kristen,June Kirsten
2076,Which actor portrayed the enemy agent Dr. Smith in the TV series Lost in Space?,television,Jonathan Harris,Jack Elam,Jonathan Harris,Victor Bruno,Carroll OConnor
2078,What was the original name of the spacecraft in which the Robinsons traveled in the series Lost in Space?,television,Gemini 12I,Jupiter 2,Apollo 13,Jupiter 4,Gemini 12I
2079,What Rock icon sang the theme song to the Dog the Bounty Hunter show?,television,Ozzy Osbourne,Gene Simmons,Mick Jagger,Ozzy Osbourne,Alice Cooper
2080,Most of the series of the Bounty Hunter take place in the state of Hawaii. In 2006 several episodes were filmed in Dogs original home state. Which state was this?,television,Colorado,California,Montana,Texas,Colorado
2081,How many children did Dog had before his marriage in 2006?,television,12,10,8,12,4
2083,Dog from the Dog the Bounty Hunter show got remarried in 2006. What number marriage was that for him?,television,7th,7th,5th,3th,4th
2084,What was the bail amount set to Dog the Bounty Hunter when he was arrested in 2006?,television,"$300,000","$20,000","$500,000","$100,000","$300,000"
2085,The childrens television series Captain Kangaroo aired on this network from 1955-1984.,television,CBS,PBS,NBC,CBS,ABC
2086,How many years was the show Captain Kangaroo live?,television,4,15,9,4,8
2087,In what year was the hour-long program Captain Kangaroo shortened to a half-hour program?,television,1981,1979,1981,1977,1978
2088,This actor played Mr. Green Jeans on the long-running program Captain Kangaroo.,television,Hugh Brannum,Sam Levine,Cosmo Allegetti,Bing Crosby,Hugh Brannum
2089,Which character did Sam Levine play on the childrens program Captain Kangaroo?,television,The Banana Man,The Banana Man,Bunny Rabbit,Mr. Whispers,Mr. Moose
2090,Who was the puppet man who performed Bunny Rabbit and Mr. Moose as well as several other lesser puppet characters on the show Captain Kangaroo?,television,Cosmo Gus Allegretti,Sam Levine,Cosmo Gus Allegretti,John Burstein,Hugh Barnuum
2093,"When the Captain Kangaroo program went off the air, many of its writers were hired to work on what program?",television,Sesame Street,Sesame Street,The Mickey Mouse Club,The Electric Company,Mr. Rogers Neighborhood
2094,Which Buffy the Vampire Slayer character accidentally killed Tara with a wayward bullet?,television,Warren,Wesley,Warren,Andrew,Jonathan
2095,Which character died in the last episode of the hugely popular Buffy the Vampire Slayer?,television,Anya,Buffy,Andrew,Anya,Tara
2096,Which network started airing Ugly Betty in the USA?,television,ABC,NBC,FOX,ABC,CBS
2097,The show Ugly Betty is based on a telenovela of which nation?,television,Colombia,Costa Rica,Spain,Colombia,Santo Domingo
2098,"America Ferrara, who stars as Betty on the show Ugly Betty, did not appear in which of these films?",television,Frida,Real Women Have Curves,Gotta Kick It,The Sisterhood of the Travelling Pants,Frida
2099,In which country was actress America Ferrera born?,television,The USA,The USA,Columbia,Mexico,Costa Rica
2100,What is Bettys last name in the TV series Ugly Betty?,television,Suarez,Suarez,Zunyiga,Rodriguiz,Sanchez
2101,"On the show Ugly Betty, who is Bettys immediate boss at Mode Magazine?",television,Daniel Meade,Daniel Meade,Wilhemina Meade,Marc Meade,Bradford Meade
2102,"In the TV series Ugly Betty, what is the name of Bettys nephew, who is a big fan of Mode Magazine and  the  fashion world in general?",television,Justin,Walter,Justin,Joshua,Matthew
2103,"This actor, who was in Zoot Suit, An Officer and a Gentleman, and the great Spanish-language movie El Norte, plays Bettys father, Ignacio on the show Ugly Betty.",television,Tony Plana,Enrique Castillo,Tony Castillo,Enrico Gomez-Cruz,Tony Plana
2104,"Who portrays Wilhemina, the villainous rival for the position of editor of Mode Magazine in the series Ugly Betty?",television,Vaness L. Williams,Angela Bassett,Vaness L. Williams,Judith Light,Rsalyn Kind
2105,"Who portrays Walter, Bettys boyfriend on the show Ugly Betty?",television,Kevin Sussman,Enrico Gomez-Cruz,Kevin Sussman,Alan Dale,Eric Mabus
2106,Where in New York City does Betty live in the popular TV series Ugly Betty?,television,"Jackson Heights, Queens","Flatbush, Brooklyn","Jackson Heights, Queens","Brooklyn Heights, Brooklyn","Riverdale, The Bronx"
2107,"On the show Ugly Betty, what is the name of the employee at Mode, who wants Bettys job?",television,Amanda,Sofia,Gina,Amanda,Christina
2108,For a short time Bettys boyfriend on Ugly Betty dumps her for another neighbor. Why does the neighbor want to be with him?,television,To get a good deal on a plasma TV,To get a good deal on a plasma TV,To get a good deal on an airplane ticket,To hurt Betty,To hurt Hilda
2109,"In the TV series Ugly Betty, Daniels father cheated on Daniels mother with a former model for Mode. What identical gift did he give to both his wife and mistress?",television,A Swiss-made music box,A copy of The Mona Lisa,A German-built car,A Swiss-made music box,A Swiss-made gold watch
2110,Bettys father on the show Ugly Betty left Mexico and never applied for US citizenship. Why?,television,He killed a man in Mexico.,He owed money to his patron in La Puebla.,He killed a man in Mexico.,He had a criminal record in Vera Cruz.,He ran away from jail in Mexico.
2111,"In the TV series Ugly Betty, Wilhemina offers Betty a check for  $20,000. What does Betty need the money for?",television,A lawyer,Medical expenses for her father,Her sisters business,A lawyer,Graduate school
2112,"In the last episode of Ugly Betty for 2006, Bettys family Christmas celebration is interrupted by something terrible. What is it?",television,Her father is arrested.,Her father is rushed to the hospital.,Her father is arrested.,Her boss has lost  the book.,Her sister is rushed to the hospital.
2113,Where do The Simpsons live on the popular show of the same name?,television,Springfield,Shelbyville,Springfield,"Springfield, Illinois",none of these
2114,Where does fictional character Homer Simpson work?,television,Nuclear Power Plant,Bowlarama,Kwikee Mart,Nuclear Power Plant,Moes Tavern
2117,Who was framed by Sideshow Bob on The Simpsons?,television,Krusty,Barney,Krusty,Moe,Snake
2118,Who lives next door to the Simpsons on the popular animated show?,television,Ned Flanders,Ned Flanders,Kent Brockman,Troy McClure,Mayor Quimby
2119,"Maude, from the self-titled show, had a housekeeper named Florida who went on to get her own show. What was the name of that show?",television,Good Times,Silver Spoons,Gimme a Break,Good Times,Whats Happening
2120,How many Emmys did Maude win during its run?,television,1,2,0,1,3
2121,In what year did the TV show Maude come to an end?,television,1978,1980,1981,1978,1975
2123,"At the end of the series Maude, Maude ran for political office and won. What office did she win?",television,Congresswoman,Governor,Congresswoman,Senator,Mayor
2125,"In the episode of Buffy the Vampire Slayer, When She Was Bad, what dastardly deed is the Anointed One trying to accomplish?",television,Bring back the master,Create a spell to weaken Buffy,Kill Buffy,Bring back the master,Kidnap all of Buffys friends
2128,"In the Buffy episode Inca Mummy Girl, Xander falls for a foreign exchange student. What was her name?",television,Ampata,Ampata,Angelique,Ariel,Andromeda
2130,"In the Buffy the Vampire Slayer episode Halloween, this man performs the spell that makes everyone wearing one of his Halloween costumes take on the personality of whatever they are dressed as.",television,Ethan Rayne,Ethan Allen,Ethan Rayne,Ethan Jones,Ethan Raine
2131,In the Buffy episode Lie to Me an old friend of Buffys arrives in Sunnydale. What is his name?,television,Billy Fordham,Jerry Ford,Billy Fordham,Ford Prefect,Ford Fairlane
2132,"In the episode The Dark Age from the Buffy the Vampire Slayer series, Ethan Rayne returns. By what name does he refer to Giles?",television,Ripper,Rupert,Rupert the ripper,Rip,Ripper
2136,In the episode Surprise Buffy the Vampire Slayer is celebrating which birthday?,television,17th,16th,17th,18th,15th
2139,How does Buffy destroy The Judge in the Buffy the Vampire Slayer episode Innocence?,television,She blows him up with a rocket launcher.,She stabs him with Kendras favorite stake Mr. Pointy.,She bores him to death with her whining.,She decapitates him.,She blows him up with a rocket launcher.
2140,What happens to Oz in the episode Phases of Buffy the Vampire Slayer?,television,He becomes a werewolf.,He becomes a vampire.,He becomes a werewolf.,He becomes a zombie.,He dies.
2142,Which character dies in the Buffy the Vampire Slayer episode Passion?,television,Jenny,Jenny,Joyce,Kendra,Willow
2144,"In the episode Go Fish from the second season of Buffy the Vampire Slayer, who goes undercover on the swim team to find out why swimmers have been mysteriously disappearing?",television,Xander,Cordelia,Oz,Willow,Xander
2145,"Who dies in the episode Becoming, Part One from the second season of Buffy the Vampire Slayer?",television,Kendra,Kendra,Drusilla,Angel,Xander
2148,What was Family Guy character Mr. Weed wearing in the kitchen in the episode in which he was invited to the Griffins house for dinner?,television,white underwear,a red shirt,cowboy boots,blue socks,white underwear
2149,Where did Peter pretend to be deaf in the animated sitcom Family Guy?,television,at the airport,He has never pretended to be deaf.,at the airport,at the drug store,"in bed, with Lois"
2150,What does Peter offer to Lois when he worked as a hooker on the TV show Family Guy?,television,a Cleveland steamer,a BJ for 2 nights at Caesars in Vegas,an unforgettable night,free sex for 5 minutes,a Cleveland steamer
2151,"On the TV show Family Guy, what did Stewie have Brian write about when he thought he was about to die from cancer?",television,a squiggly line,a squiggly line,a peanut,the Evil Monkey,a chipmunk
2152,What happens to Chris when he spawns up the stream like a salmon on the TV show Family Guy?,television,A bear catches him.,He finds a salmon mate.,He ends up out of the water and suffocates.,A bear catches him.,He gets caught by a fisherman.
2153,What do Bill Clinton and Peter DONT do together in the Family Guy episode Bill and Peters Bogus Journey?,television,Eat a pig,Smoke Pot,Eat a pig,Have sex,Play Dance Dance Revolution
2154,"Complete this line from Family Guy and name the character who delivered it: Um, you know feel free to say no to this but ...",television,would you mind shaving my coin purse? Stewie,would you pet my coin purse? Peter,would you mind shaving my coin purse? Stewie,would you scratch my coin purse? Brian,would you tickle my coin purse? Chris
2155,"How did Peter, the protagonist of Family Guy, meet Brian?",television,Brian was cleaning Peters windshield for money.,None of these,It is never explained.,Brian was cleaning Peters windshield for money.,The former neighbors left Brian behind when they moved.
2156,What TV star does Meg worship in the Family Guy episode The Story on Page One?,television,Luke Perry,Neil Patrick Harris,Luke Perry,Joey Lawrence,Tom Cruise
2157,"In an episode of the TV show Family Guy, Brian caught Meg kissing the TV screen. Whose image was she kissing?",television,Tom Tucker,Dan Rather,Luke Perry,Bill Cosby,Tom Tucker
2158,"Finish this Family Guy quote: Holy crip, hes a ______.",television,crapple,croople,crapple,cripple,crappole
2160,What did Peter discover in his back yard in the Family Guy episode Petergiest?,television,an Indian skull,a long lost Shakespeare sonnet book,a necklace,a bone Brian had buried,an Indian skull
2161,"In an episode of Family Guy, Peter accused his doctor of molesting him when undergoing this type of medical test.",television,Prostate Exam,Prostate Exam,Checking for STDS,Blood Test,Flu Shot
2162,When did the show Hawaii Five-O first air on TV?,television,9/20/1968-4/26/1980,9/20/1978-4/26/1981,9/20/1968-4/26/1980,9/20/1958-4/26/1972,9/20/1964-4/20/1977
2163,Who created the show Hawaii Five-O?,television,Leonard Freeman,Jack Lord,Stoney Burke,George Litto,Leonard Freeman
2164,Whom did Jack Lord portray on the show Hawaii Five-O?,television,Steve McGarrett,Danny Wiliams,Steve McGarrett,Duke Kokua,Jonathon Manicote
2165,What was the name of the second-in-command at Five-O ?,television,Danny Williams,Duke Kokua,Steve McGarrett,Danny Williams,Jonathan Day
2166,"Which TV series imitates Hawaii Five-O by having the Police Chief often say, Bookem, Lou?",television,The Simpsons,The Simpsons,Law and  Order :Special Victims Unit,Criminal Minds,Homicide:Life on the Streets
2167,"What was the name of the main criminal in the series Hawaii Five-O, played by the American actor Khigh Dheigh?",television,Wo Fat,Lo Fat,Wo Fat,Lo Fun,Chin Ho
2168,Where were the interior scenes for the show Hawaii Five-O shot?,television,In a hangar at the Honolulu airport,"At the CBS lot in Studio City, California",In a hangar at the Honolulu airport,"In the Capitol Building in Honolulu, Hawaii","In Vancouver, British Columbia"
2169,What was the name of the governor in the show Hawaii Five-O?,television,Paul Jameson,Paul Jameson,Johnathan Manicote,Jonathan Kay,Paul Castellano
2170,Before joining the police department what was McGarretts job in the TV series Hawaii Five-O?,television,Intelligence officer in the US Navy,OSS operative in Korea.,CIA operative in Hong Long,Intelligence officer in the US Navy,FBI investigator in Hawaii
2171,"In the series Hawaii Five-O, McGarrett often had the ear of the Hawaiian Attorney General. What was his  name?",television,John Manicote,Honore Vashon,John Manicote,Duke Kukua,Jonathan Kay
2172,"In real life, what piece of clothing was Jack Lord famous for wearing?",television,Panama hats,Aloha shirts,Gucci shoes,Panama hats,Beach wear
2173,From the  age of  15 Jack Lord was able to travel to many far-off places. How did he do this?,television,He enlisted in the Merchant Marine.,His parents had a home on the Mediterranean.,He enlisted in the Navy with a false birth certificate.,He enlisted in the Merchant Marine.,"His grandfather owned homes in Asia, Africa, and Australia."
2174,From which University did Jack Lord graduate?,television,NYU,NYU,BYU,USC,UCLA
2175,Where did Jack Lord study acting?,television,The Actors Studio in New York,The Actors Studio in New York,USCs School of Drama,UCLAs School of Drama,The Uta Hagen School of  Acting in Chicago
2176,When did Jack Lord live?,television,12/30/1920-1/21/1998,12/30/1940-1/21/1999,12/30/1947-1/12/1996,12/30/1930-1/21/1998,12/30/1920-1/21/1998
2177,"In the show The A-Team, what member of the team sometimes works as an actor, playing monsters in low-budget horror movies?",television,Hannibal,Face,B.A.,Hannibal,Murdock
2178,"What character, often called a crazy fool, must the A-Team routinely break out of a mental hospital in the The A-Team series?",television,Murdock,B.A.,Hannibal,Murdock,Face
2179,"In the A-Team action series, B.A. stands for both Bad Attitude and B.A.s real name, which is what?",television,Bosco Albert,Benson Andrew,Brian Anderson,Bosco Albert,Barnabus Acworth
2180,"In the A-Team action series, what character is so terrified of flying that the rest of the team members must drug him and load him onto the plane?",television,B.A.,B.A.,Hannibal,Face,Murdock
2181,"What is the missing part from the voiceover intro to the A-Team show: Ten years ago, a crack commando unit was sent to prison by a military court for __________.?",television,a crime they didnt commit.,high treason.,a crime they didnt commit.,refusing to obey orders.,the murder of a fellow officer.
2182,"What team member is the good-looking, smooth-talking Ladies Man in the A-Team show?",television,Face,Hannibal,Face,Murdock,B.A.
2184,"What character from the actions series A-Team goes by the names Templeton Peck,  Al Peck, Templeton Arthur Peck, Alvin Brennar, Al Brennan, Holmes Morrison, Morrison Holmes, and Richard Bancroft?",television,Face,B.A.,Murdock,Hannibal,Face
2185,Col. John Hannibal Smith is played by what Breakfast at Tiffanys actor in the A-Team action series?,television,George Peppard,Dirk Benedict,Lance LeGault,George Peppard,Charles Napier
2187,What are the names of the two characters who are best friends with the Grim Reaper?,television,Billy and Mandy,Tom and Silvia,Johnny and Lucy,Eddy and Candy,Billy and Mandy
2188,"How many are the chief characters of Codename:Kids Next Door, who have numbers instead of names?",television,5,4,6,7,5
2189,"The character from Courage the Cowardly Dog is very devoted to his beloved owner, Muriel.  What is the name of Muriels husband?",television,Eustace,Steven,Garfunkel,Eustace,Mordred
2190,"Wayne and Lucien, from this cartoon series, are closely related but hate each others guts.",television,The Cramp Twins,Duel Masters,The Cramp Twins,Cow and Chicken,Two Stupid Dogs
2191,"I.M. Weasel is a genius and a hero, who was created by his not-so-clever counterpart, I.R. What type of animal is I.R.?",television,Baboon,Baboon,Dog,Otter,Horse
2192,"What is the name of Johnny Bravos little neighbour, who is always popping up at the worst times?",television,Little Suzy,Little Phoebe,Little Lilly,Little Suzy,Little Macy
2193,What color is the outfit of Buttercup from The Powerpuff Girls?,television,Green,Yellow,Red,Blue,Green
2194,"What is the name of Samurai Jacks biggest enemy, who has brought destruction upon the land?",television,Aku,Akaka,Akuru,Aku,Aki
2195,"What is the last name of Scooby-Doos best friend, Shaggy?",television,Rogers,Shmurf,Jones,Rogers,Dinkley
2196,Cow and Chicken have very strange looking parents. What exactly is wrong with them?,television,They are just legs,They have four heads,They have large hands,They are just legs,They are dogs
2197,"How many television series, starring Bill Cosby in the period 1967-2007, have his name or part of his name in the title?",television,seven,seven,four,two,five
2198,What television series has Bill Cosby won an acting Emmy  for?,television,I Spy,The Cosby Show,The Electric Company,The Bill Cosby Show,I Spy
2199,Which of the following products did Bill Cosby do the most commercials for?,television,Jell-O Pudding,RC Cola,Doritos Corn Chips,Jell-O Pudding,Noahs Bagels
2201,"Which of these Bill Cosby films won the 1988 Razzie awards for Worst Picture, Worst Actor, and Worst Screenplay?",television,Leonard Part 6,Meteor Man,"Mother, Juggs and Speed",Ghost Dad,Leonard Part 6
2202,What is the name of the organization Family Guy character Peter starts in the episode The Fat Guy Strangler?,television,National Association for the Advancement of Fat People,The American Alliance for the Protection of Husky Gentlemen,National Association for the Advancement of Fat People,Fat pride,The Brotherhood of the Fat
2203,What has been Mexicos favourite toy for over 340 years according to the Family Guy episode The Fat Guy Strangler?,television,a ball in a cup,a pinata,a ball in a cup,a donkey,a yo-yo
2204,What is the half dead fat guy eating in Patricks room at the end of the Family Guy episode titled The Fat Guy Strangler?,television,a dead fat guy,a sheep,Brian,a dead fat guy,Patrick
2205,Who is the dragon that Family Guy character Peter slays to free the village?,television,Cybill Shepherd,Hilary Clinton,Dan Rather,Cybill Shepherd,George Bush
2206,"In an episode of the X-Men, titled âUnstoppable Juggernautâ, what mutant always ends up at the wrong place at the wrong time?",television,Colussus,Wolverine,Beast,Colussus,Jubilee
2207,"In the X-Mens first trip to the field during season 1, Beast is left behind together with what oter member of the X-Men team?",television,Morph,Morph,Jubilee,Storm,Wolverine
2208,"In one of the episodes of the X-Men, Morph calls the X-Men to his show, so he can talk to them. What is the name of the?",television,Dr. Jekyll and Mr. Hyde,Cats,Dr. Jekyll and Mr. Hyde,Grease,Phantom of the Opera
2209,"In the X-Men animated series, after attempting to rescue a mutant from a mob of civilians, Cyclops and Jean Grey are kidnapped by what underground mutant society?",television,The Morlocks,Shiar,The Morlocks,The Brotherhood,The Brood
2210,"After Senator Kelly is elected president in the X-Men series, what is his first act in office?",television,A Full Pardon of Dr. Hank McCoy,Enforcing the Mutant Registration Act,A Full Pardon of Dr. Hank McCoy,Ordering Mass Production of Sentinels,Ordering an invasion of the X-Mansion
2211,"In the episode The Days of Future Past, the X-Men travel to the Savage Land, only to find that their mutant powers have been nullified. What card does Gambit fail to charge?",television,5 of Diamonds,5 of Diamonds,Jack of Spades,Ace of Spades,5 of Hearts
2212,"Dr. Adler, the scientist in the X-Men series who claimed to have a cure for mutation, was actually which character in disguise?",television,Mystique,Apocalypse,Warren Worthington III,Mystique,Morph
2213,"In Slave Island, an episode of the X-men, which character pretends to be betraying his friends in order to help them?",television,Gambit,Gambit,Mystique,Storm,Sunfire
2214,"This character in the X-Men series, sent by Magneto to destroy the X-Mansion, is a former enemy of Wolverine.",television,Sabretooth,Sabretooth,Omega Red,Silver Samurai,Lady Deathstrike
2215,The first episode of Will  Grace began with which of the following?,television,a phone call,a reunion,a divorce,a phone call,a fight
2216,What was the name of Jacks son on the sitcom Will  Grace?,television,Elliot,Elliot,He did not have a son,Everett,Evan
2217,"In the TV series Will  Grace, what song did Karen make Will perform in a piano bar in exchange for her making him her lawyer?",television,I Honestly Love You,Three Times a Lady,You Are So Beautiful,Magnet and Steel,I Honestly Love You
2218,"What was the name of the crazy kleptomaniac, played by Molly Shannon on the sitcom Will  Grace?",television,Valerie,Valerie,Stephanie,Sarah,Carla
2219,"On the TV show Will  Grace, Jack came out to his mom on which holiday?",television,Thanksgiving,Christmas,Halloween,Easter,Thanksgiving
2220,"On the sitcom Will  Grace, in a sexual harassment training video for employees, Jack starred as the boss that makes an inappropriate gesture  toward Karen, the employee and his co-star. What was this gesture?",television,Tongue in the ear,Pinch on the butt,Tongue in the ear,Hands on breast,Kiss on the lips
2221,What does Grace from Will  Grace call Joan Collins?,television,Taco eater,Banana peeler,Hot dog addict,Sausage maker,Taco eater
2222,"In all, how many women did Will have sex with on the popular show Will  Grace?",television,one,two,zero,one,three
2223,What was the name of Karens stepson in the TV series Will  Grace?,television,Mason,Mason,She didnt have a stepson,Hayden,Chase
2224,"What did Grace, one of the main characters on Will  Grace, proclaim after finding out she ate dog food?",television,Needs Salt,Pretty tasty,No wonder its cold,Needs Salt,Its not done yet
2225,What Wisconsin town does the sitcom That 70s Show take place in?,television,Point Place,Appleton,Point Pleasant,Sheboygan,Point Place
2226,"Before creating That 70s show, Bonnie and Terry Turner were famous for this Emmy Award-winning sitcom.",television,3rd Rock from the Sun,Murphy Brown,Friends,3rd Rock from the Sun,Frasier
2227,Which sci-fi classic does the character Eric Forman from That 70s show name as his favourite movie?,television,Star Wars,2001: A Space Oddysey,Star Wars,The Matrix,Terminator
2228,What is the main characters usual hangout place in That 70s Show?,television,a basement,a snack bar,a basement,a garage,an apartment
2229,"Which actor, famous for his portrayal of hippies, plays Stephen Hydes boss Leo in That 70s Show?",television,Tommy Chong,Tommy Chong,Adam Sandler,Cheech Marin,Dave Chappelle
2230,How old was Mila Kunis when she first auditioned for That 70s Show?,television,She was 14,She was 14,She was 23,She was 12,She was 19
2231,"Seth Green played a recurring character in That 70s show. Later, he and one of the shows stars, Mila Kunis, voiced a brother and sister in this animated comedy serial.",television,Family Guy,American Dad,Family Guy,The Simpsons,King of the Hill
2232,Actor Topher Grace had to quit That 70s Show before its final season in order to prepare for a role in this movie.,television,Spider-Man 3,Mona Lisa Smile,Spider-Man 3,Kids in America,In Good Company
2234,What was the title of the British remake of That 70s Show?,television,Days Like These,That Old Show,The Foremans,The Kids are Alright,Days Like These
2235,How many different actors appeared as The Three Stooges in the long history of the trio?,television,6,4,6,7,5
2236,Where does the name of the Stooges come from?,television,It is a vaudeville act,It is a vaudeville act,It is an old Joe Palooka movie,It is a school nickname,Moe thought it up
2237,Approximately how many shorts did the Three Stooges make for Columbia Pictures?,television,2000,3500,4000,1200,2000
2238,"Joe Besser, a member of the Stooges from 1957 to 1959, had what special clause in his contract?",television,He could not be hit very hard.,He had to be photographed on his left side.,He had to have his last name on the list of all credits.,He could not be hit very hard.,He could not be publicly insulted.
2239,The Three Stooges were in a slump by the end of the 1950s. What renewed their careers?,television,The TV generation rediscovered them.,The demand for comedy increased enormously in the 50s.,Columbia Pictures released the shorts in a tape form.,The TV generation rediscovered them.,Columbia Pictures sold the rights to their shorts to Warner Brothers.
2240,"Larry Fine, a member of The Three Stooges had what special clause in his contract?",television,He had to stop playing his violin.,He was not allowed to change his hairstyle.,He had to stop shouting.,He had to stop playing his violin.,He was not allowed to hit Moe.
2241,What animated series featured The Three Stooges?,television,The Three Robonic Stooges,The Three Stooges Go Around the World in a Daze,The Three Stooges New Adventures,The Three Robonic Stooges,The Three Bionic Stooges
