,question,category,answer,choices/0,choices/1,choices/2,choices/3
433,Maryland is well known as a colony of religious tolerance.  It was the first American colony to fully accept practitioners of which religion?,geography,Catholics,Quakers,Presbyterians,Catholics,Jews
434,Maryland Day is celebrated every year on what date?,geography,March 25th,The first day of crab season,Preakness Saturday,March 25th,March 1st
435,Which was the seat of colonial government in Maryland until 1708?,geography,St. Maryâs City,Annapolis,Port Tobacco,Baltimore,St. Maryâs City
436,The Mason Dixon Line is a demarcation line surveyed between 1763 and 1767 by Charles Mason and Jeremiah Dixon to determine what?,geography,The boundary between Maryland and Pennsylvania,The boundary between the confederacy and the union,The boundary between the slave states and free states,The boundary between Maryland and Pennsylvania,The boundary between southern colonies and northern colonies
437,What are Marylandâs two official state nicknames?,geography,âThe Old Line Stateâ and âThe Free Stateâ,âThe Old Line Stateâ and âThe Free Stateâ,âThe Crab Stateâ and âOur Chesapeake Heritageâ,âThe Crab Stateâ and âThe Old Line Stateâ,âThe Free Stateâ and âOur Chesapeake Heritageâ
438,"Maryland derives its name from its Catholic founders, who named the state after which historic person?",geography,Queen Henrietta Maria of France,"Mary, Queen of Scots",Mary Magdalene,The Virgin Mary,Queen Henrietta Maria of France
439,What is the state sport of Maryland?,geography,Jousting,Steeplechase,Jousting,Lacrosse,Horse racing
440,Which of the following famous people is NOT a Marylander?,geography,Valerie Bertinelli,John Wilkes Booth,Frederick Douglass,Tom Clancy,Valerie Bertinelli
441,Which is the state flower of Maryland?,geography,Black-eyed Susan,Mountain Laurel,Peach Blossom,Black-eyed Susan,Flowering Dogwood
442,How tall is Mount Everest?,geography,"8,849 m","8,859 m","8,849 m","8,850 m","8,840 m"
443,What is the Tibetan name of Mt. Everest?,geography,Chomolungma,Appa Sherpa,Sagarmatha,Chomolungma,Temba Tsheri
446,The term Death Zone refers to what altitude?,geography,"above 8,000 m","above 8,100 m","above 8,000 m","above 7,900 m","above 7,500 m"
447,What is considered to be the final major hurdle before reaching the summit of Mt. Everest from the South Col Route?,geography,Hillary Step,Hillary Step,"First Step, Second Step and Third Step",Kangshung face,Lhotse face
449,"Part of the Southeast Ridge Route for climbing Mt. Everest is the Lhotse Face in which Camp III is established. There are 14 peaks over 8,000 meters. Where does Lhotse rank?",geography,4,4,3,8,13
450,"Who is the first American to ascend all fourteen peaks over 8,000m without oxygen?",geography,Ed Viesturs,Reinhold Messner,Peter Habeler,Ed Viesturs,George Mallory
451,"During Roman occupation, this city, popular nowadays as the Heaven of Romance, was called Lutetia.",geography,Paris,Venice,Paris,London,Rome
452,In what European city are Piazza San Marco and Canale Grande located?,geography,Venice,Venice,Lisbon,Madrid,Florence
453,"In what country will you find the impressive Neuschwanstein Castle, which was the inspiration for Sleeping Beauty Castle at Disneyland Park?",geography,Germany,Denmark,Austria,Germany,England
454,"What is the birthplace of Johann Strauss II, also known as The Waltz King?",geography,Vienna,Salzburg,Vienna,Berlin,Prague
455,What popular tourist destination stands at the foot of the Maritime Alps?,geography,Monte Carlo,Monte Carlo,Verona,Vatican City,Lisbon
456,"This city, situated on the River Vltava, is sometimes called the mother of cities, the city of a hundred spires and the golden city.",geography,Prague,Athens,Rome,Prague,Bucharest
457,What city is home of Broadway Theatre?,geography,New York,Washington,Boston,New Orleans,New York
458,This island in the Pacific Ocean is surrounded by a lagoon and a barrier reef.,geography,Bora Bora,Bora Bora,Cyprus,Thasos,Tupai
459,"The city of Casablanca, which is the setting of the classic 1942 movie, starring Humphrey Bogart and Ingrid Bergman, is located in what African country?",geography,Morocco,Egypt,Morocco,Tunisia,Algeria
460,What islands are knows as âThe beautiful garland in the Indian Oceanâ?,geography,Maldives Islands,Aeolian Islands,Pontine Islands,Flegrean Islands,Maldives Islands
461,"This island, located in the Caribbean Sea, is the largest island of an archipelago called Greater Antilles. The city of Havana is located on it.",geography,Cuba,Cuba,Hispaniola,Haiti,Jamaica
462,"This island, also known as Formosa, is the largest island of the Republic of China.",geography,Taiwan,Matsu,Taiwan,Penghu,Honshu
463,"What island, located in the North Pacific Ocean, is also known as the Big Island?",geography,Hawaii,Cuba,Haiti,Hawaii,Maui
464,This island country whose capital is Nicosia is the third-largest Mediterranean island.,geography,Cyprus,Cyprus,Crete,Malta,Lesbos
465,This island is one of Indonesias 33 provinces.,geography,Bali,Java,Sumatra,Bali,Lombok
466,"This European island is situated in the North Atlantic Ocean, south of the Arctic Circle. Its largest city is Reykjavik.",geography,Iceland,Iceland,Ireland,Greenland,None of these
467,"This is the sixth largest island in the world, and the largest island that is entirely in Indonesia.",geography,Sumatra,Sumatra,New Guinea,Java,Borneo
468,"This island, sometimes called island of inspiration, is part of a very large country, and has a unique fauna.",geography,Tasmania,Hawaii,Tasmania,Madagascar,Greenland
469,Valletta is the capital city of this island country in the Mediterranean.,geography,Malta,Majorca,Malta,Corsica,Cyprus
470,Name the largest of the Canary Islands.,geography,Tenerife,Tenerife,Gran Canaria,La Palma,Montana Clara
471,What is the name of the capital and largest city of Spain?,geography,Madrid,Madrid,Rome,Milan,Valencia
472,What is the meaning of the name of Spain according to a popular theory?,geography,All of these,Land of rabbits,All of these,Edge,Land of the setting sun
473,Spain does not share a border with which one of these countries?,geography,Germany,Germany,Portugal,France,Andorra
474,What is the official language spoken on the territory of Spain?,geography,Spanish,All of these,Spanish and Galician,Spanish and Basque,Spanish
475,When is the national holiday called Hispanic Day celebrated annually in Spain?,geography,October 12,October 12,August 15,December 6,December 8
476,What is the title of the national anthem of Spain?,geography,The Royal March,My Precious Kingdom,God Save Spain,Proud Spain,The Royal March
477,What are the colors of the three vertical stripes on the national flag of Spain?,geography,"Red, yellow, red","Blue, white, blue","Yellow, red and black","Red, yellow, red","White, blue and red"
478,What is the main ingredient of the traditional Spanish dish paella?,geography,Rice,Lentils,Rice,Dough,Potatoes
479,Which of these popular musicians was not born in Spain?,geography,Shakira,Paco de Lucia,Shakira,Alejandro Sanz,Enrique Iglesias
480,Spanish painter and sculptor Pablo Picasso is known for co-founding what art movement?,geography,Cubism,Cubism,Expressionism,Surrealism,Neorealism
481,In which section of Israel is Eilat located?,geography,South,East,West,South,North
482,When was the city of Eilat founded?,geography,1951,1951,1939,1941,1929
483,What is the population of Eilat according to the Israel Central Bureau of Statistics end of 2004 census?,geography,"45,800","45,800","179,400","79,200","129,700"
484,What best describes the climate of Eilat?,geography,Hot and dry all year,Hot and dry all year,Humid and hot  summers and humid and cool winters,"Humid, hot summers and dry, cool winters","Hot, dry summers and humid, cool winters"
485,Which city is a sister city to Eilat?,geography,"Los Angeles, California","Hollywood, Florida","West Palm Beach, Florida","Los Angeles, California","Boca Raton, Florida"
486,Which is the major source of revenue for the Eilat area?,geography,Tourism,Agriculture,Tourism,Jewelry,Mining
488,Which four countries can be seen from Eilat?,geography,"Israel, Egypt, Jordan, Saudi Arabia","Israel, Egypt, Saudi Arabia, Yemen","Israel, Egypt, Jordan, Saudi Arabia","Israel, Jordan, Syria, Lebanon","Israel, Egypt, Jordan, Syria"
489,"In 1967, Egypt effectively blockaded Eilat by closing this area to Israel.",geography,The Straits of Tiran,The Golan Heights,The Sinai Peninsula,The Straits of Tiran,The Suez Canal
490,The Peace Treaty between Jordan and Israel was signed near Eilat. In what year did this happen?,geography,"October, 1994","October, 2004","October,1968","October, 1975","October, 1994"
491,Where does the Freedom Trail begin and end?,geography,"Boston Common, Charlestown Navy Yard","Kings Chapel, Bunker Hill Monument","Trinity Church, Long Wharf","Boston Public Gardens, Old North Church","Boston Common, Charlestown Navy Yard"
492,"On October 24, 1901, Annie Edson Taylor became the first person to go over the Niagara Falls in a barrel as a publicity stunt. How old was she at the time?",geography,63,63,23,43,33
493,What is the famous Niagara boat called?,geography,Maid of the Mist,Niagara-on-the-Lake,Lady Horseshoe,Maid of the Mist,Lady of the Mist
494,Name the smallest of the three waterfalls that make up the Niagara Falls.,geography,Bridal Veil Falls,Bridal Veil Falls,There are only two waterfalls that make up the Niagara Falls.,Goat Falls,Horseshoe
495,Approximately what percentage of the water of the Niagara River flows over the Horseshoe Falls?,geography,90%,70%,90%,50%,10%
496,The flow of the water over the American Falls was completely blocked from June to November in what year?,geography,1969,1942,1969,1983,1936
497,How long is the crest of the American Falls if measured along the jagged lip of the falls?,geography,950  feet  (290 m),393  feet  (120 m),950  feet  (290 m),688  feet  (210 m),1310 feet  (400 m)
498,What event related to the Niagara Falls occurred on March 29th 1848?,geography,The flow of water over both falls stopped to the point where people could walk around the riverbed.,The flow of water over both falls stopped to the point where people could walk around the riverbed.,The flow of water was stopped completely over the American Falls.,The waterfalls were named,"A third, much smaller waterfall was discovered."
499,"The cities of Niagara Falls, Ontario and Niagara Falls, New York are connected by three bridges. Which of them is the oldest one?",geography,Whirlpool Rapids Bridge,Whirlpool Rapids Bridge,Rainbow Bridge,Kingston Bridge,Lewiston-Queenston Bridge
500,"When was the Skylon Tower, Niagaras most famous landmark, built?",geography,in the 1960s,in the 1950s,in the 1940s,in the 1960s,in the 1990s
501,"Around the year 1859, Jean-FranÃ§ois Blondin crossed the gorge below Niagara Falls on a tightrope 1100 feet (335 m) long, 160 feet (50 m) above the water. He made this accomplishment several times including which of the following theatrical variations?",geography,All of these,All of these,He carried his manager on his back.,He sat down midway while he cooked and ate an omelette.,He was blindfolded.
502,Which U.S. state is nicknamed The Natural State?,geography,Arkansas,Alabama,Alaska,Arizona,Arkansas
503,What nickname has been given to the U.S. state of Oregon?,geography,Beaver State,All of these,Marmot State,Beaver State,Otter State
504,What U.S. state is nicknamed Land of Infinite Variety?,geography,South Dakota,South Carolina,Florida,Delaware,South Dakota
505,Which of these nicknames has been given to the U.S. state of Colorado?,geography,Switzerland of America,Sweden of America,Himalayas of America,All of these,Switzerland of America
506,Which of these nicknames has been given to the U.S. state of Illinois?,geography,Corn State,Corn State,Rubber State,Cotton State,Paper State
507,"This U.S. state was nicknamed Vacationland, and the nickname is used on license plates.",geography,Maine,Hawaii,Maine,Nevada,California
508,The Independence State is one of the nicknames of this U.S. state.,geography,Pennsylvania,Virginia,New Hampshire,Pennsylvania,West Virginia
509,Which U.S. state is nicknamed The Cowboy State?,geography,Wyoming,Texas,Iowa,Wyoming,Idaho
510,What nickname has been given to the U.S. state of Rhode Island?,geography,Ocean State,Ocean State,Marine State,Island State,All of these
511,The nickname Queen State has been given to this U.S. state.,geography,Maryland,West Virginia,Virginia,All of these,Maryland
512,"Which country, Slovakia or Slovenia, used to be part of Yugoslavia?",geography,Slovenia,Slovenia,Both,Slovakia,None of them
513,Which former empire were both Slovenia and Slovakia part of?,geography,Austria-Hungary,Austria-Hungary,Byzantium,Ottoman Empire,Roman Empire
514,"Slovakia and Slovenia joined the European Union on the same day (May 1, 2004). Which of them was first to accept the euro currency?",geography,Slovenia,None of them has accepted the EURO currency.,Both did on the day of their accession to the EU.,Slovakia,Slovenia
515,What is the capital of Slovakia?,geography,Bratislava,Ljubljana,Prague,Zagreb,Bratislava
516,What is the capital of Slovenia?,geography,Ljubljana,Prague,Bratislava,Ljubljana,Zagreb
517,Which country borders both Slovenia and Slovakia?,geography,Austria,Serbia,Austria,Poland,Germany
518,Which statement concerning Slovakia and Slovenia is true?,geography,Slovenia has access to the Adriatic Sea.,Both countries have access to the Black Sea.,Slovenia has access to the Adriatic Sea.,Slovakia has access to the Baltic Sea.,Both countries are landlocked.
519,The Danube river flows through many Central European countries. Which of these statements concerning Slovakia and Slovenia is true?,geography,"Of the two countries, only Slovakia has Danubian banks.",The Danube does not flow through either of the 2 countries.,The Danube originates in Slovakia and then enters Slovenia.,"Of the two countries, only Slovakia has Danubian banks.",The Danube originates in Slovenia and then flows through Slovakia.
520,Which of these statements regarding Slovakia and Slovenia is true?,geography,Only Slovenia is an Alpine country.,Only Slovakia is an Alpine country.,Only Slovenia is an Alpine country.,None of them is an Alpine country.,Both are Alpine countries.
521,"Which country, Slovakia or Slovenia, borders a country that did not join the European Union in the period 1951-2007?",geography,Both share borders with countries that did not became EU members during this period.,Only Slovakia borders a country that did not join the EU during this period.,Both share borders only with countries that became EU members during this period.,Both share borders with countries that did not became EU members during this period.,Only Slovenia borders a country that did not join the EU during this period.
522,What design is depicted on the national flag of Switzerland?,geography,Cross,Sun,Cross,Star,Leaf
523,Switzerland is often associated with this product which is produced at the highest quality in the country.,geography,All of these,Chocolate,Watches,All of these,Cheese
524,What is the unofficial national motto of Switzerland?,geography,"One for all, all for one",Progress ans prosperity,In God we trust,"One for all, all for one",Higher and stronger
525,What is the capital city of Switzerland?,geography,Bern,Bonn,Bern,Berlin,Zurich
526,What mountain covers about 65% of the territory of Switzerland?,geography,the Alps,the Apennines,the Andes,Ararat,the Alps
527,What language is adopted as official for the territory of Switzerland?,geography,All of these,German,Italian,French,All of these
528,What is the title of the national anthem of Switzerland?,geography,Swiss Psalm,Swiss Vow,Swiss Song,Swiss Anthem,Swiss Psalm
529,What is the main ingredient of the traditional Swiss dish Rosti?,geography,Potatoes,Cheese,Cabbage,Fish,Potatoes
530,What is the largest city in Switzerland?,geography,Zurich,Geneva,Zurich,Bern,Munich
531,Which of these famous philosophers was of Swiss descent?,geography,Jean-Jacques Rousseau,Jean-Jacques Rousseau,Michel Foucault,Friedrich Schiller,Jean-Paul Sartre
532,Which of these is the capital and the largest city in North Korea?,geography,Pyongyang,Nampho,Hungnam,Sinuiju,Pyongyang
533,What type of climate does North Korea have?,geography,Continental,Oceanic,Humid subtropical,Continental,Tropical
534,"Which of these seas surrounds the Korean Peninsula, in the northern part of which North Korea is located?",geography,All of these,All of these,East China Sea,Sea of Japan,Yellow Sea
535,The establishment of the Democratic Peoples Republic of Korea in this year set the official beginning of North Koreas history.,geography,1948,1940,1950,1948,1945
536,Which of these statements is true about the division of Korea into two parts?,geography,All of these,Korea was divided at the 38th parallel.,North Korea was to be administered by the Soviet union.,All of these,It followed the end of World War II.
537,Which of these natural disasters is known to hit the lands of North Korea on the regular?,geography,All of these,All of these,Droughts,Floods,Typhoons
538,What is the official language that is spoken in North Korea?,geography,Korean,All of these,Russian,Korean,Japanese
539,Which of these religious movements has many adherents among the people of North Korea?,geography,All of these,Korean shamanism,Cheondoism,All of these,Buddhism
540,Which of these musicians became the first US musical group ever to perform in North Korea?,geography,The New York Philharmonic Orchestra,The Black Eyed Peas,The New York Philharmonic Orchestra,The Helen Henderson Choir of Victory Baptist Church,Linkin Park
541,Which of these events is regularly performed only in North Korea?,geography,Mass games,Mass games,Senior citizens beauty pageant,Politicians athletics,Binoculars football games
542,What other name is commonly used to refer to the Colorado River in North America?,geography,Red River,Black River,Yellow River,Blue River,Red River
543,What is the name of the longest river in the United States of America?,geography,Missouri,Colorado,Missouri,Rio Grande,Mississippi
544,The Ohio River does not flow though the territory of this American state.,geography,Virginia,Illinois,Virginia,Kentucky,West Virginia
545,What is the longest river located entirely within the territory of the state of California?,geography,Sacramento River,Mad River,Salmon River,Big River,Sacramento River
546,"What is the meaning of the name of the Mississippi River, which originated from the Ojibwe word misi-ziibi?",geography,Great river,Holy water,Fast river,River of life,Great river
547,What ocean fish migrates from the Pacific Ocean to the Columbia River to spawn at the end of their life cycles?,geography,All of these,Steelhead salmon (Rainbow trout),All of these,Coho salmon,Chinook salmon
548,What is the The Rio Grande river called in Mexico?,geography,Rio Bravo,All of these,Rio Bravo,Rio Rojo,Rio del Fuego
549,What river in North America provides food for the largest wintering Bald Eagle population in the continental United States?,geography,Skagit River,Fraser,Skeena,St. Lawrence,Skagit River
550,"What does the Mohawk name of the Saint Lawrence River, Kaniatarowanenneh, mean?",geography,Big waterway,Female river,Murmur of the gods,Burning water,Big waterway
551,More than half of the Yukon River is located within this American state.,geography,Alaska,North Dakota,Kansas,Alaska,Texas
552,What is the name of the capital and largest city of Norway?,geography,Oslo,Reykjavik,Bergen,Oslo,Helsinki
553,"According to some medieval texts, the name of Norway originated from the name of which of the following?",geography,The name of a king,A mountain,The name of a king,The name of a river,An animal
554,What type of government does Norway have?,geography,Constitutional monarchy,Absolute monarchy,Constitutional monarchy,Democratic republic,Presidential republic
555,What animal is depicted on the Coat of Arms of Norway?,geography,Lion,Lion,Bear,Deer,Wolf
556,What is the predominant form of Christianity in Norway?,geography,Protestantism,Anglicanism,Eastern Orthodox Christianity,Roman Catholicism,Protestantism
560,What is the popular Norwegian delicacy called Smalahove made from?,geography,Lamb head,Pork intestines,Fish liver,Chicken popes nose,Lamb head
561,Which of the following is present on the national flag of Norway?,geography,Cross,Star,Cross,Sun,Mountain
562,What is the largest carnivorous mammal endemic to the island of Madagascar?,geography,Fossa,Short-tailed Mongoose,Fanaloka,Meerkat,Fossa
564,"What is the title of the national anthem of Madagascar, written by Norbert Raharisoa and composed by Rahajason?",geography,"Oh, Our Beloved Fatherland",Dear Motherland,Blessed Island,"Oh, Our Beloved Fatherland","Rise, Oh, Rise"
565,"What are the colors on the national flag of Madagascar, adopted on October 14, 1958?",geography,"White, red and green","Red, yellow and blue",Yellow and green,"Blue, green and yellow","White, red and green"
566,What city is the capital and largest city of Madagascar?,geography,Antananarivo,Fianarantsoa,Mahajanga,Antananarivo,Toliara
567,What are the official languages spoken in Madagascar?,geography,"Malagasy, French and English","Malagasy, French and English",Malagasy and English,Malagasy and French,English and French
568,What is the name some ecologists use wen referring to Madagascar?,geography,The eight continent,The eight continent,All of these,The island of Adam and Eve,The garden of Eden
569,"What kind of traditional ritual is the Famadihana, practiced by the Malagasy people in Madagascar?",geography,Turning of the dead,Circumcision,Introducing boys into manhood by tattooing and scarring them,Turning of the dead,Animal sacrifice
570,"What type of meal is the godro-godro, which is very popular in the Madagascar cuisine?",geography,Pudding,Seafood meal,Rice meal,Pudding,Vegetable stew
571,This tree is a very important part of the Madagascar dry deciduous forests and six species of it are endemic to the island.,geography,All of these,All of these,Bottle tree,Monkey bread tree,Upside-down tree
573,How many new species of animals and plants were discovered on Borneo between July 2005 and September 2006?,geography,52,None,121,3,52
576,"From the 1600s to the 1800s, the British and Dutch were interested in Borneo because they wanted control of this resource.",geography,Pepper,Pepper,Salt,Coffee,Tea
577,Which of the characteristics below is typical for the buildings on the Greek archipelago of Santorini?,geography,The white-and-blue colouring,The white-and-blue colouring,The huge balconies,The red-tiled roofs,The arched doors
578,What is the biggest Greek island ?,geography,Crete,Rhodes,Cyprus,Euboea,Crete
579,The Navagio Bay (also known as the Shipwreck) is the most popular beach of which Greek island?,geography,Zakynthos,Mykonos,Zakynthos,Lefkada,Thasos
580,"Halkidiki, one of the Greek peninsulas, has a peculiar form which resembles what?",geography,A trident,A horseshoe,A trident,An olive twig,The Greek letter Omega
581,Which medieval monument is an essential part of the archaeological sites of the Greek island Rhodes?,geography,The Palace of the Grand Master,The Palace of the Grand Master,The White Tower,The Venice Castle of Naoussa,The Odeon
582,Which island is NOT a part of Greece?,geography,Gozo,Kea,Hydra,Gozo,Kos
583,The Corinth Canal separates this Greek peninsula from the mainland of Greece.,geography,Peloponnese,Halkidiki,Mani,Elounda,Peloponnese
584,Which is the largest group of Greek islands?,geography,The Cyclades,The Cyclades,The Sporades,The Ionian,The East Aegean
585,The Cave of Melissani is among the most popular geological landmarks of which Greek island?,geography,Kefallonia,Kefallonia,Lefkada,Mykonos,Samos
586,Which of the following places in Greece is NOT an island?,geography,Kavala,Alonissos,Ithaka,Kavala,Kythira
588,What is the name of the leader of the first squad of Shinsengumi?,geography,Okita SÅji,Okita SÅji,Inoue GenzaburÅ,Harada Sanosuke,TÅdÅ Heisuke
589,"At its peak, how many members did the Shinsengumi group have?",geography,300+,50+,300+,200+,100+
590,"According to the Shinsengumi rules, if the leader of a unit is mortally wounded in a fight, what should the rest of the group do?",geography,All members of the unit must fight and die on the spot.,Run away,Take the body and run away,Commit Seppuku,All members of the unit must fight and die on the spot.
591,In which city was the Shinsengumi group founded?,geography,Kyoto,Kyoto,Tokyo,Nagasaki,Osaka
592,Who was Shinsengumi Commander from 1863 to 1868?,geography,KondÅ Isami,Nagakura Shinpachi,Harada Sanosuke,TÅdÅ Heisuke,KondÅ Isami
593,The code of Shinsengumi comprised five rules. What was the punishment for breaking these rules?,geography,Sepuku,Sepuku,Cutting of one finger,Exile,Paying six gold coins
594,"What was the favorite weapon of Harada Sanosuke, the 10th unit captain of the Shinsengumi?",geography,Spear,Kozuka Blade,Spear,Sword,Shuriken
595,This river flows through the southern part of England and passes through the capital of the country.,geography,The Thames,The Avon,All of these,The Thames,The Mersey
596,What river is considered the longest river on the planet?,geography,The Nile,The Nile,The Tigris,The Mississippi,The Amazon
597,What is the name of the holy river of the Hindu people?,geography,The Ganges,The Ganges,The Euphrates,The Indus,The Tigris
598,"What river flows through the central part of the French capital, Paris?",geography,Seine,Seine,Loire,Charente,Rhine
599,"What is the name of the longest river in Asia, and the third-longest in the world?",geography,The Yangtze,The Yangtze,The Mekong-Lancang,The Tigris,The Huang He
600,"This river is the longest in the United States, and it gave its name to one of the states.",geography,The Missouri River,The Missouri River,The Mississippi River,The Alabama River,The Ohio River
601,What is the largest river on the planet by volume?,geography,The Amazon,The Mississippi,The Amazon,The Nile,The Ganges
602,What is the name of the river in which Jesus Christ was baptized by John the Baptist?,geography,The Jordan,The Tigris,The Jordan,The Euphrates,The Nile
603,"This North American river is also called Kaniatarowanenneh, which means big waterway in Mohawk.",geography,Saint Lawrence River,Saint Lawrence River,Rio Grande,Colorado,Ohio River
604,This European river originates in Germany and empties in the Black Sea via a delta.,geography,The Danube,The Volga,The Danube,The Rhine,All of these
607,In what Oklahoma city was the shopping cart invented?,geography,Ardmore,Ardmore,Guthrie,Duncan,Broken Arrow
608,How many of the astronauts who have flown in space between 1959 and 2009 were from Oklahoma?,geography,6,6,20,0,3
610,A windspeed of 100 feet above the ground was observed in 1999 in what Oklahoma city?,geography,Moore,Lawton,Norman,Moore,Midwest City
611,Will Rogers World Airport and the Wiley Post Airport were named after people who died in 1935. How did they meet their demise?,geography,in a plane crash,in a plane crash,by murder,in a car crash,as a result of a boat accident
612,"Carl Albert High School was named after Carl Bert Albert, who was the Speaker of the House of Representatives from 1971 to 1977. What small Oklahoma town did he hail from?",geography,Bugtussle,Enid,Bushyhead,Slaughterville,Bugtussle
614,Which of the following is NOT an Oklahoma city?,geography,Toledo,Peoria,Burbank,St. Louis,Toledo
616,The national motto of the Republic of Botswana is Pula. What does this mean in English?,geography,Rain,Rain,Strength,Wisdom,Sunshine
617,"The national motto of what country is A Mari Usque Ad Mare, meaning From Sea to Sea in Latin?",geography,Canada,Jamaica,Spain,Canada,Haiti
618,"What does the national motto of India, Satyameva Jayate, mean in Sanskrit?",geography,Truth Alone Triumphs,The Supreme Treasure of Truth,Truth Alone Triumphs,Truth Is The Best Way,Truth Is Divine
619,"The national motto of what country is Peace at Home, Peace in the World?",geography,Turkey,Afghanistan,Somalia,Nigeria,Turkey
620,"The national motto of this South American country is Libertad o muerte, Spanish for Liberty or Death.",geography,Uruguay,Peru,Uruguay,Argentina,Brazil
621,The national motto of the Republic of the Fiji Islands is Rerevaka na Kalou ka Doka na Tui. What does this mean?,geography,Fear God and honor the Queen,Fear God and honor the Queen,God bless our beautiful motherland,"We kneel before you, blessed land",Hard work comes before prosperity
622,"The slogan Sub Umbra Floreo, or Under the Shade I Flourish is the national motto of what Central American country?",geography,Belize,Costa Rica,Belize,Guatemala,Nicaragua
623,"The national motto of what island country is Ever Conscious of God We Aspire, Build and Advance as One People?",geography,Grenada,Grenada,New Zealand,Papua New Guinea,Micronesia
624,The national motto of this Arabic country is God is the greatest.,geography,Iraq,Morocco,Iran,Syria,Iraq
625,"What is the meaning of the national motto of the Republic of Indonesia, Bhinneka Tunggal Ika?",geography,Unity in Diversity,Unity in Diversity,Past Present Future,Progress and Stability,We Are Strong Together
626,"In what country is the Angel Falls, the highest waterfall on the planet, located?",geography,Venezuela,Brazil,Argentina,Colombia,Venezuela
627,Which of these is a section of the famous Niagara Falls?,geography,Horseshoe Falls,Horseback Falls,Horseshoe Falls,Horsetail Falls,Horseman Falls
628,In what U.S. state is the famous Bridalveil Fall located?,geography,California,California,Florida,Colorado,Hawaii
629,"What is the name of the tallest waterfall made by humans, which is located in Umbria, Italy?",geography,Cascata delle Marmore,Cascata delle Marmore,Cascata del Maria,Cascata del Mare,Cascata delle Maccheroni
630,Jog Falls is the highest plunge waterfall in this Asian country.,geography,India,India,Japan,China,Thailand
631,What is the name of the second-tallest waterfall on the planet?,geography,Tugela Falls,Temola Falls,Tugela Falls,Tierra Falls,Tamilla Falls
632,In what European country are the Rhine Falls located?,geography,Switzerland,Germany,Switzerland,Austria,Belgium
633,"In what U.S. state is the tallest waterfall in the country, Waihilau Falls, located?",geography,Hawaii,Idaho,Wyoming,Hawaii,Iowa
634,"In what country is Jurong Falls, the tallest artificial waterfall in the world, located?",geography,Singapore,Indonesia,Singapore,Vietnam,North Korea
635,What is the name of the tallest waterfall in eastern North America?,geography,Pissing Mare Falls,Pissing Mare Falls,Pissing Horse Falls,Pissing Elephant Falls,Pissing Buffalo Falls
636,What is the old name of the country of Madagascar?,geography,Malagasy Republic,Rhodesia,Mozambique,Malaysia,Malagasy Republic
637,Where is Madagascar?,geography,Off the Southeast Coast of Africa,Off the Southeast Coast of South America,Off the Southeast Coast of South America,Off the Southwest Coast of Africa,Off the Southeast Coast of Africa
638,What are the 2 main languages spoken in Madagascar?,geography,French and Malagasy,Italian and French,French and English,English and Malagasy,French and Malagasy
639,Madagascar is the worlds largest producer and exporter of what product?,geography,Vanilla,Sugarcane,Vanilla,Tapioca,Rice
640,"Of the 10,000 plants native to Madagascar, what percent are found nowhere else in the world?",geography,90%,49%,13%,90%,72%
641,On what island is the country of Madagascar located?,geography,Madagascar Island,Madagascar Island,Nias Island,Simeulue Island,Christmas Island
642,Which of the following is NOT located in the country of Madagascar?,geography,Bodrum,Nosy-Be,Antananarivo,Antsirabe,Bodrum
643,"I am a primate endemic to Madagascar. I have large, reflective eyes. I have a long tail. I have long toes, and opposable thumbs, useful for grasping tree branches. What am I?",geography,A lemur,An iguana,An ape,A monkey,A lemur
644,What Portuguese explorer was the first to sight the island of Madagascar?,geography,Diego Dias,Henry the Navigator,Diego Dias,Diogo Cao,Vasco da Gama
646,"Where is New Guinea ranked in terms of size, among the islands of the world?",geography,New Guinea is the second largest island in the world.,New Guinea is the third largest island in the world.,New Guinea is the fourth largest island in the world.,New Guinea is the second largest island in the world.,New Guinea is the largest island in the world.
647,New Guinea is an island north of Australia. It is divided into 2 roughly equal halves. What are they?,geography,The western portion is part of Indonesia. The eastern portion is the country called Papua New Guinea.,The western portion is part of Australia. The eastern portion is the country called Sumatra.,The western portion is part of Indonesia. The eastern portion is the country called Papua New Guinea.,The western portion is part of Indonesia. The eastern portion is the country called Sumatra.,The western portion is part of Australia. The eastern portion is the country called Papua New Guinea.
648,New Guinea is the most linguistically diverse area in the world. Approximately how many separate languages are spoken there?,geography,1000,80,20,650,1000
649,The island of New Guinea was named after the country of Guinea. Which is Guinea located?,geography,Africa,Africa,In the Pacific Ocean,South America,Asia
650,The country of Papua New Guinea gained its independence from this country in 1975.,geography,Australia,Mozambique,Australia,Indonesia,New Zealand
651,"The west half of the island of New Guinea is part of Indonesia, which comprises how many islands?",geography,"17,508",4,"8,407","17,508","247,542"
652,Approximately what percentage of the population of the country of Papua New Guinea lives in rural areas?,geography,86%,50%,34%,97%,86%
653,"In the country of Papua New Guinea, how many children does the average woman give birth to during her lifetime according to 2006 estimates?",geography,4.6,1.2,2.8,4.6,3.9
654,What is the capital city of the country of Papua New Guinea?,geography,Port Moresby,Port Moresby,Madang,Wau,Lae
655,The islands of the Pacific are collectively termed Oceania. Oceania is divided into several sub-groupings. In which of these is New Guinea located?,geography,Melanesia,Polynesia,None of these,Melanesia,Micronesia
